SIGUN_NM,SIGUN_CD,STATION_NM_INFO,STATION_ID,STATION_MANAGE_NO,STATION_DIV_NM,JURISD_INST_NM,LOCPLC_LOC,ENG_STATION_NM_INFO,WGS84_LOGT,WGS84_LAT
고양시,41280,탄현동종점,219000188,20240,노변정류장,경기도 고양시,경기도 고양시 일산서구 탄현동,Tanhyeon-dong Bus Terminal ,126.7759667,37.69505
고양시,41280,홀트학교,219000187,20212,노변정류장,경기도 고양시,경기도 고양시 일산서구 탄현동,Holt School,126.7721333,37.6949833
고양시,41280,탄현마을6.7단지,219000186,20192,노변정류장,경기도 고양시,경기도 고양시 일산서구 탄현동,Tanhyeon Maeul 6 & 7-danji,126.7695667,37.6974333
안산시,41270,일동공원,216000263,17242,노변정류장,경기도 안산시,경기도 안산시 상록구 일동,Ildong Park ,126.86695,37.3113833
안산시,41270,일동도서관,216000261,17273,노변정류장,경기도 안산시,경기도 안산시 상록구 일동,Ildong Library,126.8722333,37.3153333
안산시,41270,중앙병원,216000260,17289,노변정류장,경기도 안산시,경기도 안산시 상록구 일동,Jungang Hospital ,126.8738167,37.3162833
안산시,41270,일동도서관,216000259,17275,노변정류장,경기도 안산시,경기도 안산시 상록구 일동,Ildong Library ,126.8722833,37.3155167
안산시,41270,성호중학교,216000258,17262,노변정류장,경기도 안산시,경기도 안산시 상록구 일동,Seongho Middle School ,126.8692,37.3130667
안산시,41270,일동공원,216000257,17248,노변정류장,경기도 안산시,경기도 안산시 상록구 일동,Ildong Park,126.867,37.3117
안산시,41270,갤러리하우스건너편,216000255,17197,노변정류장,경기도 안산시,경기도 안산시 상록구 일동,Gallery House ,126.8613833,37.31805
안산시,41270,식물원앞,216000253,17184,노변정류장,경기도 안산시,경기도 안산시 상록구 이동,Botanical Garden,126.8607333,37.3145833
안산시,41270,대동서적앞,216000252,17147,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Daedong Book,126.8569333,37.2938667
안산시,41270,감골도서관,216000251,17133,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Gamgol Library ,126.8544,37.2945667
안산시,41270,사동행정복지센터,216000250,17107,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Sa 1-dong Community Center,126.8514,37.2966333
안산시,41270,상록구선거관리위원회,216000249,17095,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Sangnok-gu Election Commission,126.8501333,37.2975667
안산시,41270,네고지길2,216000248,17077,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Negojigil 2,126.8480667,37.2968
안산시,41270,한양대게스트하우스,216000379,17368,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Hanyang University Guest House ,126.8382,37.2984333
안산시,41270,동산교회,216000368,17379,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Dongsan Church ,126.8435167,37.3016167
안산시,41270,각골운동장,216000243,17277,노변정류장,경기도 안산시,경기도 안산시 상록구 본오동,Gakgol Stadium ,126.8726,37.2906167
안산시,41270,각골초등학교,216000242,17278,노변정류장,경기도 안산시,경기도 안산시 상록구 본오동,Gakgol Elementary School ,126.8726833,37.2926
안산시,41270,본오2동주민센터,216000241,17280,노변정류장,경기도 안산시,경기도 안산시 상록구 본오동,Bono 2-dong Community Center,126.8728667,37.29575
이천시,41500,후안1리,230000437,32898,노변정류장,경기도 이천시,경기도 이천시 호법면,Huan 1-ri,127.4271667,37.22335
안성시,41550,두문,231001374,33802,노변정류장,경기도 안성시,경기도 안성시 일죽면,Dumun,127.4664167,37.1110667
포천시,41650,38고개,236000669,40453,노변정류장,경기도 포천시,경기도 포천시 창수면,38 Gogae,127.1676,38.0002833
평택시,41220,원정리입구,214000423,15408,노변정류장,경기도 평택시,경기도 평택시 팽성읍,Wonjeong-ri,127.0430333,36.9747167
평택시,41220,안정3리사거리,214001351,48676,노변정류장,경기도 평택시,경기도 평택시 팽성읍,Anjeong 3-ri Sageori,127.0417667,36.9614
평택시,41220,인광4리,214000855,15148,노변정류장,경기도 평택시,경기도 평택시 안중읍,Ingwang 4-ri,126.9226333,36.97425
평택시,41220,황산2리,214001414,15989,노변정류장,경기도 평택시,경기도 평택시 현덕면,Hwangsan 2-ri,126.93045,36.9586833
평택시,41220,지제마을입구,214001054,48196,노변정류장,경기도 평택시,경기도 평택시 지제동,Jije Maeul,127.0607833,37.02445
평택시,41220,황산3리.덕목1리,214001375,15988,노변정류장,경기도 평택시,,"Hwangsan 3-ri, Deokmok 1-ri ",126.9366833,36.9543
평택시,41220,황산2리,214001374,15991,노변정류장,경기도 평택시,경기도 평택시 현덕면,Hwangsan 2-ri ,126.9307,36.9588
평택시,41220,인광4리,214000134,15149,노변정류장,경기도 평택시,경기도 평택시 현덕면,Ingwang 4-ri,126.9227667,36.9742667
평택시,41220,안중주공2단지,214000115,15146,노변정류장,경기도 평택시,경기도 평택시 안중읍,Anjung Jugong Apartment 2-danji,126.92115,36.9823833
평택시,41220,안중주공아파트,214000123,15155,노변정류장,경기도 평택시,경기도 평택시 안중읍,Anjung Jugong Apartment,126.9243833,36.9845
평택시,41220,포승중앙교회입구,214000081,15098,노변정류장,경기도 평택시,경기도 평택시 안중읍,Poseung Central Prebyterian Church ,126.9008333,36.9939667
평택시,41220,한라파인힐,214001198,15095,노변정류장,경기도 평택시,경기도 평택시 포승읍,Halla Pineville,126.8986333,36.9969833
평택시,41220,석정5리,214000971,15086,노변정류장,경기도 평택시,경기도 평택시 포승읍,Seokjeong 5-ri ,126.8925833,37.0061833
화성시,41590,동탄2신도시홍보관,233002383,37659,노변정류장,경기도 화성시,경기도 화성시 동탄면,Dongtan New Town 2 Promotion Center,127.0845,37.1942
화성시,41590,포레시아,233002342,55229,노변정류장,경기도 화성시,경기도 화성시 장안면,Faurecia,126.8432167,37.1087667
화성시,41590,우남퍼스트빌3차아파트,233000949,36358,노변정류장,경기도 화성시,경기도 화성시 병점동,Woonam Dream-Valley Apartment 1-cha,127.0414333,37.1984333
화성시,41590,상기2리마을회관,233000908,36056,노변정류장,경기도 화성시,경기도 화성시 봉담읍,Sanggi 2-ri Community Center,126.9150667,37.19825
화성시,41590,청요1리,233000561,37233,노변정류장,경기도 화성시,경기도 화성시 비봉면,Cheongyo 1-ri ,126.8974333,37.19955
화성시,41590,신남4통,233002014,55060,노변정류장,경기도 화성시,,Sinnam 4-tong,126.8199333,37.1861167
화성시,41590,어천저수지,233002149,55106,노변정류장,경기도 화성시,경기도 화성시 매송면,Eocheon Reservoir,126.9148167,37.25125
화성시,41590,봉담중.고등학교,233001661,37883,노변정류장,경기도 화성시,경기도 화성시 봉담읍,Bongdam Middle & High School,126.9538667,37.2194
화성시,41590,수기리아랫말,233000573,36197,노변정류장,경기도 화성시,경기도 화성시 봉담읍,Sugi-ri ,126.9782,37.1993667
화성시,41590,주공6단지,233001657,37882,노변정류장,경기도 화성시,경기도 화성시 봉담읍,Jugong Apartment 6-danji,126.9609667,37.2136833
화성시,41590,한신아파트,233000917,36125,노변정류장,경기도 화성시,경기도 화성시 봉담읍,Hanshin Apartment,126.9504333,37.2177833
화성시,41590,정남초등학교,233001494,36239,노변정류장,경기도 화성시,경기도 화성시 정남면,Jungnam Elementary School,126.9837667,37.1678167
화성시,41590,금복리,233000052,36296,노변정류장,경기도 화성시,경기도 화성시 정남면,Geumbok-ri,127.0063833,37.1532333
화성시,41590,제기리.양지말,233000050,36310,노변정류장,경기도 화성시,경기도 화성시 정남면,"Jegi-ri, Yangjimal",127.0135667,37.1428667
화성시,41590,현대기아연구소,233002226,55109,노변정류장,경기도 화성시,,Hyundai & Kia Research Institute ,126.8446667,37.1614333
화성시,41590,고지리,233000058,36299,노변정류장,경기도 화성시,경기도 화성시 정남면,Goji-ri,127.0073833,37.1639333
화성시,41590,보통2리,233000606,36196,노변정류장,경기도 화성시,경기도 화성시 정남면,Botong 2-ri,126.9777167,37.1893833
화성시,41590,관항2리,233000605,36203,노변정류장,경기도 화성시,경기도 화성시 정남면,Gwanhang 2-ri ,126.9792,37.1770167
의정부시,41150,가능2동주민센터.흥선교앞,207000222,8041,노변정류장,경기도 의정부시,경기도 의정부시 가능동,"Ganeung 2-dong Community Center, Heungseongyo Bridge ",127.0349167,37.7413833
의정부시,41150,금광포란재이너스아파트,207000221,8026,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Geumgang Poranjae Apartment ,127.0328,37.75225
의정부시,41150,의정부고등학교.법원.검찰청,207000220,8020,노변정류장,경기도 의정부시,경기도 의정부시 가능동,"Uijeongbu High School, Court, Public Prosecutor's Office",127.0323167,37.7546667
의정부시,41150,가능역,207000218,8085,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Ganeung Station ,127.0427833,37.7481
의정부시,41150,의정부여자고등학교후문,207000217,8078,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Uijeongbu Girls' High School Back Gate,127.0419167,37.7505167
의정부시,41150,가능1동주민센터.sk뷰아파트,207000216,8060,노변정류장,경기도 의정부시,경기도 의정부시 가능동,"Ganeung 1-dong Community Center, SKview Apartment ",127.0379,37.7503833
의정부시,41150,신촌교차로,207000215,8048,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Sinchon Junction,127.0352667,37.7502833
의정부시,41150,둔배미,207508460,,,,,,127.0700667,37.7304
의정부시,41150,한도병원,207000213,8005,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Hando Hospital ,127.0218,37.7557333
의정부시,41150,입석마을,207000212,8003,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Ipseok Maeul ,127.0169167,37.7552667
의정부시,41150,한도병원,207000211,8004,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Hando Hospital ,127.0219,37.7556167
안양시,41170,느티나무,208000024,9104,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,Neutinamu,126.9121167,37.4231333
안양시,41170,삼막동입구,208000023,9089,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,Sammak-dong,126.9096167,37.4213667
안양시,41170,삼성아파트,208000022,9129,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,"Samsung Apartment, Yuwonji Market",126.91695,37.4141833
안양시,41170,안양예술공원지하도,208000020,9113,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,Anyang Arts Park Underpass,126.9138667,37.4101667
안양시,41170,삼성.세림아파트,208000019,9130,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,Yuwonji Market ,126.9170333,37.4137667
안양시,41170,삼막동입구,208000018,9088,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,Sammak-dong,126.9103667,37.4214333
안양시,41170,느티나무,208000017,9103,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,Neutinamu Maeul ,126.91195,37.42265
안양시,41170,삼막교,208000016,9110,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,Sammakgyo Bridge,126.9130167,37.4238667
안양시,41170,정심여자정보산업고등학교,208000015,9122,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,Jungsim Girls' Information Industry High School,126.91505,37.4272
부천시,41190,밝은비젼의원,212000198,13180,노변정류장,경기도 부천시,,Balgeun Vision Clinic ,126.8113167,37.5268333
부천시,41190,주공뜨란채4단지,211000189,12176,노변정류장,경기도 부천시,,Jugong Tranche Apartment 4-danji,126.8039167,37.4719667
부천시,41190,한신공용주차장,211000163,12171,노변정류장,경기도 부천시,,Hansin Public Parking Lot,126.79825,37.4733333
부천시,41190,소사초등학교정문,211000160,12167,노변정류장,경기도 부천시,,Sosa Elementary School Main Gate,126.7975833,37.4750833
부천시,41190,수협앞.소사초등학교후문,211000202,12166,노변정류장,경기도 부천시,,"Suhyup, Sosa Elementary School Back Gate",126.7975833,37.4732333
부천시,41190,양우아파트,211000157,12164,노변정류장,경기도 부천시,,Yangwoo Apartment ,126.7975667,37.47035
부천시,41190,소사중학교.주공뜨란채4단지,211000025,12161,노변정류장,경기도 부천시,,"Sosa Middle School, Jugong Tranche Apartment 4-danji",126.8002333,37.4701333
부천시,41190,시온고등학교,211000216,12160,노변정류장,경기도 부천시,,Sion High School,126.8048833,37.4705
남양주시,41360,영진그린아파트,222000197,23747,노변정류장,경기도 남양주시,경기도 남양주시 화도읍,Youngjin Green Apartment ,127.2897,37.6560167
남양주시,41360,양현마을,222000151,23745,노변정류장,경기도 남양주시,경기도 남양주시 화도읍,Yanghyeon Maeul ,127.2898,37.6579
남양주시,41360,피터팬유치원,222000157,23742,노변정류장,경기도 남양주시,경기도 남양주시 화도읍,Peterpan Kindergarten ,127.2913667,37.6603833
남양주시,41360,천마산입구,222000156,23740,노변정류장,경기도 남양주시,경기도 남양주시 화도읍,Cheonmasan,127.2927167,37.6632667
남양주시,41360,너구내고개,222000154,23737,노변정류장,경기도 남양주시,경기도 남양주시 화도읍,Neogunae Gogae,127.3011167,37.6712833
남양주시,41360,이곡마을,222000229,23729,노변정류장,경기도 남양주시,경기도 남양주시 와부읍,Igok Maeul ,127.2287667,37.5960167
남양주시,41360,골안,222000257,23728,노변정류장,경기도 남양주시,경기도 남양주시 와부읍,Golan,127.2313667,37.5971167
남양주시,41360,삼부콘크리트,222000802,23726,노변정류장,경기도 남양주시,경기도 남양주시 와부읍,Sambu Concrete,127.23395,37.5980833
남양주시,41360,삼부콘크리트,222000231,23725,노변정류장,경기도 남양주시,경기도 남양주시 와부읍,Sambu Concrete,127.2338667,37.5981333
남양주시,41360,아랫다릿골,222000803,23724,노변정류장,경기도 남양주시,경기도 남양주시 와부읍,Araetdaritgol ,127.2377,37.5989333
남양주시,41360,다릿골,222000233,23720,노변정류장,경기도 남양주시,경기도 남양주시 와부읍,Daritgol,127.2421167,37.6006667
남양주시,41360,중광마을,222000234,23719,노변정류장,경기도 남양주시,경기도 남양주시 와부읍,Jungwang Maeul ,127.2463167,37.60145
남양주시,41360,월문3리,222000235,23718,노변정류장,경기도 남양주시,경기도 남양주시 와부읍,Wolmun 3-ri,127.2485,37.60225
양평군,41830,구미리입구,240000659,45123,노변정류장,경기도 양평군,경기도 양평군 개군면,Gumi-ri ,127.5356333,37.4366333
양평군,41830,방죽골,240000657,45127,노변정류장,경기도 양평군,경기도 양평군 개군면,Bangjukgol,127.5364,37.4420167
양평군,41830,공세2리무술,240000641,45122,노변정류장,경기도 양평군,경기도 양평군 개군면,Gongse 2-ri Musul ,127.5354667,37.45575
고양시,41280,황룡초교,219000185,20188,노변정류장,경기도 고양시,경기도 고양시 일산서구 탄현동,Hwangryong Elementary School,126.7685667,37.69785
고양시,41280,탄현마을5.6단지,219000184,20175,노변정류장,경기도 고양시,경기도 수원시 영통구 원천동,Tanhyeon Maeul 5 & 6-danji,126.7668667,37.6968167
고양시,41280,상탄초교,219000183,20179,노변정류장,경기도 고양시,경기도 수원시 영통구 원천동,Sangtan Elementary School,126.7673167,37.6950833
고양시,41280,가좌마을.킴스.벽산A509동,219000444,20475,노변정류장,경기도 고양시,경기도 고양시 일산서구 가좌동,"Gajwa Maeul, Kims, Byuksan Apartment A509",126.71895,37.6913667
고양시,41280,가좌양우대우아파트,219000442,20472,노변정류장,경기도 고양시,경기도 고양시 일산서구 가좌동,Gajwa Yangwoo Daewoo Apartment ,126.7160833,37.6870167
광명시,41210,광명돔경륜장,213000233,14247,노변정류장,경기도 광명시,경기도 광명시 광명동,Gwangmyeong Cycle Dome Stadium,126.8470667,37.46635
시흥시,41390,오이도스틸랜드,224000836,25834,노변정류장,경기도 시흥시,경기도 시흥시 정왕동,Oido Steel-land,126.69885,37.3447333
시흥시,41390,영남6차아파트,224000865,25673,노변정류장,경기도 시흥시,경기도 시흥시 정왕동,Youngnam Apartment 6-cha,126.7368333,37.3428333
김포시,41570,마곡사거리,232000244,35371,노변정류장,경기도 김포시,경기도 김포시 하성면,Magok Sageori ,126.6368833,37.7104167
수원시,41110,풍림아파트입구,200000036,1097,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,Poonglim Apartment,126.9952167,37.2979
수원시,41110,동원고(마을),200506710,,,,,,126.9820667,37.3163333
수원시,41110,율전동,200000031,1008,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,Yuljeon-dong,126.9696333,37.3023
수원시,41110,삼성1차아파트,200000305,1279,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,Samsung Apartment 1-cha,126.9698167,37.2930667
수원시,41110,경기남부보훈지청.경기도교육청,200000312,1285,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,"Southern Gyeonggi District Office of Patriots and Veterans Affairs, Gyeonggi Provincial Office of Education",127.02195,37.2962
수원시,41110,신일아파트,200000028,1004,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,Shinil Apartment ,126.9672667,37.3001667
안성시,41550,용설리,231000899,33549,노변정류장,경기도 안성시,경기도 안성시 죽산면,Yongseol-ri ,127.43985,37.0484167
안성시,41550,당북리,231000893,33550,노변정류장,경기도 안성시,경기도 안성시 죽산면,Dangbuk-ri,127.4404,37.0593
이천시,41500,도리리,230001380,51190,노변정류장,경기도 이천시,경기도 이천시 대월면,Dori-ri,127.47285,37.2113833
평택시,41220,옥길2리(가사),214001040,48169,노변정류장,경기도 평택시,경기도 평택시 청북면,Okgil 1-ri,126.91515,37.03195
평택시,41220,한국복지대학교입구,214001682,48033,노변정류장,경기도 평택시,경기도 평택시 가재동,Korea National University of Welfare,127.0976667,37.0466667
평택시,41220,부영1차후문,214001035,48034,노변정류장,경기도 평택시,경기도 평택시 청북면,Booyoung Apartment 1-cha Back Gate,126.9160333,37.0163
평택시,41220,덕우리,214001033,48035,노변정류장,경기도 평택시,경기도 평택시 안중읍,Deogu-ri,126.9258333,37.0114833
고양시,41280,일산동부경찰서(중),219000130,20203,중앙차로 정류장,경기도 고양시,경기도 고양시 일산동구 장항동,Ilsan-dongbu Police Station ,126.7700833,37.6636
고양시,41280,일산서구청(중),219000128,20097,노변정류장,경기도 고양시,경기도 고양시 일산서구 대화동,Ilsanseo-gu Office ,126.7516167,37.6744167
고양시,41280,예비군훈련장.성저3.4단지,219000127,20087,노변정류장,경기도 고양시,경기도 고양시 일산서구 대화동,"Reverse Force Training Site, Seongjeo 3 & 4-danji",126.7478,37.6795
고양시,41280,성저초등학교,219000125,20105,노변정류장,경기도 고양시,경기도 고양시 일산서구 대화동,Seongjeo Elementary School ,126.75415,37.6856667
고양시,41280,덕이이마트.서울도시가스,219000124,20126,노변정류장,경기도 고양시,경기도 수원시 영통구 원천동,"Deogi Emart, Seoul City Gas",126.7595167,37.68875
고양시,41280,철산아파트.탄현역앞,219000123,20132,노변정류장,경기도 고양시,경기도 고양시 일산서구 덕이동,"Cheolsan Apartment, Tanhyeon Station ",126.7598833,37.6948667
고양시,41280,현대파크아파트.양우아파트,219000122,20059,노변정류장,경기도 고양시,경기도 고양시 일산서구 대화동,"Hyundai Park Apartment, Yangwoo Apartment ",126.7343833,37.6701
고양시,41280,송포파출소.송포농협,219000121,20066,노변정류장,경기도 고양시,경기도 고양시 일산서구 대화동,"Songpo Police Box, Songpo Nonghyup",126.7373667,37.67175
고양시,41280,건설산업혁신센터,219000120,20073,노변정류장,경기도 고양시,,Construction Technology Innovation Center ,126.7414167,37.6731167
고양시,41280,장성중학교.대진고등학교,219000118,20093,노변정류장,경기도 고양시,경기도 고양시 일산서구 대화동,"Jangsung Middle School, Daejin High School ",126.7508833,37.6799667
고양시,41280,연세프라자,219000117,20106,노변정류장,경기도 고양시,경기도 고양시 일산서구 대화동,Yonsei Plaza,126.75465,37.6783333
고양시,41280,문촌마을6.7단지.쌍용아파트.기산아파트,219000116,20117,노변정류장,경기도 고양시,경기도 고양시 일산서구 주엽동,"Munchon Maeul 6 & 7-danji, Ssangyong Apartment, Gisan Apartment ",126.7587,37.67655
고양시,41280,오마초등학교,219000115,20144,노변정류장,경기도 고양시,경기도 수원시 영통구 원천동,Oma Elementary School ,126.7624833,37.6774167
고양시,41280,후곡롯데아파트,219000114,20171,노변정류장,경기도 고양시,경기도 고양시 일산서구 일산동,Hugok Lotte Apartment,126.7667,37.678
고양시,41280,일산3동주민센터,219000113,20213,노변정류장,경기도 고양시,경기도 고양시 일산서구 일산동,Ilsan 3-dong Community Center,126.7722333,37.6756167
고양시,41280,밤가시마을,219000112,20244,노변정류장,경기도 고양시,경기도 고양시 일산동구 정발산동,Bamgasi Maeul,126.7769,37.6736
수원시,41110,하광교느티나무,200000011,1164,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,Hagwanggyo Neutinamu ,127.0162333,37.3180167
수원시,41110,하광교,200000010,1172,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,Hagwanggyo Bridge,127.0192167,37.3155167
수원시,41110,비석거리입구,200000009,1179,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,Biseokgeori,127.0208667,37.31325
수원시,41110,문암골,200000008,1195,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,Muamgol,127.0277167,37.3090167
수원시,41110,광교산입구.경기대학교,200000007,1204,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,"Gwanggyosan, Kyonggi University",127.0312333,37.3013833
수원시,41110,광교공원.경기대입구,200000006,1197,노변정류장,경기도 수원시,경기도 수원시 장안구 연무동,"Gwanggyo Park, Kyonggi University",127.0294833,37.2999667
수원시,41110,문암골,200000004,1196,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,Muamgol,127.0278333,37.30915
수원시,41110,비석거리입구,200000003,1180,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,Biseokgeori,127.02105,37.3132667
수원시,41110,하광교,200000002,1173,노변정류장,경기도 수원시,경기도 수원시 장안구 하광교동,Hagwanggyo Bridge,127.0192333,37.31595
수원시,41110,수원시평생학습관.연무사회복지관,202000001,1194,노변정류장,경기도 수원시,경기도 수원시 팔달구 우만동,"Suwon Lifelong Education Center, Yeonmu Social Welfare Center",127.0271,37.2914
수원시,41110,신명아파트,200000071,1030,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,Sinmyeong Apartment ,126.98045,37.3022833
수원시,41110,체육고교.신안아파트,200000070,1025,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,"Sports High School, Shinan Apartment ",126.9755,37.30305
수원시,41110,율전성당.성균관대역,200000069,1017,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,"Yuljeon Catholic Church, Sungkyunkwan University Station ",126.97255,37.30135
수원시,41110,율전중학교,200000068,1002,노변정류장,경기도 수원시,경기도 수원시 장안구 율전동,Yuljeon Middle School ,126.9658333,37.3010333
수원시,41110,연무동차고지,200000067,1203,노변정류장,경기도 수원시,경기도 수원시 장안구 연무동,Yeonmu-dong Garage,127.0299833,37.2982167
수원시,41110,수성중사거리,200000066,1132,노변정류장,경기도 수원시,,Suseong Middle School Sageori,127.00975,37.2930167
수원시,41110,상공회의소.수성고교,200000065,1124,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,"Chamber of Commerce & Industry, Susung High School",127.0057667,37.29165
수원시,41110,상공회의소,200000064,1122,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,Chamber of Commerce & Industry,127.0049,37.2910167
성남시,41130,정자2동행정복지센터,206000181,7090,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,Jeongja 2-dong Community Center ,127.1146167,37.3654333
성남시,41130,분당도서관.계원예고.계원예술학교,206000179,7106,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,"Bundang Library, Kaywon High School of Art ",127.1163,37.35965
성남시,41130,청솔마을.주공9단지.동아아파트,206000177,7101,노변정류장,경기도 성남시,경기도 성남시 수정구 금곡동,"Cheongsol Maeul, Jugong Apartment 10-danji, DongAh Apartment  ",127.1157667,37.3518167
성남시,41130,신원아파트,206000176,7109,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Sinwon Apartment ,127.11585,37.3489167
성남시,41130,미금초등학교,206000175,7108,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Migeum Elementary School,127.11585,37.3477833
수원시,41110,도체육회관.대림e-편한세상,200000040,1108,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,"District Sports Center, Daelim E-pyeonhansesang Apartment ",126.99885,37.2960833
수원시,41110,정자사거리,200000038,1119,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,Jeongja Sageori,127.00285,37.2909833
수원시,41110,KT수원지사.국민연금북수원지사,200000037,1135,노변정류장,경기도 수원시,경기도 수원시 장안구 영화동,"KT Suwon Branch, NPS Suwon Branch ",127.01155,37.2927
가평군,41820,비둘기산장,239000490,44072,노변정류장,경기도 가평군,경기도 가평군 상면,Bidulgi Lodge,127.4154667,37.75585
가평군,41820,현대콘도,239000491,44066,노변정류장,경기도 가평군,경기도 가평군 상면,Hyundai Condominium ,127.4101667,37.75545
가평군,41820,광성교회,239000005,44051,노변정류장,경기도 가평군,경기도 가평군 상면,Gwangseong Church ,127.3969833,37.7577
가평군,41820,함명학원,239000204,44044,노변정류장,경기도 가평군,경기도 가평군 상면,Hammyeong Academy ,127.3848667,37.7684167
가평군,41820,임초2리회관,239000713,44704,노변정류장,경기도 가평군,경기도 가평군 상면,Imcho 2-ri Community Center,127.3720333,37.7650333
가평군,41820,항사리,239000201,44024,노변정류장,경기도 가평군,경기도 가평군 상면,Hangsa-ri,127.3667833,37.7927333
가평군,41820,연하리,239000488,44020,노변정류장,경기도 가평군,경기도 가평군 상면,Yeonha-ri,127.3556167,37.8053333
가평군,41820,사기막,239000810,44777,노변정류장,경기도 가평군,경기도 가평군 상면,Sagimak,127.3537833,37.7481167
가평군,41820,목동중학교,239000286,44167,노변정류장,경기도 가평군,경기도 가평군 북면,Mokdong Middle School,127.54615,37.8800667
안산시,41270,부곡초등학교,216000234,17198,노변정류장,경기도 안산시,경기도 안산시 상록구 부곡동,Bugok Elementary School ,126.86145,37.3294
안산시,41270,부곡프라자,216000233,17204,노변정류장,경기도 안산시,경기도 안산시 상록구 부곡동,Bugok Plaza,126.86325,37.33245
안산시,41270,정재초등학교,216000231,17215,노변정류장,경기도 안산시,경기도 안산시 상록구 부곡동,Jungjae Elementary School,126.8643833,37.3362667
안산시,41270,안산공고,216000230,17192,노변정류장,경기도 안산시,경기도 안산시 상록구 부곡동,Ansan Technical High School,126.861,37.3352167
안산시,41270,부곡공원,216000229,17175,노변정류장,경기도 안산시,경기도 안산시 상록구 부곡동,Bugok Park ,126.8596,37.33335
안산시,41270,부곡고등학교,216000228,17156,노변정류장,경기도 안산시,경기도 안산시 상록구 부곡동,Bugok High School ,126.8577333,37.3325833
안산시,41270,시낭운동장,216000227,17137,노변정류장,경기도 안산시,경기도 안산시 상록구 부곡동,Sinang Stadium ,126.8551167,37.3340167
안산시,41270,월피주공1단지,216000225,17097,노변정류장,경기도 안산시,경기도 안산시 상록구 월피동,Wolpi Jugong Apartment 1-danji,126.8500833,37.3291333
안산시,41270,성포주공11단지,216000224,17065,노변정류장,경기도 안산시,경기도 안산시 상록구 성포동,Seongpo Jugong Apartment 11-danji,126.8470667,37.3263
안산시,41270,월피주공2단지앞,216000223,17028,노변정류장,경기도 안산시,경기도 안산시 상록구 월피동,Wolpi Jugong Apartment 2-danji,126.8427,37.3282
동두천시,41250,담바위농원.약수터,215000150,16076,노변정류장,경기도 동두천시,경기도 동두천시 하봉암동,"Dambawi Farm, Mineral Spring ",127.0563833,37.9557667
동두천시,41250,유채네빌라,215000149,16049,노변정류장,경기도 동두천시,경기도 동두천시 상봉암동,Yuchaene Villa,127.05385,37.9514333
동두천시,41250,상봉상회,215000148,16045,노변정류장,경기도 동두천시,경기도 동두천시 상봉암동,Sangbong Market,127.0529,37.9499
동두천시,41250,송내주공4단지,215000146,16060,노변정류장,경기도 동두천시,경기도 동두천시 송내동,Songnae Jugong Apartment 1-danji,127.0547167,37.88645
