image,p_wide,p_narrow,p_barrier_yes,p_barrier_no
나인유치원_북쪽.png,0.40710267,0.60146004,0.33674148,0.66209424
낙민초등학교_북쪽.png,0.54738504,0.45520708,0.70968425,0.2919393
낙생초등학교_북쪽.png,0.9003775,0.10142219,0.9568949,0.043920964
낙원어린이집_북쪽.png,0.3238426,0.6801207,0.20128232,0.7997976
남면산업단지어린이집_북쪽.png,0.015627027,0.98410463,0.15727216,0.84161407
남면어린이집_북쪽.png,0.09570548,0.9050237,0.062333018,0.9387973
남면초등학교_북쪽.png,0.64402115,0.3596357,0.280093,0.72033685
남사초등학교(병설)_북쪽.png,0.7324617,0.26711172,0.53814346,0.461826
남수원초교-1구간_북쪽.png,0.08877987,0.91100144,0.17039514,0.827191
남양영재어린이집_북쪽.png,0.16046336,0.8431018,0.2368345,0.76480377
남양주다산유치원(공립)_북쪽.png,0.8521235,0.15185052,0.789597,0.20914224
남양주다산초등학교(병설)_북쪽.png,0.7506425,0.2560998,0.9135805,0.08597222
남양주별가람유치원(공립)_북쪽.png,0.9506333,0.049458236,0.5318363,0.46604112
남양주별빛유치원(공립)_북쪽.png,0.9962325,0.0037887692,0.93482447,0.065431416
남양초등학교_북쪽.png,0.3417567,0.66194165,0.09547138,0.90555125
남정유치원-1구간_북쪽.png,0.061267972,0.9407375,0.038733542,0.9608058
남창초교-1구간_북쪽.png,0.08360016,0.9151221,0.0646556,0.9358256
남촌초등학교(병설)_북쪽.png,0.9689801,0.032115072,0.8296341,0.17311364
내기초등학교_북쪽.png,0.014959991,0.9853636,0.17419434,0.83224356
내리숲초등학교_북쪽.png,0.889603,0.112134516,0.918649,0.08157703
내손ㆍ내동초등학교_북쪽.png,0.82997316,0.17077044,0.8483392,0.15273517
내양초등학교(병설)_북쪽.png,0.9717875,0.027756035,0.9254283,0.07474634
내유초등학교_북쪽.png,0.047841072,0.9529742,0.30399686,0.69675076
내정초등학교_북쪽.png,0.9762284,0.024523139,0.9357177,0.06537941
내촌꿈나무어린이집_북쪽.png,0.59332776,0.40447277,0.06510922,0.9349104
내촌초교_북쪽.png,0.004710734,0.99531406,0.011036664,0.9890373
내혜홀초교병설유치원_북쪽.png,0.07608068,0.9234262,0.03446254,0.96643525
내혜홀초등학교_북쪽.png,0.07608068,0.9234262,0.03446254,0.96643525
냉정초등학교_북쪽.png,0.88439965,0.11423421,0.63467026,0.36717692
냉천초등학교_북쪽.png,0.97289026,0.027728021,0.975677,0.024925828
노곡초교_북쪽.png,0.058856815,0.94235367,0.022536397,0.9769708
노들유치원_북쪽.png,0.11760327,0.88573086,0.12162539,0.8753239
노루유치원_북쪽.png,0.32051218,0.6816686,0.03238699,0.96744627
노벨생태어린이집_북쪽.png,0.32854038,0.67521507,0.41437656,0.58309937
노벨유치원_북쪽.png,0.48344716,0.5123521,0.061055362,0.9402199
노블키즈유치원_북쪽.png,0.4608385,0.5427267,0.20576039,0.79311204
노엘유치원_북쪽.png,0.19516349,0.81218386,0.28423262,0.72122276
노틀담유치원_북쪽.png,0.057534426,0.94303006,0.12208709,0.8793765
녹산유치원-1구간_북쪽.png,0.065778285,0.9368,0.024717003,0.9753722
녹야유치원_북쪽.png,0.9473577,0.053952545,0.69946843,0.30057716
누리예능_어린이집_북쪽.png,0.26945335,0.74132836,0.08662036,0.9139227
누리유치원_북쪽.png,0.12817827,0.8712479,0.2118029,0.7837683
늘도담유치원_북쪽.png,0.8999599,0.10172203,0.82913554,0.17371812
늘봄초등학교_북쪽.png,0.972989,0.026694804,0.92633253,0.07356912
늘사랑어린이집_북쪽.png,0.33084035,0.6691409,0.20472655,0.787838
늘푸른어린이집_북쪽.png,0.38273123,0.6190976,0.23263586,0.76717764
늘푸른유치원-1구간_북쪽.png,0.6824996,0.32407957,0.46406367,0.5349745
늘푸른유치원_북쪽.png,0.86035645,0.1422889,0.365282,0.6316453
늘푸른초등학교_북쪽.png,0.91146886,0.0894402,0.8554052,0.14476672
늘해랑어린이집_북쪽.png,0.14397672,0.8595954,0.04652673,0.952721
능곡성당유치원_북쪽.png,0.40791333,0.59876716,0.19314548,0.8059044
능길초등학교_북쪽.png,0.047095597,0.9538592,0.20497638,0.7909108
능내초교_북쪽.png,0.015634,0.98488617,0.04747352,0.9534807
능동초등학교_북쪽.png,0.9545355,0.046225846,0.9331221,0.06451085
능북초등학교_북쪽.png,0.04487565,0.9558573,0.08979455,0.9090563
능서초등학교_북쪽.png,0.6633327,0.3433205,0.24043846,0.762025
능실초교-1구간_북쪽.png,0.70988464,0.29169625,0.77829003,0.22033164
능평어린이집_북쪽.png,0.94237447,0.057090104,0.37316182,0.62607044
능평초등학교_북쪽.png,0.31831086,0.6902491,0.13115907,0.86839235
능현유치원_북쪽.png,0.022211045,0.97784066,0.053052574,0.9461776
다람어린이집-1구간_북쪽.png,0.029425979,0.9711603,0.009102434,0.99092805
다보스병원직장어린이집_북쪽.png,0.7902627,0.21004257,0.42400616,0.580943
다사랑유치원-1구간_북쪽.png,0.12602696,0.87366223,0.18227053,0.81929183
다사랑유치원_북쪽.png,0.016031891,0.9840878,0.027944148,0.97251064
다산가람초등학교(병설)_북쪽.png,0.97085035,0.029723227,0.72037077,0.27476543
다산꽃다비유치원(공립)_북쪽.png,0.43828648,0.56566113,0.62983185,0.37069163
다산별빛초등학교(병설)_북쪽.png,0.6965189,0.30707446,0.70627147,0.2954006
다산새봄유치원(공립)_북쪽.png,0.34345254,0.66234916,0.2202676,0.7858466
다산새봄초등학교(병설)_북쪽.png,0.80032873,0.20638147,0.5636812,0.4393113
다산하늘빛유치원(공립)_북쪽.png,0.7322972,0.26984513,0.83999836,0.15921617
다산하늘초등학교(병설)_북쪽.png,0.919417,0.08056709,0.5021614,0.4947669
다산한강유치원(공립)_북쪽.png,0.4297674,0.57737523,0.8762039,0.12232107
다솔유치원_북쪽.png,0.63246953,0.3691252,0.6629346,0.336479
다솜어린이집_북쪽.png,0.8122128,0.18749788,0.21102506,0.7882642
다솜유치원_북쪽.png,0.3050911,0.692434,0.1097514,0.8886798
다솜초등학교_북쪽.png,0.9745374,0.025638193,0.96408147,0.03491047
다예린유치원_북쪽.png,0.24534908,0.75851995,0.14967501,0.8466805
다온초등학교_북쪽.png,0.9009024,0.09781265,0.75388217,0.24738607
다올어린이집_북쪽.png,0.06061098,0.939571,0.1326656,0.8621405
다우리어린이집_북쪽.png,0.030995637,0.96811104,0.17603824,0.8200859
다원유치원_북쪽.png,0.3778686,0.6352272,0.16349587,0.835673
다원초등학교_북쪽.png,0.89125866,0.10848576,0.9636111,0.03578046
다원학교_북쪽.png,0.8000989,0.20452785,0.7412359,0.26220423
다율초_북쪽.png,0.9819165,0.018503517,0.9619466,0.03924361
다은어린이집_북쪽.png,0.61240107,0.39435148,0.72971225,0.2720764
다일유치원_북쪽.png,0.17551228,0.8295259,0.24321127,0.7580729
다정유치원-1구간_북쪽.png,0.94473326,0.056020796,0.7970724,0.20610327
다진유치원_북쪽.png,0.09344247,0.9046949,0.37192202,0.6217667
다현유치원-1구간_북쪽.png,0.38224804,0.6128787,0.28076637,0.7261807
단가람유치원_북쪽.png,0.15066865,0.8497338,0.030290246,0.9687339
단남초등학교_북쪽.png,0.9644876,0.035728455,0.9015237,0.0989123
단대어린이집_북쪽.png,0.7407368,0.25859377,0.60391754,0.3940317
단대초등학교_북쪽.png,0.17977932,0.82306147,0.4308188,0.57583034
단샘초등학교_북쪽.png,0.97684145,0.023265183,0.9050008,0.09387761
단원어린이집_북쪽.png,0.29500222,0.70439184,0.23042837,0.7653488
달봄유치원_북쪽.png,0.850301,0.14890069,0.42375335,0.5724635
답내초등학교(병설)_북쪽.png,0.07030541,0.9300965,0.058434308,0.94275355
당동초교_북쪽.png,0.86409247,0.14190832,0.57911354,0.42662755
당수초교-1구간_북쪽.png,0.28295428,0.71697545,0.66833687,0.326146
당정초교_북쪽.png,0.7400748,0.26500645,0.67533493,0.32630825
당촌초등학교_북쪽.png,0.38491774,0.62199783,0.31918192,0.68697894
대곡초등학교_북쪽.png,0.2152763,0.78406394,0.156948,0.844355
대곶어린이집_북쪽.png,0.41079357,0.59476197,0.13111433,0.86949015
대광초등학교_북쪽.png,0.023901492,0.97663224,0.06309149,0.93628395
대구광역시_남구_대명동(개나리상가_부근)_01.png,0.9838675,0.01591286,0.7423458,0.25373173
대구광역시_남구_봉덕동(봉덕네거리_부근)_01.png,0.8837831,0.117008686,0.23812783,0.76570535
대구광역시_남구_봉덕동(봉덕초교_부근)_01.png,0.780927,0.22042835,0.16246054,0.8376812
대구광역시_남구_봉덕동(봉덕초교_부근)_02.png,0.7424056,0.26473212,0.3220045,0.6816234
대구광역시_남구_봉덕동(봉덕초교_부근)_03.png,0.9667977,0.033589542,0.40747848,0.59213835
대구광역시_남구_봉덕동(효명초교_부근)_01.png,0.0018315017,0.9982143,0.0030096471,0.9971027
대구광역시_달서구_감삼동(원화여고_부근)_01.png,0.021078318,0.97913367,0.008808434,0.9911555
대구광역시_달서구_대천동(대구한샘초교_부근)_01.png,0.97005963,0.02952367,0.8344358,0.16636023
대구광역시_달서구_대천동(대구한샘초교_부근)_02.png,0.8132886,0.19119132,0.4712287,0.5341598
대구광역시_달서구_대천동(대구한샘초교_부근)_03.png,0.7676358,0.23196667,0.5913865,0.4074292
대구광역시_달서구_대천동(대구한샘초등학교_부근)_01.png,0.9627063,0.038105875,0.8975189,0.103998095
대구광역시_달서구_대천동(대구한샘초등학교_부근)_02.png,0.9272232,0.073127806,0.57095486,0.42885464
대구광역시_달서구_대천동(현대부품남부대리점_부근)_01.png,0.92688036,0.0735929,0.7841868,0.21558711
대구광역시_달서구_두류동(성남초교_부근)_01.png,0.81441283,0.18708813,0.6443865,0.35720044
대구광역시_달서구_본동(세강병원북편_부근)_01.png,0.056990147,0.9421849,0.04199338,0.9577913
대구광역시_달서구_본리동(대구본리초교_부근)_01.png,0.98848534,0.011420906,0.7088199,0.29686457
대구광역시_달서구_본리동(본리초교네거리_부근)_01.png,0.9694179,0.030409098,0.8067633,0.19242322
대구광역시_달서구_본리동(아이위드유치원_부근)_01.png,0.99542713,0.0045617223,0.7657833,0.23572814
대구광역시_달서구_상인동(꼬꼬마놀이방_부근)_01.png,0.040281326,0.96014297,0.019001365,0.98112917
대구광역시_달서구_상인동(대구송일초교_부근)_01.png,0.9813476,0.018916875,0.9532633,0.046131134
대구광역시_달서구_상인동(대구월서초교_부근)_01.png,0.98373985,0.016379178,0.69740313,0.3016047
대구광역시_달서구_상인동(대구월서초교_부근)_02.png,0.8500999,0.14967966,0.92354095,0.07647622
대구광역시_달서구_상인동(대구월서초교_부근)_03.png,0.8693295,0.13172182,0.8774773,0.12228724
대구광역시_달서구_상인동(상인대성스카이렉스_부근)_01.png,0.938868,0.061131924,0.8540625,0.14661664
대구광역시_달서구_상인동(상인자이아파트_부근)_01.png,0.90601414,0.09557998,0.81998104,0.17925838
대구광역시_달서구_상인동(월서초교_부근)_01.png,0.91893333,0.08116004,0.8099923,0.19306451
대구광역시_달서구_상인동(월서초교_부근)_02.png,0.8693295,0.13172182,0.8774773,0.12228724
대구광역시_달서구_상인동(월성삼성래미안_부근)_01.png,0.4750745,0.52306604,0.40230173,0.6011019
대구광역시_달서구_상인동(화성파크드림_부근)_01.png,0.91879916,0.080837816,0.43326372,0.5655815
대구광역시_달서구_상인동_대구월서초등학교_부근_01.png,0.6512773,0.35446513,0.8317902,0.16949117
대구광역시_달서구_성당동(본리동우체국_부근)_01.png,0.9862144,0.013734877,0.5822711,0.42680585
대구광역시_달서구_신당동(대구신당초교_부근)_01.png,0.85420716,0.14671531,0.7394648,0.26638967
대구광역시_달서구_신당동(성서주공네거리_부근)_01.png,0.96439695,0.035557717,0.7627013,0.23566428
대구광역시_달서구_신당동(성서주공네거리_부근)_02.png,0.96128964,0.038020402,0.7746619,0.22222105
대구광역시_달서구_용산동(대구성산초교_부근)_01.png,0.29892245,0.7064251,0.11154705,0.88895416
대구광역시_달서구_용산동(하늘별어린이집_부근)_01.png,0.78363943,0.21479678,0.6686131,0.32853562
대구광역시_달서구_월성동(구두수선_부근)_01.png,0.9477657,0.05172369,0.6493808,0.3484425
대구광역시_달서구_월성동(농로네거리_부근)_01.png,0.9741105,0.025589049,0.92958313,0.07125783
대구광역시_달서구_월성동(대구신월초교_부근)_01.png,0.5446636,0.45333695,0.37943536,0.62152904
대구광역시_달서구_월성동(대구조암초등학교_부근)_01.png,0.41418105,0.5860024,0.17939016,0.8194947
대구광역시_달서구_월성동(대구조암초등학교_부근)_02.png,0.41418105,0.5860024,0.17939016,0.8194947
대구광역시_달서구_월성동(새기쁨어린이집_부근)_01.png,0.38440454,0.62059826,0.23127493,0.7695454
대구광역시_달서구_월성동(월서초교_부근)_01.png,0.8500999,0.14967966,0.92354095,0.07647622
대구광역시_달서구_월성동(월성주공4단지_부근)_01.png,0.12115231,0.8803236,0.15705061,0.8420753
대구광역시_달서구_월성동(월암중학교_부근)_01.png,0.74914825,0.25799286,0.23698658,0.7714634
대구광역시_달서구_월성동(제이와이아이엔씨_부근)_01.png,0.9664484,0.033539027,0.8043824,0.19484234
대구광역시_달서구_월성동(학산남네거리_부근)_01.png,0.9659852,0.034843594,0.8294097,0.17235553
대구광역시_달서구_유천동(대구용천초교_부근)_01.png,0.80799115,0.19843927,0.6502712,0.34676692
대구광역시_달서구_유천동(만촌종합시장_부근)_01.png,0.8199738,0.17966992,0.642144,0.35823077
대구광역시_달서구_유천동(유천동_행정복지센터_부근)_01.png,0.86502475,0.13895693,0.68003035,0.32056624
대구광역시_달서구_이곡동(대구와룡초교_부근)_01.png,0.83302,0.16748059,0.7455726,0.25533527
대구광역시_달서구_이곡동(대구지방조달청_부근)_01.png,0.9602101,0.040806204,0.85758996,0.14410433
대구광역시_달서구_이곡동(성서동서서한아파트_부근)_01.png,0.03163567,0.9687966,0.017893583,0.98187256
대구광역시_달서구_이곡동(성서우방동편_부근)_01.png,0.92299336,0.076379865,0.67156374,0.33031666
대구광역시_달서구_장기동(장기초록나라아파트_부근)_01.png,0.18528366,0.8137548,0.13606569,0.86544156
대구광역시_달서구_진천동(월배지구대_부근)_01.png,0.9202213,0.08048278,0.5930817,0.4045497
대구광역시_달서구_진천동(진천청구타운아파트_부근)_01.png,0.96583104,0.034696758,0.6606134,0.3417579
대구광역시_달성군_논공읍(대신빌딩_부근)_01.png,0.0576258,0.94312906,0.017299086,0.9830402
대구광역시_달성군_논공읍(신소희헤어_부근)_01.png,0.66680956,0.33784723,0.6412004,0.3559563
대구광역시_달성군_다사읍(가온누리어린이집_부근)_01.png,0.6268885,0.37789166,0.24264437,0.75497687
대구광역시_달성군_다사읍(대구대실초교_부근)_01.png,0.98492324,0.0155465305,0.6591587,0.34180626
대구광역시_달성군_유가읍(대구비슬초등학교_부근)_01.png,0.8937204,0.10596669,0.7555247,0.24386713
대구광역시_달성군_유가읍(도아어린이집_부근)_01.png,0.96091974,0.038862973,0.8280573,0.17412218
대구광역시_동구_서호동(대구반야월초등학교_부근)_01.png,0.017174482,0.9819343,0.03602627,0.96553004
대구광역시_동구_신서동(대구강동초등학교_부근)_01.png,0.9854999,0.014512926,0.8179157,0.18621203
대구광역시_북구_대현동(도원식품_부근)_01.png,0.092000276,0.9071915,0.026914597,0.9731573
대구광역시_북구_동천동(영남네오빌아트103동_부근)_01.png,0.9859441,0.014112353,0.8342421,0.16700765
대구광역시_북구_동천동(지캠프_부근)_01.png,0.96396255,0.035862476,0.86693287,0.13253143
대구광역시_북구_동천동(칠곡2차보성서한타운_부근)_01.png,0.4816721,0.52166367,0.48057488,0.51730436
대구광역시_북구_동천동(함지초교_부근)_01.png,0.40103284,0.6016506,0.43479866,0.5606411
대구광역시_북구_동천동(함지초교_부근)_02.png,0.89692163,0.10519087,0.4492129,0.54936767
대구광역시_북구_동천동(화성센트럴파크_부근)_01.png,0.6047933,0.4000043,0.6826331,0.31841183
대구광역시_북구_매천동(매천초교_부근)_01.png,0.99684954,0.0032128394,0.814288,0.18176031
대구광역시_북구_복현동(금강목욕탕_부근)_01.png,0.97199935,0.027493268,0.6461235,0.35204446
대구광역시_북구_서변동(서변근린공원_부근)_01.png,0.9649559,0.03517109,0.8489491,0.15030977
대구광역시_북구_서변동(월드메르디앙_부근)_01.png,0.8377018,0.16457057,0.45027292,0.54227597
대구광역시_북구_읍내동(개미카부분정비_부근)_01.png,0.004850745,0.994938,0.008246303,0.99183995
대구광역시_북구_읍내동(대천초등교_부근)_01.png,0.79700947,0.20446557,0.17177844,0.8317893
대구광역시_북구_침산동(대구달산초교_부근)_01.png,0.5080645,0.49449587,0.5006214,0.49317768
대구광역시_북구_침산동(대구칠성초교_부근)_01.png,0.3685537,0.63463163,0.12378982,0.875984
대구광역시_북구_침산동(칠성초교_부근)_01.png,0.7566328,0.24491602,0.16620946,0.8358364
대구광역시_북구_태전동(마니타바이크_부근)_01.png,0.9306531,0.068706006,0.6399672,0.35802996
대구광역시_북구_태전동(태전초교_부근)_01.png,0.94308484,0.057225645,0.6098304,0.3949247
대구광역시_서구_내당동(KOR_K-2_총판_부근)_01.png,0.881001,0.11846578,0.78726923,0.21547812
대구광역시_서구_내당동(감삼공원_부근)_01.png,0.8367528,0.16442913,0.13618758,0.8630916
대구광역시_서구_내당동(대구경운초등학교_부근)_01.png,0.24164209,0.7559125,0.3966024,0.60877055
