시설물명,위도,경도,도로안전표지,도로적색표면,무단횡단방지펜스,무인교통단속카메라,보호구역표지판,생활안전CCTV,신호등,옐로카펫,횡단보도,어린이 비율(%),발생건수
선경유치원,37.450411,127.162262,-1.0728627856961277,1.265890804194904,1.0177592391203398,0.7447566621379961,0.898587106952502,0.7772595122642638,0.2205387127506794,1.210695588900589,-1.12794157783962,-1.220494860377597,0
예원유치원,37.435032,127.143201,0.5608800086078953,0.4163799620603275,-0.49081917377202183,0.22809969543105096,0.18988180950271666,0.14970441634076345,-0.07489994017947589,0.22607274615047493,0.5318273760798209,-1.483371439749995,0
다솜유치원,37.447962,127.163685,-0.25599138854411624,0.9260864673410735,-0.591391067964846,-0.5000874003977321,0.6668607860605149,1.332621828752187,-0.3703385931096312,0.22607274615047493,-0.29805710087989956,-0.0063688930671178924,0
도촌유치원,37.413897,127.149775,0.5608800086078953,-0.6030330485011642,0.3137559797705711,-0.5000874003977321,-0.8523559374354752,-0.2791860437828,-0.07489994017947589,-1.4571511212534125,0.5318273760798209,0.4636998269585539,0
아름다운유치원,37.367591,127.125773,-0.25599138854411624,-0.6030330485011642,-0.6919629621576701,-0.5000874003977321,-1.0737519613502355,-0.16144356238332383,1.1068546715411454,1.210695588900589,-0.29805710087989956,1.312029523852358,0
안촌 유치원,37.368171,127.110392,0.15244431003188955,-0.43313088007424894,-0.49081917377202183,0.22809969543105096,-0.18009182779845417,0.2419749459989004,-1.5520932048302523,0.22607274615047493,-0.29805710087989956,0.08863355848402521,0
세화유치원,37.372737,127.136164,0.5608800086078953,-0.6030330485011642,2.023478181048581,-0.5000874003977321,0.898587106952502,-0.5422579113700216,-0.6657772460397865,0.22607274615047493,0.5318273760798209,0.45590766638928365,0
분당중앙유치원,37.373451,127.141671,0.15244431003188955,0.9260864673410735,1.2189030275059882,0.7447566621379961,1.5947078483405737,0.4921668348290401,-0.9612158989699418,1.210695588900589,0.11688513759996066,0.45590766638928365,0
꿈터 유치원,37.347269,127.113122,-0.664427087120122,-0.43313088007424894,0.11261219138492287,0.22809969543105096,0.18988180950271666,-0.05130282666938391,1.4022933244713005,1.210695588900589,0.11688513759996066,-0.23174213775961364,0
배성유치원,37.405999,127.142401,-0.25599138854411624,-0.6030330485011642,0.012040297192098757,-0.5000874003977321,0.49217228183856615,-1.033212996070659,-0.9612158989699418,1.210695588900589,-0.7129993393597598,-0.1397215984436386,0
이솔유치원,37.352756,127.112602,0.5608800086078953,-0.26322871164733364,-0.49081917377202183,0.22809969543105096,0.18988180950271666,-0.8534058900941088,-0.07489994017947589,0.22607274615047493,0.5318273760798209,-0.26830680158731307,0
성모 유치원,37.340099,127.124419,-1.0728627856961277,-1.2826417222088256,-1.2953943273146147,-1.7449314629334605,-1.6316253863291235,-1.2342202390808072,-1.5520932048302523,-1.4571511212534125,-1.12794157783962,-0.23174213775961364,0
판교샘유치원,37.392021,127.072039,-0.664427087120122,1.6056951410487346,-0.7925348563504941,-1.7449314629334605,0.29688714875934413,0.3295115223173138,-1.2566545519000971,0.22607274615047493,0.11688513759996066,1.7932016646999858,0
건영장안유치원,37.371127,127.140849,0.969315707183901,1.4357929726218193,1.3194749216988122,-0.5000874003977321,1.3934906613440665,-0.05130282666938391,1.1068546715411454,-1.4571511212534125,0.9467696145596811,0.13367322274751595,0
뽀뽀뽀유치원,37.415425,127.138017,0.969315707183901,0.7561842989141582,2.2246219694342293,0.22809969543105096,-0.04738043406557689,-0.8534058900941088,-0.3703385931096312,0.22607274615047493,0.9467696145596811,-0.1397215984436386,0
창조유치원,37.359154,127.124992,-1.0728627856961277,-0.9428373853549948,-1.6976819040859112,-1.7449314629334605,-0.32435732613726603,1.077432603745986,-1.5520932048302523,-1.4571511212534125,-1.12794157783962,0.08863355848402521,0
해나유치원,37.390831,127.09829,0.5608800086078953,0.4163799620603275,0.012040297192098757,-0.5000874003977321,0.49217228183856615,0.2419749459989004,-0.9612158989699418,-1.4571511212534125,0.11688513759996066,2.0620388495511897,0
꾸러기유치원,37.403847,127.127335,-0.25599138854411624,-0.9428373853549948,0.21318408557774698,-0.5000874003977321,-0.32435732613726603,-0.8534058900941088,-0.3703385931096312,-1.4571511212534125,-0.29805710087989956,0.6483569154952137,0
샛별유치원,37.371468,127.129754,-0.664427087120122,-0.9428373853549948,-1.0942505389289665,-0.5000874003977321,-1.6316253863291235,-1.2342202390808072,-0.3703385931096312,0.22607274615047493,-0.7129993393597598,0.13367322274751595,0
성마르코유치원,37.410832,127.133182,0.15244431003188955,-0.26322871164733364,-1.0942505389289665,-1.7449314629334605,0.49217228183856615,0.6406595010414018,0.81141601861099,-1.4571511212534125,0.9467696145596811,-0.1397215984436386,0
은혜유치원,37.360908,127.111946,0.5608800086078953,0.5862821304872429,-0.591391067964846,0.7447566621379961,-0.18009182779845417,-0.05130282666938391,-1.5520932048302523,-1.4571511212534125,0.9467696145596811,0.08863355848402521,0
숲리라유치원,37.469683,127.147866,-1.4812984842721335,1.265890804194904,1.118331133313164,0.22809969543105096,1.3391248956975361,-0.16144356238332383,0.5159773656808347,1.210695588900589,-1.5428838163194802,2.0620388495511897,0
즐거운유치원,37.351408,127.111941,0.15244431003188955,-0.43313088007424894,-0.49081917377202183,1.1455069396219675,0.29688714875934413,-0.16144356238332383,-0.07489994017947589,-1.4571511212534125,0.11688513759996066,-0.26830680158731307,0
희영유치원,37.388294,127.114186,1.377751405759907,0.07657562520649694,1.8223343926629327,0.22809969543105096,0.397403214365252,0.4921668348290401,0.81141601861099,1.9092966135543625,1.3617118530395413,0.5609365543204062,0
혜성유치원,37.444509,127.160252,0.15244431003188955,-0.6030330485011642,0.3137559797705711,1.7497876432204003,-0.32435732613726603,1.5124289347287372,2.2886092832617666,0.22607274615047493,2.606538568479122,-0.0063688930671178924,0
