SIGUN_NM,SIGUN_CD,STATION_NM_INFO,STATION_ID,STATION_MANAGE_NO,STATION_DIV_NM,JURISD_INST_NM,LOCPLC_LOC,ENG_STATION_NM_INFO,WGS84_LOGT,WGS84_LAT
성남시,41130,파크타운.양지마을,206000183,7135.0,노변정류장,경기도 성남시,경기도 성남시 수정구 수내동,"Park Town, Yangji Maeul ",127.1195667,37.3739667
성남시,41130,한솔프라자,206000180,7091.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,Hansol Plaza ,127.1146667,37.3626667
성남시,41130,매화마을1단지,206000728,7625.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Maehwa Maeul 1-danji,127.1348167,37.4165
성남시,41130,테크노파크.아파트동,206000166,7291.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Techno Park, Apartment Building",127.1514167,37.4049833
성남시,41130,성남세관.고령친화체험관,206000163,7269.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Seongnam District Tax Office, ",127.1424,37.4084167
성남시,41130,동신빌라.하탑중학교,206000161,7249.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Dongshin Villa, Hatap Middle School",127.13835,37.4096167
성남시,41130,탑마을주공8단지,206000160,7326.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Tap Maeul Jugong Apartment 8-danji,127.1348333,37.4096667
성남시,41130,야탑동주민센터.돌마초교.야탑역.뉴코아,206000159,7206.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Yatap-dong Community Center, Dolma Elementary School, Yatap Station/ New Core Department Store",127.13005,37.4099667
성남시,41130,운중동먹거리촌,206000470,7440.0,노변정류장,경기도 성남시,경기도 성남시 수정구 운중동,Unjung-dong Meokgeorichon,127.0583333,37.3915167
성남시,41130,야탑역.종합버스터미널(후면),206000158,7203.0,노변정류장,경기도 성남시,,"Yatap Station, Bus Terminal ",127.1290167,37.4115333
성남시,41130,궁전아파트.성지아파트,205000057,6143.0,노변정류장,경기도 성남시,경기도 성남시 중원구 상대원동,"Gungjeon Apartment, Seongji Apartment ",127.1790167,37.4399
성남시,41130,SK아파트형공장,205000240,6351.0,,,,,127.1740667,37.4351833
성남시,41130,금광시장.삼익아파트,205000051,6062.0,노변정류장,경기도 성남시,경기도 성남시 중원구 금광동,"Geumgwang Market, Samik Apartment",127.161,37.45045
성남시,41130,을지대학교,205000047,6212.0,노변정류장,경기도 성남시,경기도 성남시 중원구 은행동,Eulji University ,127.1665167,37.4603
성남시,41130,남한산성입구,204000136,5131.0,노변정류장,경기도 성남시,경기도 성남시 수정구 양지동,Namhansanseong,127.1695167,37.4630667
성남시,41130,은행동현대아파트,205000043,6072.0,노변정류장,경기도 성남시,경기도 성남시 중원구 금광동,Eunhaeng-dong Hyundai Apartment,127.1640333,37.4504
성남시,41130,궁전아파트.성지아파트,205000038,6146.0,노변정류장,경기도 성남시,경기도 성남시 중원구 상대원동,"Gungjeon Apartment, Seongji Apartment ",127.17875,37.4397167
성남시,41130,벽산테크노피아.성남소각장,205000036,6137.0,노변정류장,경기도 성남시,경기도 성남시 중원구 상대원동,"Byuksan Technopia, Seongnam Incineration Plant",127.1783167,37.4317167
성남시,41130,코맥스,205000034,6107.0,노변정류장,경기도 성남시,경기도 성남시 중원구 상대원동,코맥스,127.1708833,37.4317667
성남시,41130,황송마을아파트,205000031,6094.0,노변정류장,경기도 성남시,경기도 성남시 중원구 금광동,Hwangsong Maeul Apartment ,127.16885,37.4453333
성남시,41130,야탑사거리,205000029,6004.0,노변정류장,경기도 성남시,경기도 성남시 수정구 사송동,Yatap Sageori,127.1290333,37.41805
성남시,41130,아데나펠리스,206000140,7053.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,Adena Palace,127.1078667,37.362
성남시,41130,화랑공원동편,206000561,7516.0,노변정류장,경기도 성남시,경기도 성남시 수정구 삼평동,Hwarang Park East ,127.1068,37.3974167
성남시,41130,메디포스트,206000582,7520.0,노변정류장,경기도 성남시,경기도 성남시 수정구 삼평동,Medi-Post,127.1087167,37.39995
성남시,41130,분당서현청소년수련관,206000130,7258.0,노변정류장,경기도 성남시,경기도 성남시 수정구 서현동,Bundang Seohyeon Youth Training Center,127.1404667,37.3723667
성남시,41130,등기소,206000129,7246.0,노변정류장,경기도 성남시,경기도 성남시 수정구 서현동,Registry Office,127.1382167,37.3737167
성남시,41130,삼환아파트,206000128,7233.0,노변정류장,경기도 성남시,경기도 성남시 수정구 서현동,Samhwan Apartment ,127.1352333,37.37335
성남시,41130,테크노파크.아파트동,206000122,7290.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Techno Park, Apartment Building",127.1514333,37.40475
성남시,41130,장미마을8단지.매화마을주공1단지,206000112,7226.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,"Jangmi Maeul 8-danji, Maehwa Maeul Jugong Apartment 1-danji",127.1340333,37.4153667
성남시,41130,매화마을3단지,206000478,7244.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Maehwa Maeul 3-danji,127.1378833,37.4150833
성남시,41130,야탑3동행정복지센터,206000109,7317.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Yaptap 3-dong Community Center,127.1380667,37.41095
성남시,41130,백현마을3.4단지.화랑초등학교,206000620,7566.0,노변정류장,경기도 성남시,경기도 성남시 수정구 백현동,"Baekhyeon Maeul 3 & 4-danji, Hwarang Elementary School",127.1166167,37.3899833
성남시,41130,분당구청입구.수내교,206000100,7114.0,노변정류장,경기도 성남시,,"Bundang-gu Office, Sunaegyo Bridge",127.1172,37.3809
