시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
초등학교,이의초교-3구간,경기도 수원시 영통구 법조로150번길 47,경기도 수원시 영통구 하동 993,37.29307671,127.0756898,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,중앙기독초-2구간,경기도 수원시 영통구 월드컵로 70,경기도 수원시 영통구 원천동 134-3,37.27533477,127.0576904,수원시,수원영통경찰서,Y,2,,2025-11-12
초등학교,효정초교-2구간,경기도 수원시 권선구 동수원로285번길 5,경기도 수원시 권선구 권선동 1233,37.25513574,127.0349022,수원시,수원권선경찰서,Y,1,,2025-11-12
초등학교,사창초등학교,경기도 화성시 양감면 정문회화로 7,경기도 화성시 양감면 사창리 409번지,37.09200273,126.9730915,경기도 화성시 교통정책과,화성서부경찰서,N,,,2025-08-25
초등학교,새봄초등학교,경기도 화성시 병점노을로 19,경기도 화성시 병점동 756-263번지,37.20146101,127.0297554,경기도 화성시 동부출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
초등학교,새솔초등학교,경기도 화성시 수노을1로 148,경기도 화성시 새솔동 14번지 송산신도시대방노블랜드더퍼스티지1차,37.28604949,126.8201777,경기도 화성시 교통정책과,화성서부경찰서,N,,,2025-08-25
초등학교,서연초등학교,경기도 화성시 동탄대로4가길 25,경기도 화성시 장지동 979번지,37.15976339,127.1137726,경기도 화성시 동탄출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
초등학교,영북초교,경기도 포천시 영북면 영북로148번길 46,경기도 포천시 영북면 운천리 342-2,38.08986492,127.2758792,경기도 포천시청,포천경찰서,Y,1,,2025-06-23
초등학교,가산초교,,경기도 포천시 가산면 마산리 590-4,37.8480135,127.184263,경기도 포천시청,포천경찰서,Y,4,,2025-06-23
초등학교,서룡초등학교(병설),경기도 용인시 처인구 중부대로1281번길 11,경기도 용인시 처인구 역북동 416,37.23811035,127.187068,경기도 용인시 처인구청 교통과,용인동부경찰서,Y,,,2025-12-30
초등학교,포곡초등학교(병설),경기도 용인시 처인구 포곡읍 부곡로 24,경기도 용인시 처인구 포곡읍 전대리 167-1,37.28217962,127.2202404,경기도 용인시 처인구청 교통과,용인동부경찰서,Y,,,2025-12-30
초등학교,능원초등학교(병설),경기도 용인시 처인구 모현읍 충렬로8번길 29,경기도 용인시 처인구 모현읍 능원리 57,37.34319393,127.1738484,경기도 용인시 처인구청 교통과,용인동부경찰서,Y,,,2025-12-30
초등학교,남촌초등학교(병설),경기도 용인시 처인구 남사읍 천덕산로 330,경기도 용인시 처인구 남사읍 진목리 141-5,37.1015542592,127.13762945,경기도 용인시 처인구청 교통과,용인동부경찰서,Y,,,2025-12-30
초등학교,원삼초등학교(병설),경기도 용인시 처인구 원삼면 하사로 1,경기도 용인시 처인구 원삼면 독성리 295-1,37.16355642,127.3161379,경기도 용인시 처인구청 교통과,용인동부경찰서,Y,,,2025-12-30
초등학교,한터초등학교(병설),경기도 용인시 처인구 양지면 한터로571번길 4,경기도 용인시 처인구 양지면 대대리 577,37.26199118,127.2682539,경기도 용인시 처인구청 교통과,용인동부경찰서,Y,,,2025-12-30
초등학교,고림초등학교(병설),경기도 용인시 처인구 한터로152번길 22 (고림동),경기도 용인시 처인구 고림동 340-2,37.24741981,127.2270745,경기도 용인시 처인구청 교통과,용인동부경찰서,Y,,,2025-12-30
초등학교,성산초등학교(병설),경기도 용인시 처인구 백옥대로1362번길 41,경기도 용인시 처인구 유방동 317-2,37.25866039,127.2158043,경기도 용인시 처인구청 교통과,용인동부경찰서,Y,,,2025-12-30
유치원,오늘유치원,경기도 고양시 일산서구 성저로 62 (대화동),경기도 고양시 일산서구 대화동 2068,37.68466532,126.754037,경기도 고양시,일산서부경찰서경찰서,N,0,,2025-09-09
유치원,성모유치원,경기도 고양시 일산서구 원일로 57 (일산동),경기도 고양시 일산서구 일산동 600-47,37.68773486,126.7691433,경기도 고양시,일산서부경찰서경찰서,N,0,,2025-09-09
어린이집,꽃과호수어린이집,경기도 고양시 일산서구 강성로 62 (주엽동),경기도 고양시 일산서구 주엽동 60,37.66805942,126.7674986,경기도 고양시,일산서부경찰서경찰서,N,0,,2025-09-09
유치원,하길유치원,경기도 화성시 향남읍 벌말길 26,경기도 화성시 향남읍 하길리 1521번지,37.11232525,126.9021047,경기도 화성시 교통정책과,화성서부경찰서,N,,,2025-08-25
초등학교,학동초등학교,경기도 화성시 동탄지성로 79-17,경기도 화성시 반송동 81번지,37.20528356,127.0660513,경기도 화성시 동탄출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
초등학교,한백초등학교,경기도 화성시 동탄순환대로26길 37,경기도 화성시 영천동 715번지,37.20834289,127.1147184,경기도 화성시 동탄출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
초등학교,한율초등학교,경기도 화성시 동탄순환대로 429-10,경기도 화성시 목동 490번지,37.18641561,127.1226462,경기도 화성시 동탄출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
특수학교,해원학교,경기도 화성시 장안면 은골길30번길 43,경기도 화성시 장안면 어은리 300번지,37.09032006,126.8365509,경기도 화성시 교통정책과,화성서부경찰서,N,,,2025-08-25
어린이집,향남아이비어린이집,경기도 화성시 향남읍 분향동길 38,경기도 화성시 향남읍 상신리 393-6번지,37.10634952,126.8974505,경기도 화성시 교통정책과,화성서부경찰서,N,,,2025-08-25
어린이집,현대자동차남양연구소어린이집,경기도 화성시 남양읍 남양로621번길 40,경기도 화성시 남양읍 남양리 1842번지,37.19843736,126.8234386,경기도 화성시 교통정책과,화성서부경찰서,N,,,2025-08-25
초등학교,부림초등학교,경기도 안양시 동안구 달안로 161(관양동),경기도 안양시 동안구 관양동 1587-3,37.400347,126.960094,경기도 안양시청,안양동안경찰서,Y,5,,2025-12-22
초등학교,비산초등학교,경기도 안양시 동안구 운곡로 52(비산동),경기도 안양시 동안구 비산동 315-1,37.405262,126.943703,경기도 안양시청,안양동안경찰서,Y,5,,2025-12-22
유치원,일동아이짐스포츠아카데미,경기도 포천시 일동면 영일로 982,경기도 포천시 일동면 기산리 459-32,37.94812282,127.310531,경기도 포천시청,포천경찰서,Y,2,,2025-06-23
어린이집,에셀어린이집,경기도 포천시 소흘읍 호국로 511-20,경기도 포천시 소흘읍 이동교리 146-7,37.81895659,127.1356591,경기도 포천시청,포천경찰서,Y,3,,2025-06-23
어린이집,몬테소리어린이집,경기도 포천시 영북면 운천안길 19,경기도 포천시 영북면 운천리 511-14,38.08899349,127.2737499,경기도 포천시청,포천경찰서,Y,4,,2025-06-23
초등학교,효탑초교-3구간,경기도 수원시 권선구 효탑로16번길 17,경기도 수원시 권선구 탑동 870,37.26654167,126.9759378,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,효탑초교-6구간,경기도 수원시 권선구 효탑로16번길 17,경기도 수원시 권선구 탑동 870,37.26654167,126.9759378,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,광교초교-3구간,경기도 수원시 영통구 대학로 91,경기도 수원시 영통구 이의동 1208,37.30387934,127.0458508,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,광교초교-5구간,경기도 수원시 영통구 대학로 91,경기도 수원시 영통구 이의동 1208,37.30387934,127.0458508,수원시,수원영통경찰서,Y,2,,2025-11-12
어린이집,신흥제2어린이집,경기도 성남시 수정구 수정로257번길 18,경기도 성남시 수정구 신흥동 50,37.449202,127.144413,경기도 성남시청,성남수정경찰서,Y,1,,2025-11-11
초등학교,한솔초등학교,경기도 성남시 분당구 돌마로 303,경기도 성남시 분당구 정자동 113,37.366777,127.118015,경기도 성남시청,분당경찰서,Y,1,,2025-11-11
초등학교,성남송현초등학교,경기도 성남시 분당구 동판교로 258,경기도 성남시 분당구 삼평동 710,37.405458,127.116346,경기도 성남시청,분당경찰서,Y,5,,2025-11-11
초등학교,대현초등학교,경기도 용인시 수지구 용구대로2771번길 16 (죽전동) 대현초등학교,경기도 용인시 수지구 죽전동 869-1,37.33359249,127.106521,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
어린이집,방주어린이집,경기도 용인시 수지구 상현로 150 (상현동) 방주어린이집,경기도 용인시 수지구 상현동 78-32,37.31012536,127.0847842,경기도 용인시 수지구청 교통과,용인서부경찰서,N,,,2025-12-30
초등학교,서원초등학교,경기도 용인시 수지구 상현로 45 (상현동) 서원초등학교,경기도 용인시 수지구 상현동 826,37.30375053,127.0785218,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
어린이집,성민어린이집,경기도 용인시 수지구 진산로11번길 8 (풍덕천동) 성민어린이집,경기도 용인시 수지구 풍덕천동 1152-1,37.31598432,127.0918067,경기도 용인시 수지구청 교통과,용인서부경찰서,N,,,2025-12-30
초등학교,소현초등학교,경기도 용인시 수지구 만현로133번길 78 (상현동) 소현초등학교,경기도 용인시 수지구 상현동 854,37.30192517,127.0924639,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
초등학교,망포초교-3구간,경기도 수원시 영통구 망포로 126,경기도 수원시 영통구 망포동 750,37.24065005,127.0470226,수원시,수원영통경찰서,Y,3,,2025-11-12
초등학교,수원칠보산자유학교-1구간,경기도 수원시 권선구 칠보로88번길 196,경기도 수원시 권선구 호매실동 903-1번지,37.2626312152,126.9402307193,수원시,수원권선경찰서,Y,2,,2025-11-12
초등학교,청룡초등학교,경기도 화성시 비봉면 주석로 610,경기도 화성시 비봉면 청요리 571번지,37.20084555,126.8886257,경기도 화성시 교통정책과,화성서부경찰서,N,,,2025-08-25
초등학교,두창초등학교,경기도 용인시 처인구 원삼면 복분로 29,경기도 용인시 처인구 원삼면 두창리 871,37.15834601,127.342837,경기도 용인시 처인구청 교통과,용인동부경찰서,Y,,,2025-12-30
초등학교,남곡초등학교(병설),경기도 용인시 처인구 남사읍 한숲로 110,경기도 용인시 처인구 남사읍 완장리 953,37.1577861189,127.1747209777,경기도 용인시 처인구청 교통과,용인동부경찰서,Y,,,2025-12-30
특수학교,용인다움학교,경기도 용인시 처인구 백옥대로1191번길 162,경기도 용인시 처인구 유방동 559,37.25097324,127.1998891,경기도 용인시 처인구청 교통과,용인동부경찰서,Y,,,2025-12-30
어린이집,루소의숲어린이집,경기도 용인시 처인구 양지면 주북로 467,경기도 용인시 처인구 양지면 양지리 315-3,37.243578282,127.2822988643,경기도 용인시 처인구청 교통과,용인동부경찰서,N,,,2025-12-30
어린이집,라온제나어린이집,경기도 용인시 처인구 포곡읍 포곡로297번길 6,경기도 용인시 처인구 포곡읍 삼계리 488-5,37.281100,127.232600,경기도 용인시 처인구청 교통과,용인동부경찰서,N,,,2025-12-30
유치원,고은유치원,경기도 용인시 처인구 포곡읍 석성로1069번길 8,경기도 용인시 처인구 포곡읍 영문리 31-5,37.2759800071,127.213700,경기도 용인시 처인구청 교통과,용인동부경찰서,N,,,2025-12-30
초등학교,소일초등학교+대장유치원,경기도 부천시 소사구 소사로102번길 78,경기도 부천시 소사구 소사본동 401-1,37.46920297,126.8025316,경기도 부천시청,부천소사경찰서,Y,20,,2025-12-30
유치원,위례하늘유치원,경기도 성남시 수정구 위례동이로 14,경기도 성남시 수정구 창곡동 599,37.467037,127.151134,경기도 성남시청,성남수정경찰서,Y,1,,2025-11-11
초등학교,단남초등학교,경기도 성남시 중원구 광명로 300번길 25,경기도 성남시 중원구 금광동 210,37.442905,127.161374,경기도 성남시청,성남중원경찰서,Y,2,,2025-11-11
초등학교,대하초등학교,경기도 성남시 중원구 시민로 14,경기도 성남시 중원구 하대원동 167-2,37.431908,127.151304,경기도 성남시청,성남중원경찰서,Y,3,,2025-11-11
초등학교,복정초등학교,경기도 성남시 수정구 성남대로 1480번길 25,경기도 성남시 수정구 복정동 665,37.462470,127.130386,경기도 성남시청,성남수정경찰서,Y,6,,2025-11-11
초등학교,위례고운초등학교,경기도 성남시 수정구 위례순환로 155,경기도 성남시 수정구 창곡동 511,37.471437,127.145794,경기도 성남시청,성남수정경찰서,N,0,,2025-11-11
초등학교,위례중앙초등학교,경기도 성남시 수정구 위례순환로 71,경기도 성남시 수정구 창곡동 27,37.471899,127.135874,경기도 성남시청,성남수정경찰서,Y,1,,2025-11-11
초등학교,불정초등학교,경기도 성남시 분당구 돌마로 250,경기도 성남시 분당구 정자동 203,37.361254,127.119496,경기도 성남시청,분당경찰서,Y,3,,2025-11-11
초등학교,성남신기초등학교,경기도 성남시 분당구 황새울로 74,경기도 성남시 분당구 정자동 89,37.366582,127.111060,경기도 성남시청,분당경찰서,Y,3,,2025-11-11
초등학교,화남초등학교,경기도 화성시 동탄순환대로4길 16,경기도 화성시 장지동 910-411,37.16385863,127.0960355,경기도 화성시 동탄출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
초등학교,삼성초등학교,경기도 안양시 만안구 경수대로 1240(석수동),경기도 안양시 만안구 석수동 167-4,37.419578,126.911984,경기도 안양시청,안양만안경찰서,Y,15,,2025-12-22
어린이집,아이와 숲 어린이집,경기도 안산시 상록구 본원로5안길 5,경기도 안산시 상록구 본오동 837-1,37.291984,126.870628,경기도 안산시 상록구 도로교통과,안산상록경찰서,Y,4,,2025-06-02
초등학교,성포 초등학교,경기도 안산시 상록구 안산천동로 90,경기도 안산시 상록구 성포동 592-1,37.324346,126.842679,경기도 안산시 상록구 도로교통과,안산상록경찰서,Y,1,,2025-06-02
유치원,이솝 유치원,경기도 안산시 상록구 안산대학로 115-1,경기도 안산시 상록구 일동 603-11,37.310505,126.870113,경기도 안산시 상록구 도로교통과,안산상록경찰서,Y,5,,2025-06-02
초등학교,삼일 초등학교,경기도 안산시 상록구 월피로 42,경기도 안산시 상록구 월피동 448-1,37.332149,126.849819,경기도 안산시 상록구 도로교통과,안산상록경찰서,Y,1,,2025-06-02
유치원,바다 유치원,경기도 안산시 상록구 부루지성모길 14,경기도 안산시 상록구 월피동 462-1,37.334343,126.852551,경기도 안산시 상록구 도로교통과,안산상록경찰서,Y,1,,2025-06-02
유치원,해밀 유치원,경기도 안산시 상록구 원당골5길 15,경기도 안산시 상록구 수암동 480-5,37.363838,126.881057,경기도 안산시 상록구 도로교통과,안산상록경찰서,Y,5,,2025-06-02
유치원,안산1대학석학 유치원,경기도 안산시 상록구 안산대학로 155,경기도 안산시 상록구 일동 752,37.308172,126.8771195,경기도 안산시 상록구 도로교통과,안산상록경찰서,Y,1,,2025-06-02
어린이집,단원어린이집,경기도 안산시 단원구 화정천동로 254,경기도 안산시 단원구 고잔동 659-11,37.327481,126.819036,경기도 안산시 단원구 도로교통과,안산단원경찰서,Y,1,,2025-06-02
초등학교,화정초등학교,경기도 안산시 단원구 화정천서로 545,경기도 안산시 단원구 선부동 1100,37.345958,126.817387,경기도 안산시 단원구 도로교통과,안산단원경찰서,Y,8,,2025-06-02
초등학교,신길초등학교,경기도 안산시 단원구 새뿔길 100,경기도 안산시 단원구 신길동 1513,37.335749,126.780318,경기도 안산시 단원구 도로교통과,안산단원경찰서,Y,4,,2025-06-02
유치원,제일 유치원,경기도 안산시 단원구 예술대학로2길 9,경기도 안산시 단원구 고잔동 647-1,37.32940026,126.839497,경기도 안산시 단원구 도로교통과,안산단원경찰서,Y,1,,2025-06-02
어린이집,참뜻 어린이집,경기도 안산시 단원구 선부로 97,경기도 안산시 단원구 선부동 1032-12,37.341521,126.805835,경기도 안산시 단원구 도로교통과,안산단원경찰서,Y,1,,2025-06-02
초등학교,포리초등학교,경기도 시흥시 신현로202번길 31 (포동),경기도 시흥시 포동 20-17,37.4057081,126.7711906,경기도 시흥시청,시흥경찰서,Y,3,,2025-08-25
초등학교,청원초등학교,경기도 화성시 마도면 해운로 794,경기도 화성시 마도면 청원리 228-4번지,37.18820787,126.7608922,경기도 화성시 교통정책과,화성서부경찰서,N,,,2025-08-25
초등학교,팔탄초대방분교,경기도 화성시 팔탄면 노하길 398,경기도 화성시 팔탄면 노하리 173-1번지,37.16190364,126.8701572,경기도 화성시 교통정책과,화성서부경찰서,N,,,2025-08-25
초등학교,연무초교-2구간,경기도 수원시 팔달구 창룡대로103번길 60,경기도 수원시 팔달구 매향동 7-1,37.28730746,127.0219242,수원시,수원팔달경찰서,N,0,,2025-11-12
초등학교,우만초교-2구간,경기도 수원시 팔달구 창룡대로210번길 20,경기도 수원시 팔달구 우만동 300-3,37.29144659,127.0324161,수원시,수원팔달경찰서,Y,2,,2025-11-12
초등학교,인계초교-1구간,경기도 수원시 팔달구 장다리로245번길 12,경기도 수원시 팔달구 인계동 257-2,37.27314985,127.0260332,수원시,수원팔달경찰서,Y,1,,2025-11-12
초등학교,송죽초교-4구간,경기도 수원시 장안구 송원로41번길 34,경기도 수원시 장안구 송죽동 502,37.30076246,127.0060008,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,수성초교-1구간,경기도 수원시 장안구 금당로 19,경기도 수원시 장안구 조원동 843,37.30561994,127.0144759,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,정천초교-1구간,경기도 수원시 장안구 화산로 83,경기도 수원시 장안구 천천동 335,37.2912382,126.9827548,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,창용초교-2구간,경기도 수원시 장안구 광교산로140번길 8,경기도 수원시 장안구 연무동 5-2,37.29959882,127.0313858,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,창용초교-4구간,경기도 수원시 장안구 광교산로140번길 8,경기도 수원시 장안구 연무동 5-2,37.29959882,127.0313858,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,천일초교-2구간,경기도 수원시 장안구 정자로19번길 13,경기도 수원시 장안구 천천동 570,37.30095712,126.9781743,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,천천초교-2구간,경기도 수원시 장안구 정자로42번길 17,경기도 수원시 장안구 천천동 512,37.30058446,126.982582,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,파장초교-1구간,경기도 수원시 장안구 경수대로1081번길 32-9,경기도 수원시 장안구 파장동 574,37.30896098,126.9923556,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,파장초교-4구간,경기도 수원시 장안구 경수대로1081번길 32-9,경기도 수원시 장안구 파장동 574,37.30896098,126.9923556,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,태장초교-2구간,경기도 수원시 영통구 태장로71번길 30,경기도 수원시 영통구 망포동 371,37.24087205,127.0546251,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,부명초등학교+천사유치원,경기도 부천시 원미구 조마루로 200,경기도 부천시 원미구 중동 1176-1,37.49782823,126.7652584,경기도 부천시청,부천원미경찰서,Y,10,,2025-12-30
초등학교,부일초등학교,경기도 부천시 원미구 원미로182번길 31,경기도 부천시 원미구 원미동 13-2,37.49852357,126.7946906,경기도 부천시청,부천원미경찰서,Y,9,,2025-12-30
초등학교,하원초등학교,경기도 성남시 중원구 광명로 396,경기도 성남시 중원구 금광동 2412,37.446255,127.170236,경기도 성남시청,성남중원경찰서,Y,2,,2025-11-11
초등학교,상대원초등학교,경기도 성남시 중원구 순환로 214번길 16,경기도 성남시 중원구 상대원동 54,37.442382,127.181591,경기도 성남시청,성남중원경찰서,Y,3,,2025-11-11
초등학교,내정초등학교,경기도 성남시 분당구 내정로 174번길 19,경기도 성남시 분당구 수내동 57,37.372402,127.122264,경기도 성남시청,분당경찰서,Y,2,,2025-11-11
초등학교,백현초등학교,경기도 성남시 분당구 백현로 144번길 26,경기도 성남시 분당구 정자동 76,37.372193,127.111168,경기도 성남시청,분당경찰서,Y,2,,2025-11-11
초등학교,탄천초등학교,경기도 성남시 분당구 내정로 20,경기도 성남시 분당구 정자동 195,37.361599,127.115645,경기도 성남시청,분당경찰서,Y,3,,2025-11-11
초등학교,소요초등학교,경기도 동두천시 봉동로 64,경기도 동두천시 상봉암동 237-2,37.94849024,127.0540288,경기도 동두천시청 교통행정과,동두천경찰서,Y,3,,2025-09-01
초등학교,계남초등학교+은아유치원+계남유치원,경기도 부천시 원미구 조마루로 255,경기도 부천시 원미구 중동 1180,37.49897618,126.7721066,경기도 부천시청,부천원미경찰서,Y,8,,2025-12-30
초등학교,부천동초등학교,경기도 부천시 원미구 지봉로51번길 22,경기도 부천시 원미구 역곡동 31,37.4879373,126.8038687,경기도 부천시청,부천원미경찰서,Y,24,,2025-12-30
유치원,위례새초롱유치원,경기도 성남시 수정구 위례순환로4길 2,경기도 성남시 수정구 창곡동 167-14,37.469683,127.147866,경기도 성남시청,성남수정경찰서,N,0,,2025-11-11
초등학교,양산초등학교,경기도 오산시 양산로 448 (양산동),경기도 오산시 양산동 667-3,37.1972091,127.0321039,경기도 오산시청,오산경찰서,Y,2,,2025-12-22
초등학교,다온초등학교,경기도 오산시 부산중앙로 37 (부산동),경기도 오산시 부산동 794,37.1519816,127.0908929,경기도 오산시청,오산경찰서,Y,2,,2025-12-22
초등학교,세담초등학교,경기도 오산시 죽담2로 8(궐동),경기도 오산시 궐동 768,37.16466234,127.0490836,경기도 오산시청,오산경찰서,Y,2,,2025-12-22
유치원,예인유치원,경기도 오산시 운암로 90 (부산동),경기도 오산시 부산동 779-1,37.153627,127.0782193,경기도 오산시청,오산경찰서,N,0,,2025-12-22
초등학교,서촌초등학교,경기도 시흥시 정왕대로118번길 27(정왕동),경기도 시흥시 정왕동 1848-1,37.34942414,126.7275029,경기도 시흥시청,시흥경찰서,Y,2,,2025-08-25
초등학교,시화나래초등학교,경기도 시흥시 거북섬남로 70(정왕동),경기도 시흥시 정왕동,37.32465657,126.6785656,경기도 시흥시청,시흥경찰서,Y,2,,2025-08-25
어린이집,참뜰어린이집,경기도 시흥시 매화2로48번길 12(매화동),경기도 시흥시 매화동 350-5,37.4160696,126.8089571,경기도 시흥시청,시흥경찰서,Y,3,,2025-08-25
초등학교,장현초등학교,경기도 시흥시 시청로80번길 5 (장현동),경기도 시흥시 장현동 169-6,37.38175923,126.7991029,경기도 시흥시청,시흥경찰서,Y,1,,2025-08-25
초등학교,문장초등학교,경기도 여주시 흥천면 문바실길 20,경기도 여주시 흥천면 문장리 373-1,37.36126511,127.5124909,경기도 여주시청,여주경찰서,Y,4,,2025-12-22
초등학교,상품초등학교,경기도 여주시 산북면 금품1로 15,경기도 여주시 산북면 상품리 12-1,37.40533485,127.4450137,경기도 여주시청,여주경찰서,Y,4,,2025-12-22
초등학교,송촌초등학교,경기도 여주시 대신면 여양1로 237,경기도 여주시 대신면 송촌리 504,37.4117204,127.5690748,경기도 여주시청,여주경찰서,Y,3,,2025-12-22
초등학교,강천초등학교,경기도 여주시 강천면 간매3길 31,경기도 여주시 강천면 간매리 443,37.26902312,127.7204304,경기도 여주시청,여주경찰서,Y,4,,2025-12-22
유치원,해님유치원,경기도 여주시 월평로 11,경기도 여주시 월송동 326,37.27638366,127.6110713,경기도 여주시청,여주경찰서,Y,4,,2025-12-22
초등학교,일동초교,경기도 포천시 일동면 화동로 1019,경기도 포천시 일동면 기산리 281-1,37.95527551,127.3151553,경기도 포천시청,포천경찰서,Y,4,,2025-06-23
초등학교,정교초교,경기도 포천시 가산면 정금로 77,경기도 포천시 가산면 정교리 549-2,37.81599948,127.1698954,경기도 포천시청,포천경찰서,Y,2,,2025-06-23
초등학교,지현초교,,경기도 포천시 화현면 지현리 286-13,37.92752314,127.2645676,경기도 포천시청,포천경찰서,Y,4,,2025-06-23
초등학교,청성초교,경기도 포천시 군내면 솔밭길 12-1,경기도 포천시 군내면 직두리 740,37.87466704,127.223366,경기도 포천시청,포천경찰서,Y,1,,2025-06-23
초등학교,포천삼정초교,경기도 포천시 신북면 청신로947번길 17,경기도 포천시 신북면 삼정리 405-1,37.96357368,127.1307144,경기도 포천시청,포천경찰서,Y,4,,2025-06-23
어린이집,예인어린이집,경기도 시흥시 하중로231번길 11 (하중동),경기도 시흥시 하중동 871-6,37.3916266,126.8073878,경기도 시흥시청,시흥경찰서,Y,1,,2025-08-25
어린이집,아이슐레어린이집,경기도 파주시 한마음1길 23,경기도 파주시 금촌동 924,37.75633752,126.7706643,경기도 파주시청,파주경찰서,Y,1,,2025-12-19
초등학교,용미초교(병설),경기도 파주시 광탄면 장지산로 78,경기도 파주시 광탄면 용미리 72-1,37.74345643,126.8880587,경기도 파주시청,파주경찰서,Y,1,,2025-12-19
초등학교,태장초교-4구간,경기도 수원시 영통구 태장로71번길 30,경기도 수원시 영통구 망포동 371,37.24087205,127.0546251,수원시,수원영통경찰서,Y,2,,2025-11-12
초등학교,효원초교-1구간,경기도 수원시 영통구 효원로358번길 16,경기도 수원시 영통구 매탄동 1155,37.2591319,127.039915,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,다솔초교-2구간,경기도 수원시 장안구 이목로 24-35,경기도 수원시 장안구 정자동 946,37.30869676,126.987669,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,대평초교-2구간,경기도 수원시 장안구 대평로 111,경기도 수원시 장안구 정자동 871-2,37.29774522,126.990751,수원시,수원장안경찰서,Y,2,,2025-11-12
초등학교,명인초교-1구간,경기도 수원시 장안구 대평로52번길 21,경기도 수원시 장안구 정자동 884-7,37.29423188,126.9948897,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,상률초교-1구간,경기도 수원시 장안구 덕영대로417번길 98,경기도 수원시 장안구 율전동 142-22,37.30476787,126.9695872,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,상률초교-3구간,경기도 수원시 장안구 덕영대로417번길 98,경기도 수원시 장안구 율전동 142-22,37.30476787,126.9695872,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,송림초교-2구간,경기도 수원시 장안구 대평로51번길 65,경기도 수원시 장안구 정자동 889-1,37.2912808,126.9917372,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,송정초교-1구간,경기도 수원시 장안구 송정로 41,경기도 수원시 장안구 송죽동 404,37.29707655,127.0017089,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,송죽초교-1구간,경기도 수원시 장안구 송원로41번길 34,경기도 수원시 장안구 송죽동 502,37.30076246,127.0060008,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,신영초교-2구간,경기도 수원시 영통구 영통로 266,경기도 수원시 영통구 영통동 972-3,37.25015801,127.0602538,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,아름학교-1구간,경기도 수원시 영통구 광교로 32,경기도 수원시 영통구 이의동 1364,37.28571074,127.0395838,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,영동초교-1구간,경기도 수원시 영통구 봉영로1517번길 40,경기도 수원시 영통구 영통동 967-4,37.24989846,127.0660942,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,영통초교-2구간,경기도 수원시 영통구 영통로 328,경기도 수원시 영통구 영통동 963-3,37.25451415,127.0644383,수원시,수원영통경찰서,N,0,,2025-11-12
유치원,선경유치원,경기도 성남시 중원구 자혜로 17번길 16,경기도 성남시 중원구 은행동 1932-6,37.450411,127.162262,경기도 성남시청,성남중원경찰서,Y,4,,2025-11-11
유치원,도촌유치원,경기도 성남시 중원구 도촌남로 22-1,경기도 성남시 중원구 도촌동 506,37.413897,127.149775,경기도 성남시청,성남중원경찰서,N,0,,2025-11-11
초등학교,정왕초등학교,경기도 시흥시 중심상가로 257(정왕동),경기도 시흥시 정왕동 1788-4,37.3409187,126.7432287,경기도 시흥시청,시흥경찰서,Y,2,,2025-08-25
초등학교,서해초등학교,경기도 시흥시 정왕대로53번길 14(정왕동),경기도 시흥시 정왕동 1867-2,37.35612228,126.725131,경기도 시흥시청,시흥경찰서,Y,2,,2025-08-25
유치원,정원유치원,경기도 오산시 수청로 5,경기도 오산시 수청동 585-2,37.17052089,127.0583761,경기도 오산시청,오산경찰서,N,0,,2025-12-22
