시설물명,위도,경도,카테고리
무인교통단속카메라_분당정자1-A-11,37.358334,127.105671,무인교통단속카메라
무인교통단속카메라_분당정자2-D-1,37.36619,127.11886,무인교통단속카메라
무인교통단속카메라_분당정자3-D-1,37.359113,127.119363,무인교통단속카메라
무인교통단속카메라_분당정자3-D-2,37.36009,127.11467,무인교통단속카메라
무인교통단속카메라_분당정자3-A-11,37.3616,127.11908,무인교통단속카메라
무인교통단속카메라_분당정자3-A-12,37.36162,127.11488,무인교통단속카메라
무인교통단속카메라_분당서현1-D-1,37.38712,127.125209,무인교통단속카메라
무인교통단속카메라_분당서현1-D-2,37.387226,127.1205,무인교통단속카메라
무인교통단속카메라_분당서현1-D-3,37.384261,127.123721,무인교통단속카메라
무인교통단속카메라_분당서현1-D-4,37.387996,127.123291,무인교통단속카메라
무인교통단속카메라_분당서현1-D-5,37.37842,127.13283,무인교통단속카메라
무인교통단속카메라_분당서현1-A-10,37.378988,127.129653,무인교통단속카메라
무인교통단속카메라_분당서현1-A-11,37.382576,127.12855,무인교통단속카메라
무인교통단속카메라_분당서현2-D-1,37.376981,127.133437,무인교통단속카메라
무인교통단속카메라_분당서현2-D-2,37.372012,127.140796,무인교통단속카메라
무인교통단속카메라_분당서현2-A-7,37.374602,127.134589,무인교통단속카메라
무인교통단속카메라_분당서현2-A-8,37.37466,127.140091,무인교통단속카메라
무인교통단속카메라_분당이매1-D-1,37.39277,127.13125,무인교통단속카메라
무인교통단속카메라_분당이매1-D-2,37.39483,127.12547,무인교통단속카메라
무인교통단속카메라_분당이매1-A-9,37.393154,127.125982,무인교통단속카메라
무인교통단속카메라_분당이매1-A-10,37.39721,127.126493,무인교통단속카메라
무인교통단속카메라_분당이매2-D-1,37.398897,127.126648,무인교통단속카메라
무인교통단속카메라_분당이매2-D-2,37.405152,127.122426,무인교통단속카메라
무인교통단속카메라_분당이매2-A-7,37.402184,127.122403,무인교통단속카메라
무인교통단속카메라_분당야탑1-D-1,37.412043,127.12729,무인교통단속카메라
무인교통단속카메라_분당야탑1-D-2,37.41094,127.127486,무인교통단속카메라
무인교통단속카메라_분당야탑1-D-3,37.415501,127.137441,무인교통단속카메라
무인교통단속카메라_분당야탑1-D-4,37.41224,127.12945,무인교통단속카메라
무인교통단속카메라_분당야탑1-D-5,37.41151,127.12945,무인교통단속카메라
무인교통단속카메라_분당야탑2-D-1,37.406289,127.127129,무인교통단속카메라
무인교통단속카메라_분당야탑2-D-2,37.405753,127.122741,무인교통단속카메라
무인교통단속카메라_분당야탑2-A-7,37.409099,127.130378,무인교통단속카메라
무인교통단속카메라_분당야탑2-A-8,37.407326,127.126613,무인교통단속카메라
무인교통단속카메라_분당야탑3-A-6,37.406209,127.145692,무인교통단속카메라
무인교통단속카메라_분당야탑3-A-7,37.413924,127.139685,무인교통단속카메라
무인교통단속카메라_분당금곡-D-1,37.350396,127.110802,무인교통단속카메라
무인교통단속카메라_분당금곡-D-2,37.350382,127.107131,무인교통단속카메라
무인교통단속카메라_분당금곡-D-4,37.362915,127.102249,무인교통단속카메라
무인교통단속카메라_분당금곡-D-5,37.351566,127.11073,무인교통단속카메라
무인교통단속카메라_분당금곡-A-5,37.354658,127.1141,무인교통단속카메라
무인교통단속카메라_분당금곡-A-9,37.350586,127.107925,무인교통단속카메라
무인교통단속카메라_분당궁내-D-1,37.375802,127.101376,무인교통단속카메라
무인교통단속카메라_분당구미-D-1,37.349681,127.10775,무인교통단속카메라
무인교통단속카메라_분당구미-D-2,37.338851,127.109393,무인교통단속카메라
무인교통단속카메라_분당구미-D-3,37.349687,127.110382,무인교통단속카메라
무인교통단속카메라_분당구미-D-4,37.35025,127.12341,무인교통단속카메라
무인교통단속카메라_분당구미-A-16,37.337755,127.118399,무인교통단속카메라
무인교통단속카메라_분당구미-A-17,37.340984,127.119732,무인교통단속카메라
무인교통단속카메라_분당구미-A-18,37.344353,127.115379,무인교통단속카메라
무인교통단속카메라_분당구미1-D-1,37.349283,127.108276,무인교통단속카메라
무인교통단속카메라_분당구미1-D-2,37.349484,127.112042,무인교통단속카메라
무인교통단속카메라_분당구미1-A-11,37.347418,127.115271,무인교통단속카메라
무인교통단속카메라_분당판교-D-1,37.391898,127.090851,무인교통단속카메라
무인교통단속카메라_분당판교-D-2,37.400635,127.095072,무인교통단속카메라
무인교통단속카메라_분당판교-D-3,37.400053,127.09571,무인교통단속카메라
무인교통단속카메라_분당판교-D-4,37.387349,127.102246,무인교통단속카메라
무인교통단속카메라_분당판교-D-5,37.387078,127.101748,무인교통단속카메라
무인교통단속카메라_분당판교-D-6,37.38956,127.09804,무인교통단속카메라
무인교통단속카메라_분당판교-A-53,37.39459,127.098289,무인교통단속카메라
무인교통단속카메라_분당판교-A-103,37.394304,127.098913,무인교통단속카메라
무인교통단속카메라_분당판교-A-106,37.386367,127.091721,무인교통단속카메라
무인교통단속카메라_분당삼평-D-1,37.404247,127.115277,무인교통단속카메라
무인교통단속카메라_분당삼평-D-2,37.402585,127.117684,무인교통단속카메라
무인교통단속카메라_분당삼평-D-3,37.397745,127.111433,무인교통단속카메라
무인교통단속카메라_분당삼평-D-4,37.397989,127.11252,무인교통단속카메라
무인교통단속카메라_분당삼평-D-5,37.397321,127.113562,무인교통단속카메라
무인교통단속카메라_분당삼평-D-6,37.396943,127.110055,무인교통단속카메라
무인교통단속카메라_분당삼평-D-7,37.400466,127.106813,무인교통단속카메라
무인교통단속카메라_분당삼평-D-8,37.401574,127.105347,무인교통단속카메라
무인교통단속카메라_분당삼평-D-9,37.403742,127.103047,무인교통단속카메라
무인교통단속카메라_분당삼평-D-10,37.404027,127.101471,무인교통단속카메라
무인교통단속카메라_분당삼평-D-11,37.400166,127.112312,무인교통단속카메라
