시설물명,위도,경도,카테고리
최고속도제한표지_446,37.408844,127.13796,도로안전표지
어린이보호표지표지_447,37.409153,127.13872,도로안전표지
비보호좌회전표지_448,37.408774,127.142514,도로안전표지
직진및좌회전표지_449,37.407244,127.145887,도로안전표지
비보호좌회전표지_450,37.406699,127.147796,도로안전표지
비보호좌회전표지 표지_451,37.409835,127.127062,도로안전표지
어린이보호표지_452,37.352755,127.112602,도로안전표지
어린이보호표지_453,37.352188,127.113747,도로안전표지
비보호좌회전표지_454,37.349656,127.114051,도로안전표지
직진및좌회전표지_455,37.345992,127.117815,도로안전표지
어린이보호표지_456,37.344351,127.115364,도로안전표지
유턴표지_457,37.342857,127.113595,도로안전표지
최고속도제한표지_458,37.33949,127.113567,도로안전표지
비보호좌회전표지_459,37.339365,127.116463,도로안전표지
유턴표지_460,37.337805,127.115679,도로안전표지
좌회전금지표지_461,37.336861,127.116747,도로안전표지
주정차금지표지_462,37.335467,127.115826,도로안전표지
횡단보도표지_463,37.334285,127.119861,도로안전표지
비보호좌회전표지_464,37.337679,127.109725,도로안전표지
유턴표지_465,37.336754,127.111945,도로안전표지
최고속도제한표지_466,37.337469,127.113405,도로안전표지
어린이보호표지_467,37.339522,127.118464,도로안전표지
유턴표지_468,37.337756,127.118363,도로안전표지
최고속도제한표지_469,37.339464,127.120738,도로안전표지
최고속도제한표지_470,37.339909,127.120645,도로안전표지
최고속도제한표지_471,37.342728,127.124116,도로안전표지
비보호좌회전표지_472,37.343108,127.124577,도로안전표지
직진및좌회전표지_473,37.344024,127.125725,도로안전표지
유턴표지_474,37.404262,127.119579,도로안전표지
직진후좌회전표지_475,37.40696,127.120463,도로안전표지
직진후좌회전표지_476,37.405133,127.121723,도로안전표지
최고속도제한표지_477,37.405111,127.12335,도로안전표지
최고속도제한표지_478,37.405115,127.125724,도로안전표지
유턴표지_479,37.403742,127.127978,도로안전표지
비보호좌회전표지_480,37.406742,127.131457,도로안전표지
유턴표지_481,37.407678,127.133455,도로안전표지
비보호좌회전표지_482,37.407434,127.137867,도로안전표지
비보호좌회전표지_483,37.405188,127.145182,도로안전표지
비보호좌회전표지_484,37.405664,127.148545,도로안전표지
서행표지_485,37.405582,127.155649,도로안전표지
비보호좌회전표지_486,37.406207,127.145671,도로안전표지
비보호좌회전표지_487,37.387793,127.124446,도로안전표지
비보호좌회전표지_488,37.386847,127.123231,도로안전표지
직진후좌회전표지_489,37.386297,127.123326,도로안전표지
직진후좌회전표지_490,37.386049,127.121698,도로안전표지
직진및좌회전표지_491,37.385033,127.120437,도로안전표지
비보호좌회전표지_492,37.37999952,127.114937,도로안전표지
비보호좌회전표지_493,37.378467,127.112808,도로안전표지
신호절대준수표지_494,37.375505,127.109788,도로안전표지
비보호좌회전표지_495,37.3721,127.110549,도로안전표지
직진및좌회전표지_496,37.368171,127.110392,도로안전표지
비보호좌회전표지_497,37.365401,127.113878,도로안전표지
직진및좌회전표지_498,37.365401,127.113878,도로안전표지
