시설물명,위도,경도,카테고리
CCTV_중원하대원-A-18,37.432379,127.15071,생활안전CCTV
CCTV_중원하대원-A-19,37.427028,127.150793,생활안전CCTV
CCTV_중원하대원-A-20,37.429628,127.149662,생활안전CCTV
CCTV_중원하대원-A-21,37.42686,127.14652,생활안전CCTV
CCTV_중원하대원-A-22,37.43114,127.15121,생활안전CCTV
CCTV_중원하대원-A-23,37.427554,127.149319,생활안전CCTV
CCTV_중원하대원-A-24,37.42877,127.1381,생활안전CCTV
CCTV_중원하대원-A-25,37.427027,127.145425,생활안전CCTV
CCTV_중원하대원-A-26,37.43065,127.14897,생활안전CCTV
CCTV_중원하대원-A-27,37.4298,127.14878,생활안전CCTV
CCTV_중원하대원-A-28,37.427246,127.144335,생활안전CCTV
CCTV_중원하대원-A-29,37.427671,127.143614,생활안전CCTV
CCTV_중원하대원-A-30,37.42988,127.14394,생활안전CCTV
CCTV_중원하대원-A-31,37.42805,127.15026,생활안전CCTV
CCTV_중원하대원-A-32,37.43121,127.14423,생활안전CCTV
CCTV_중원하대원-A-33,37.4267,127.14889,생활안전CCTV
CCTV_중원하대원-A-34,37.43059,127.15136,생활안전CCTV
CCTV_중원하대원-A-35,37.4292,127.14582,생활안전CCTV
CCTV_중원하대원-A-36,37.42802,127.14869,생활안전CCTV
CCTV_중원하대원-A-37,37.43201,127.15161,생활안전CCTV
CCTV_중원하대원-A-38,37.430796,127.154567,생활안전CCTV
CCTV_중원하대원-A-39,37.429996,127.145195,생활안전CCTV
CCTV_중원하대원-A-40,37.429998,127.147714,생활안전CCTV
CCTV_중원하대원-A-41,37.428876,127.136105,생활안전CCTV
CCTV_중원하대원-A-42,37.431373,127.152713,생활안전CCTV
CCTV_중원하대원-A-43,37.42741,127.14486,생활안전CCTV
CCTV_중원하대원-A-44,37.43281,127.15116,생활안전CCTV
CCTV_중원하대원-A-45,37.42738,127.14615,생활안전CCTV
CCTV_중원하대원-A-46,37.43452,127.15026,생활안전CCTV
CCTV_중원하대원-A-47,37.43353,127.15262,생활안전CCTV
CCTV_중원하대원-A-48,37.43501,127.15434,생활안전CCTV
CCTV_중원하대원-A-49,37.42573,127.14263,생활안전CCTV
CCTV_중원하대원-A-50,37.42828,127.13248,생활안전CCTV
CCTV_중원하대원-A-51,37.43058,127.14403,생활안전CCTV
CCTV_중원하대원-A-52,37.428609,127.146861,생활안전CCTV
CCTV_중원하대원-A-53,37.430147,127.147032,생활안전CCTV
CCTV_중원하대원-A-54,37.428767,127.139189,생활안전CCTV
CCTV_중원하대원-A-55,37.432961,127.157992,생활안전CCTV
CCTV_중원하대원-A-56,37.428811,127.139138,생활안전CCTV
CCTV_중원하대원-A-57,37.427531,127.129001,생활안전CCTV
CCTV_중원하대원-A-58,37.427559,127.129509,생활안전CCTV
CCTV_중원하대원-A-59,37.43258,127.157591,생활안전CCTV
CCTV_중원하대원-A-60,37.428908,127.147959,생활안전CCTV
CCTV_중원하대원-A-61,37.430117,127.147014,생활안전CCTV
CCTV_중원하대원-A-62,37.434253,127.152135,생활안전CCTV
CCTV_중원하대원-A-63,37.426824,127.146213,생활안전CCTV
CCTV_중원하대원-A-64,37.427232,127.142982,생활안전CCTV
CCTV_중원하대원-A-65,37.431224,127.153672,생활안전CCTV
CCTV_중원하대원-A-69,37.429692,127.142806,생활안전CCTV
CCTV_중원도촌-A-1,37.416111,127.151563,생활안전CCTV
CCTV_중원도촌-A-2,37.416069,127.155201,생활안전CCTV
CCTV_중원도촌-A-3,37.413555,127.158344,생활안전CCTV
CCTV_중원도촌-A-4,37.411658,127.167223,생활안전CCTV
CCTV_중원도촌-A-5,37.415346,127.150477,생활안전CCTV
CCTV_중원도촌-A-6,37.41502,127.150447,생활안전CCTV
CCTV_중원도촌-A-7,37.41319,127.1498,생활안전CCTV
CCTV_중원도촌-A-8,37.423869,127.128906,생활안전CCTV
CCTV_중원도촌-A-9,37.416961,127.151083,생활안전CCTV
CCTV_중원도촌-A-10,37.415787,127.150326,생활안전CCTV
CCTV_중원도촌-A-11,37.415309,127.14883,생활안전CCTV
CCTV_중원도촌-A-12,37.412068,127.162586,생활안전CCTV
CCTV_중원도촌-A-13,37.418386,127.151875,생활안전CCTV
CCTV_중원도촌-A-14,37.419491,127.132418,생활안전CCTV
CCTV_중원도촌-A-15,37.418978,127.155345,생활안전CCTV
CCTV_중원도촌-A-16,37.41143,127.166554,생활안전CCTV
CCTV_중원도촌-A-17,37.418458,127.134347,생활안전CCTV
CCTV_중원도촌-A-18,37.419716,127.131593,생활안전CCTV
CCTV_중원도촌-A-19,37.417757,127.126038,생활안전CCTV
CCTV_중원도촌-A-20,37.4147,127.1591,생활안전CCTV
CCTV_중원도촌-A-21,37.41777,127.12497,생활안전CCTV
CCTV_중원도촌-A-22,37.422961,127.17572,생활안전CCTV
CCTV_중원도촌-A-23,37.418326,127.123829,생활안전CCTV
CCTV_중원도촌-A-24,37.41349,127.14592,생활안전CCTV
CCTV_중원도촌-A-25,37.42077,127.13247,생활안전CCTV
CCTV_중원도촌-A-26,37.42223,127.17059,생활안전CCTV
CCTV_중원도촌-A-27,37.41865,127.12906,생활안전CCTV
CCTV_중원도촌-A-28,37.41584,127.15341,생활안전CCTV
CCTV_중원도촌-A-29,37.41554,127.15678,생활안전CCTV
CCTV_중원도촌-A-30,37.41405,127.15696,생활안전CCTV
CCTV_중원도촌-A-31,37.42317,127.17421,생활안전CCTV
CCTV_중원도촌-A-32,37.41414,127.15021,생활안전CCTV
CCTV_중원도촌-A-33,37.42203,127.16406,생활안전CCTV
CCTV_중원도촌-A-34,37.41911,127.1306,생활안전CCTV
CCTV_중원도촌-A-35,37.41989,127.13243,생활안전CCTV
CCTV_중원도촌-A-36,37.42068,127.13406,생활안전CCTV
CCTV_중원도촌-A-37,37.42294,127.17333,생활안전CCTV
CCTV_중원도촌-A-38,37.41637,127.13673,생활안전CCTV
CCTV_중원도촌-A-39,37.42342,127.17595,생활안전CCTV
CCTV_중원도촌-A-40,37.41681,127.13394,생활안전CCTV
CCTV_중원도촌-A-41,37.41865,127.13404,생활안전CCTV
CCTV_중원도촌-A-42,37.41593,127.1523,생활안전CCTV
CCTV_중원도촌-A-43,37.414797,127.148211,생활안전CCTV
CCTV_중원도촌-A-44,37.418809,127.134808,생활안전CCTV
CCTV_중원도촌-A-45,37.414826,127.151944,생활안전CCTV
CCTV_중원도촌-A-46,37.414726,127.15002,생활안전CCTV
CCTV_중원도촌-A-47,37.421828,127.121735,생활안전CCTV
CCTV_중원도촌-A-48,37.42172,127.11806,생활안전CCTV
CCTV_중원도촌-A-49,37.42161,127.11718,생활안전CCTV
CCTV_중원도촌-A-50,37.422478,127.173798,생활안전CCTV
CCTV_중원도촌-A-51,37.41624,127.15139,생활안전CCTV
CCTV_중원도촌-A-52,37.4172,127.1552,생활안전CCTV
CCTV_중원도촌-A-53,37.41655,127.15509,생활안전CCTV
CCTV_중원도촌-A-54,37.42307,127.13785,생활안전CCTV
CCTV_중원도촌-A-55,37.42093,127.12434,생활안전CCTV
CCTV_중원도촌-A-56,37.42008,127.1243,생활안전CCTV
CCTV_중원도촌-A-57,37.42008,127.12387,생활안전CCTV
CCTV_중원도촌-A-58,37.42092,127.12393,생활안전CCTV
CCTV_중원도촌-A-59,37.423887,127.178515,생활안전CCTV
CCTV_중원도촌-A-60,37.411887,127.163012,생활안전CCTV
CCTV_중원도촌-A-61,37.414555,127.155206,생활안전CCTV
CCTV_중원도촌-A-62,37.418915,127.128491,생활안전CCTV
CCTV_중원도촌-A-63,37.418211,127.153626,생활안전CCTV
CCTV_중원도촌-A-64,37.420747,127.162191,생활안전CCTV
CCTV_중원도촌-A-65,37.421221,127.128253,생활안전CCTV
CCTV_중원도촌-A-66,37.411156,127.168733,생활안전CCTV
CCTV_중원도촌-A-67,37.417318,127.156366,생활안전CCTV
CCTV_중원도촌-A-68,37.420051,127.157168,생활안전CCTV
CCTV_중원도촌-A-69,37.419453,127.187141,생활안전CCTV
CCTV_중원도촌-A-70,37.421501,127.131918,생활안전CCTV
CCTV_중원도촌-D-1,37.41868,127.1254,생활안전CCTV
CCTV_중원도촌-D-2,37.41867,127.12728,생활안전CCTV
CCTV_중원도촌-D-3,37.41437,127.15122,생활안전CCTV
CCTV_중원도촌-D-4,37.41426,127.15103,생활안전CCTV
CCTV_중원도촌-D-5,37.41781,127.12847,생활안전CCTV
CCTV_중원도촌-D-8,37.4178,127.12468,생활안전CCTV
CCTV_중원도촌-D-9,37.41876,127.13218,생활안전CCTV
CCTV_분당분당-A-1,37.374913,127.144531,생활안전CCTV
CCTV_분당분당-A-2,37.370527,127.146472,생활안전CCTV
CCTV_분당분당-A-3,37.369555,127.1475,생활안전CCTV
CCTV_분당분당-A-4,37.369265,127.146561,생활안전CCTV
CCTV_분당분당-A-5,37.367136,127.144242,생활안전CCTV
CCTV_분당분당-A-6,37.367206,127.141518,생활안전CCTV
CCTV_분당분당-A-7,37.365951,127.141864,생활안전CCTV
CCTV_분당분당-A-8,37.36556,127.142113,생활안전CCTV
CCTV_분당분당-A-9,37.37635,127.14575,생활안전CCTV
CCTV_분당분당-A-10,37.36757,127.142692,생활안전CCTV
CCTV_분당분당-A-11,37.369731,127.134393,생활안전CCTV
CCTV_분당분당-A-12,37.368545,127.135027,생활안전CCTV
CCTV_분당분당-A-13,37.376555,127.144799,생활안전CCTV
CCTV_분당분당-A-14,37.372592,127.143017,생활안전CCTV
CCTV_분당분당-A-15,37.369442,127.143579,생활안전CCTV
CCTV_분당분당-A-16,37.371001,127.133519,생활안전CCTV
CCTV_분당분당-A-17,37.370698,127.141045,생활안전CCTV
CCTV_분당분당-A-18,37.36555,127.14133,생활안전CCTV
CCTV_분당분당-A-19,37.368442,127.141602,생활안전CCTV
CCTV_분당분당-A-20,37.37161,127.1439,생활안전CCTV
CCTV_분당분당-A-21,37.373896,127.131934,생활안전CCTV
CCTV_분당분당-A-22,37.367951,127.145312,생활안전CCTV
CCTV_분당분당-A-23,37.374731,127.143649,생활안전CCTV
CCTV_분당분당-A-24,37.371993,127.130253,생활안전CCTV
CCTV_분당분당-A-25,37.368801,127.147048,생활안전CCTV
CCTV_분당분당-A-26,37.370927,127.144664,생활안전CCTV
CCTV_분당분당-A-27,37.36975,127.14453,생활안전CCTV
CCTV_분당분당-A-28,37.366427,127.142928,생활안전CCTV
CCTV_분당분당-A-29,37.374195,127.150717,생활안전CCTV
CCTV_분당분당-A-30,37.37048,127.12748,생활안전CCTV
CCTV_분당분당-A-31,37.370762,127.140028,생활안전CCTV
CCTV_분당분당-A-32,37.368716,127.143462,생활안전CCTV
CCTV_분당분당-A-33,37.36856,127.14573,생활안전CCTV
CCTV_분당분당-A-34,37.374314,127.143363,생활안전CCTV
CCTV_분당분당-A-35,37.3671,127.14304,생활안전CCTV
CCTV_분당분당-A-36,37.36745,127.14534,생활안전CCTV
CCTV_분당분당-A-37,37.36847,127.13341,생활안전CCTV
CCTV_분당분당-A-38,37.37077,127.1472,생활안전CCTV
CCTV_분당분당-A-39,37.36957,127.14558,생활안전CCTV
CCTV_분당분당-A-40,37.3689,127.14631,생활안전CCTV
CCTV_분당분당-A-41,37.36855,127.14653,생활안전CCTV
CCTV_분당분당-A-42,37.36526,127.14092,생활안전CCTV
CCTV_분당분당-A-43,37.37496,127.1459,생활안전CCTV
CCTV_분당분당-A-44,37.36516,127.1402,생활안전CCTV
CCTV_분당분당-A-45,37.36653,127.1409,생활안전CCTV
CCTV_분당분당-A-46,37.36728,127.14306,생활안전CCTV
CCTV_분당분당-A-47,37.36913,127.13921,생활안전CCTV
CCTV_분당분당-A-48,37.375558,127.144712,생활안전CCTV
CCTV_분당분당-A-49,37.372373,127.143127,생활안전CCTV
CCTV_분당분당-A-50,37.370126,127.130453,생활안전CCTV
CCTV_분당분당-A-51,37.367804,127.140871,생활안전CCTV
CCTV_분당분당-A-52,37.367873,127.142208,생활안전CCTV
CCTV_분당분당-A-53,37.368084,127.141405,생활안전CCTV
CCTV_분당분당-A-54,37.369529,127.146442,생활안전CCTV
CCTV_분당분당-A-55,37.37149,127.13067,생활안전CCTV
CCTV_분당분당-A-56,37.3731,127.1289,생활안전CCTV
CCTV_분당분당-A-57,37.390302,127.025003,생활안전CCTV
CCTV_분당분당-A-58,37.370171,127.138168,생활안전CCTV
CCTV_분당분당-A-59,37.371136,127.146061,생활안전CCTV
CCTV_분당분당-A-60,37.368375,127.137022,생활안전CCTV
CCTV_분당분당-A-61,37.3713,127.140606,생활안전CCTV
CCTV_분당분당-A-62,37.372901,127.143736,생활안전CCTV
CCTV_분당분당-A-64,37.375022,127.143684,생활안전CCTV
CCTV_분당분당-A-65,37.375298,127.144554,생활안전CCTV
CCTV_분당분당-A-66,37.375364,127.144097,생활안전CCTV
CCTV_분당분당-A-67,37.374316,127.145696,생활안전CCTV
CCTV_분당분당-A-68,37.367767,127.140464,생활안전CCTV
CCTV_분당분당-A-69,37.367244,127.142422,생활안전CCTV
CCTV_분당수내1-A-1,37.377394,127.120057,생활안전CCTV
CCTV_분당수내1-A-2,37.375544,127.117485,생활안전CCTV
CCTV_분당수내1-A-3,37.3746,127.116869,생활안전CCTV
CCTV_분당수내1-A-4,37.375966,127.117738,생활안전CCTV
CCTV_분당수내1-A-5,37.379213,127.115368,생활안전CCTV
CCTV_분당수내1-A-6,37.382114,127.119415,생활안전CCTV
CCTV_분당수내1-A-7,37.38392,127.11892,생활안전CCTV
CCTV_분당수내1-A-8,37.376731,127.111951,생활안전CCTV
CCTV_분당수내1-A-9,37.373129,127.115116,생활안전CCTV
CCTV_분당수내1-A-10,37.37667,127.11891,생활안전CCTV
CCTV_분당수내1-A-11,37.373073,127.114931,생활안전CCTV
CCTV_분당수내1-A-12,37.38094,127.110814,생활안전CCTV
CCTV_분당수내1-A-13,37.37918,127.11455,생활안전CCTV
CCTV_분당수내1-A-14,37.37791,127.11496,생활안전CCTV
CCTV_분당수내1-A-15,37.37827,127.1151,생활안전CCTV
CCTV_분당수내1-A-16,37.377587,127.113133,생활안전CCTV
CCTV_분당수내1-A-17,37.382071,127.116058,생활안전CCTV
CCTV_분당수내1-A-18,37.382929,127.115013,생활안전CCTV
CCTV_분당수내1-A-19,37.37732,127.110021,생활안전CCTV
CCTV_분당수내1-A-20,37.378036,127.10925,생활안전CCTV
CCTV_분당수내1-A-21,37.375951,127.112655,생활안전CCTV
CCTV_분당수내1-A-22,37.383595,127.118613,생활안전CCTV
CCTV_분당수내1-A-23,37.383191,127.114101,생활안전CCTV
CCTV_분당수내1-A-24,37.382643,127.1137,생활안전CCTV
CCTV_분당수내1-A-25,37.382409,127.113932,생활안전CCTV
CCTV_분당수내1-A-26,37.375676,127.116644,생활안전CCTV
CCTV_분당수내1-A-27,37.37406,127.118718,생활안전CCTV
CCTV_분당수내1-A-28,37.380329,127.116892,생활안전CCTV
CCTV_분당수내1-A-29,37.377291,127.116309,생활안전CCTV
CCTV_분당수내1-A-30,37.374601,127.119337,생활안전CCTV
CCTV_분당수내1-A-31,37.379045,127.112012,생활안전CCTV
CCTV_분당수내1-A-32,37.38281,127.117664,생활안전CCTV
CCTV_분당수내1-A-33,37.381561,127.118396,생활안전CCTV
CCTV_분당수내1-A-34,37.380362,127.119613,생활안전CCTV
CCTV_분당수내1-A-35,37.373641,127.116781,생활안전CCTV
CCTV_분당수내1-A-36,37.380252,127.114081,생활안전CCTV
CCTV_분당수내1-A-37,37.377777,127.114565,생활안전CCTV
CCTV_분당수내1-A-38,37.379561,127.113271,생활안전CCTV
CCTV_분당수내1-A-39,37.38094,127.117564,생활안전CCTV
CCTV_분당수내1-A-40,37.377281,127.115047,생활안전CCTV
CCTV_분당수내1-A-41,37.377965,127.115256,생활안전CCTV
CCTV_분당수내1-A-42,37.382006,127.113409,생활안전CCTV
CCTV_분당수내1-A-43,37.38175,127.113171,생활안전CCTV
CCTV_분당수내1-A-44,37.381266,127.112713,생활안전CCTV
CCTV_분당수내1-A-45,37.380969,127.112233,생활안전CCTV
CCTV_분당수내2-A-1,37.371158,127.11958,생활안전CCTV
CCTV_분당수내2-A-2,37.37196,127.12154,생활안전CCTV
CCTV_분당수내2-A-3,37.372957,127.122067,생활안전CCTV
CCTV_분당수내2-A-4,37.373511,127.120202,생활안전CCTV
CCTV_분당수내2-A-5,37.372868,127.126591,생활안전CCTV
CCTV_분당수내2-A-6,37.370956,127.122821,생활안전CCTV
CCTV_분당수내2-A-7,37.380928,127.120219,생활안전CCTV
CCTV_분당수내2-A-8,37.37291,127.11975,생활안전CCTV
CCTV_분당수내2-A-9,37.37269,127.12148,생활안전CCTV
CCTV_분당수내2-A-10,37.370349,127.118212,생활안전CCTV
CCTV_분당수내2-A-11,37.372099,127.120855,생활안전CCTV
CCTV_분당수내2-A-12,37.373162,127.122579,생활안전CCTV
CCTV_분당수내2-A-13,37.374605,127.121004,생활안전CCTV
CCTV_분당수내2-A-14,37.37988,127.12127,생활안전CCTV
CCTV_분당수내2-A-15,37.3797,127.12027,생활안전CCTV
CCTV_분당수내2-A-16,37.37586,127.12236,생활안전CCTV
CCTV_분당수내2-A-17,37.37586,127.12403,생활안전CCTV
CCTV_분당수내2-A-18,37.37464,127.12379,생활안전CCTV
CCTV_분당수내2-A-19,37.3722,127.122062,생활안전CCTV
CCTV_분당수내2-A-20,37.372616,127.118041,생활안전CCTV
CCTV_분당수내2-A-21,37.380374,127.120051,생활안전CCTV
CCTV_분당수내2-A-22,37.379728,127.122802,생활안전CCTV
CCTV_분당수내2-A-23,37.375513,127.123168,생활안전CCTV
CCTV_분당수내2-A-24,37.375349,127.122874,생활안전CCTV
CCTV_분당수내2-A-25,37.373943,127.125598,생활안전CCTV
CCTV_분당수내2-A-26,37.374576,127.126982,생활안전CCTV
CCTV_분당수내2-A-27,37.374381,127.127217,생활안전CCTV
CCTV_분당수내2-A-28,37.373304,127.123847,생활안전CCTV
CCTV_분당수내2-A-29,37.370299,127.118403,생활안전CCTV
CCTV_분당수내2-A-30,37.381252,127.121042,생활안전CCTV
CCTV_분당수내2-A-31,37.372504,127.125928,생활안전CCTV
CCTV_분당수내2-A-32,37.380604,127.120761,생활안전CCTV
CCTV_분당수내3-A-1,37.368511,127.125042,생활안전CCTV
CCTV_분당수내3-A-2,37.36475,127.12822,생활안전CCTV
CCTV_분당수내3-A-3,37.364812,127.129513,생활안전CCTV
CCTV_분당수내3-A-4,37.364834,127.126405,생활안전CCTV
CCTV_분당수내3-A-5,37.36514,127.12752,생활안전CCTV
CCTV_분당수내3-A-6,37.36295,127.12834,생활안전CCTV
CCTV_분당수내3-A-7,37.36779,127.12503,생활안전CCTV
CCTV_분당수내3-A-8,37.363881,127.131127,생활안전CCTV
CCTV_분당수내3-A-9,37.366713,127.127648,생활안전CCTV
CCTV_분당수내3-A-10,37.369266,127.123376,생활안전CCTV
CCTV_분당수내3-A-11,37.36539,127.13104,생활안전CCTV
CCTV_분당수내3-A-12,37.3704,127.12721,생활안전CCTV
CCTV_분당수내3-A-13,37.3689,127.12509,생활안전CCTV
CCTV_분당수내3-A-14,37.36909,127.12885,생활안전CCTV
CCTV_분당수내3-A-15,37.36572,127.12697,생활안전CCTV
CCTV_분당수내3-A-16,37.36329,127.12954,생활안전CCTV
CCTV_분당수내3-A-17,37.365,127.13169,생활안전CCTV
CCTV_분당수내3-A-18,37.36349,127.12769,생활안전CCTV
CCTV_분당수내3-A-19,37.36721,127.12284,생활안전CCTV
CCTV_분당수내3-A-20,37.3682,127.12868,생활안전CCTV
CCTV_분당수내3-A-21,37.36385,127.12892,생활안전CCTV
CCTV_분당수내3-A-22,37.365798,127.130181,생활안전CCTV
CCTV_분당수내3-A-23,37.36504,127.128635,생활안전CCTV
CCTV_분당수내3-A-24,37.363809,127.126323,생활안전CCTV
CCTV_분당수내3-A-25,37.369939,127.124113,생활안전CCTV
CCTV_분당수내3-A-26,37.365693,127.128473,생활안전CCTV
CCTV_분당수내3-A-27,37.364811,127.124939,생활안전CCTV
CCTV_분당수내3-A-28,37.36974,127.12629,생활안전CCTV
CCTV_분당수내3-A-29,37.36757,127.12676,생활안전CCTV
CCTV_분당수내3-A-30,37.365496,127.130491,생활안전CCTV
CCTV_분당수내3-A-31,37.364458,127.125923,생활안전CCTV
CCTV_분당수내3-A-32,37.367581,127.130048,생활안전CCTV
CCTV_분당수내3-A-33,37.364267,127.127748,생활안전CCTV
CCTV_분당수내3-A-34,37.366698,127.126923,생활안전CCTV
CCTV_분당수내3-A-35,37.37735,127.11348,생활안전CCTV
CCTV_분당수내3-A-36,37.365098,127.124721,생활안전CCTV
CCTV_분당수내3-A-37,37.363952,127.127356,생활안전CCTV
CCTV_분당정자-A-1,37.370991,127.114946,생활안전CCTV
CCTV_분당정자-A-2,37.361015,127.111358,생활안전CCTV
CCTV_분당정자-A-3,37.361186,127.112518,생활안전CCTV
CCTV_분당정자-A-4,37.366279,127.11179,생활안전CCTV
CCTV_분당정자-A-5,37.371409,127.112423,생활안전CCTV
CCTV_분당정자-A-6,37.371259,127.111824,생활안전CCTV
CCTV_분당정자-A-7,37.36163,127.10793,생활안전CCTV
CCTV_분당정자-A-8,37.370637,127.113842,생활안전CCTV
CCTV_분당정자-A-9,37.366727,127.109847,생활안전CCTV
CCTV_분당정자-A-10,37.357199,127.109237,생활안전CCTV
CCTV_분당정자-A-11,37.372773,127.111255,생활안전CCTV
CCTV_분당정자-A-12,37.361632,127.112892,생활안전CCTV
CCTV_분당정자-A-13,37.36719,127.11477,생활안전CCTV
CCTV_분당정자-A-14,37.360902,127.111946,생활안전CCTV
CCTV_분당정자-A-15,37.368522,127.112393,생활안전CCTV
CCTV_분당정자-A-16,37.37222,127.11189,생활안전CCTV
CCTV_분당정자-A-17,37.3721,127.11368,생활안전CCTV
CCTV_분당정자-A-18,37.358399,127.108198,생활안전CCTV
CCTV_분당정자-A-19,37.37191,127.11219,생활안전CCTV
CCTV_분당정자-A-20,37.36968,127.11427,생활안전CCTV
CCTV_분당정자-A-21,37.37084,127.11329,생활안전CCTV
CCTV_분당정자-A-22,37.37005,127.11232,생활안전CCTV
CCTV_분당정자-A-23,37.3661,127.10989,생활안전CCTV
CCTV_분당정자-A-24,37.368601,127.114664,생활안전CCTV
CCTV_분당정자-A-25,37.368564,127.109903,생활안전CCTV
CCTV_분당정자-A-26,37.36352,127.10993,생활안전CCTV
CCTV_분당정자-A-27,37.366112,127.110656,생활안전CCTV
CCTV_분당정자-A-28,37.366051,127.109389,생활안전CCTV
CCTV_분당정자-A-29,37.366046,127.108519,생활안전CCTV
CCTV_분당정자-A-30,37.368489,127.109368,생활안전CCTV
CCTV_분당정자-A-31,37.368498,127.108495,생활안전CCTV
CCTV_분당정자-A-32,37.370516,127.10995,생활안전CCTV
CCTV_분당정자-A-33,37.3712,127.1122,생활안전CCTV
CCTV_분당정자-A-34,37.366038,127.108314,생활안전CCTV
CCTV_분당정자-A-35,37.3711,127.1126,생활안전CCTV
CCTV_분당정자-A-36,37.37121,127.11129,생활안전CCTV
CCTV_분당정자-A-37,37.360336,127.112487,생활안전CCTV
CCTV_분당정자-A-38,37.363459,127.109562,생활안전CCTV
CCTV_분당정자-A-39,37.372443,127.109626,생활안전CCTV
CCTV_분당정자-A-40,37.36346,127.108597,생활안전CCTV
CCTV_분당정자-A-41,37.372569,127.115292,생활안전CCTV
CCTV_분당정자-A-42,37.361152,127.114021,생활안전CCTV
CCTV_분당정자-A-43,37.359984,127.11322,생활안전CCTV
CCTV_분당정자-A-44,37.370407,127.111684,생활안전CCTV
CCTV_분당정자-A-45,37.371405,127.116042,생활안전CCTV
CCTV_분당정자-A-46,37.366495,127.108659,생활안전CCTV
CCTV_분당정자-A-47,37.361613,127.112157,생활안전CCTV
CCTV_분당정자-A-48,37.361745,127.109934,생활안전CCTV
CCTV_분당정자-A-49,37.362943,127.114293,생활안전CCTV
CCTV_분당정자-A-50,37.360324,127.114382,생활안전CCTV
CCTV_분당정자-A-51,37.369661,127.111698,생활안전CCTV
CCTV_분당정자-A-52,37.368917,127.110187,생활안전CCTV
CCTV_분당정자1-A-1,37.358262,127.106423,생활안전CCTV
CCTV_분당정자1-A-2,37.357834,127.105908,생활안전CCTV
CCTV_분당정자1-A-3,37.373847,127.104387,생활안전CCTV
CCTV_분당정자1-A-4,37.37008,127.10797,생활안전CCTV
CCTV_분당정자1-A-5,37.36624,127.10753,생활안전CCTV
CCTV_분당정자1-A-6,37.36644,127.10768,생활안전CCTV
CCTV_분당정자1-A-7,37.36775,127.10653,생활안전CCTV
CCTV_분당정자1-A-8,37.37089,127.10596,생활안전CCTV
CCTV_분당정자1-A-9,37.37006,127.10709,생활안전CCTV
CCTV_분당정자1-A-10,37.361629,127.107193,생활안전CCTV
CCTV_분당정자1-A-11,37.370065,127.10524,생활안전CCTV
CCTV_분당정자1-A-12,37.373219,127.109334,생활안전CCTV
CCTV_분당정자1-A-13,37.372696,127.108515,생활안전CCTV
CCTV_분당정자1-A-14,37.375071,127.109266,생활안전CCTV
CCTV_분당정자1-A-15,37.375065,127.108338,생활안전CCTV
CCTV_분당정자1-A-16,37.35674,127.106163,생활안전CCTV
CCTV_분당정자1-A-17,37.372294,127.104584,생활안전CCTV
CCTV_분당정자1-A-18,37.360277,127.109983,생활안전CCTV
CCTV_분당정자1-A-19,37.358372,127.107983,생활안전CCTV
CCTV_분당정자1-A-20,37.368972,127.107808,생활안전CCTV
CCTV_분당정자1-A-21,37.365207,127.106554,생활안전CCTV
CCTV_분당정자1-A-22,37.36338,127.106012,생활안전CCTV
CCTV_분당정자1-A-23,37.368651,127.106957,생활안전CCTV
CCTV_분당정자1-A-24,37.363471,127.106713,생활안전CCTV
CCTV_분당정자1-A-26,37.364217,127.106503,생활안전CCTV
CCTV_분당정자1-A-27,37.369324,127.106004,생활안전CCTV
CCTV_분당정자1-A-28,37.379285,127.108248,생활안전CCTV
CCTV_분당정자2-A-1,37.37078,127.11702,생활안전CCTV
CCTV_분당정자2-A-2,37.37077,127.11594,생활안전CCTV
CCTV_분당정자2-A-3,37.366606,127.11702,생활안전CCTV
CCTV_분당정자2-A-4,37.366521,127.122334,생활안전CCTV
CCTV_분당정자2-A-5,37.36609,127.11886,생활안전CCTV
CCTV_분당정자2-A-6,37.364359,127.1168,생활안전CCTV
CCTV_분당정자2-A-7,37.370182,127.116276,생활안전CCTV
CCTV_분당정자2-A-8,37.36615,127.12032,생활안전CCTV
CCTV_분당정자2-A-9,37.36853,127.11683,생활안전CCTV
CCTV_분당정자2-A-10,37.366996,127.122514,생활안전CCTV
CCTV_분당정자2-A-11,37.36658,127.11694,생활안전CCTV
CCTV_분당정자2-A-12,37.36659,127.12214,생활안전CCTV
CCTV_분당정자2-A-13,37.36611,127.11485,생활안전CCTV
CCTV_분당정자2-A-14,37.36346,127.11487,생활안전CCTV
CCTV_분당정자2-A-15,37.36982,127.11782,생활안전CCTV
CCTV_분당정자2-A-16,37.368468,127.114951,생활안전CCTV
CCTV_분당정자2-A-17,37.368323,127.120849,생활안전CCTV
CCTV_분당정자2-A-18,37.363567,127.11769,생활안전CCTV
CCTV_분당정자2-A-19,37.364562,127.121062,생활안전CCTV
CCTV_분당정자2-A-20,37.366249,127.121421,생활안전CCTV
CCTV_분당정자2-A-21,37.363631,127.12119,생활안전CCTV
CCTV_분당정자2-A-22,37.37034,127.11512,생활안전CCTV
CCTV_분당정자2-A-23,37.365545,127.119131,생활안전CCTV
CCTV_분당정자2-A-24,37.363353,127.119283,생활안전CCTV
CCTV_분당정자2-A-25,37.366187,127.118106,생활안전CCTV
CCTV_분당정자2-A-26,37.370349,127.116787,생활안전CCTV
CCTV_분당정자2-A-27,37.365249,127.115265,생활안전CCTV
