순번(NO),구분(LAMP),일련번호(SER),위도(LATITUDE),경도(LONGITUDE)
20123,1,서현동-340,37.374325,127.137371
20124,1,서현동-341,37.374321,127.137484
20125,1,서현동-342,37.374443,127.137341
20126,1,서현동-343,37.374447,127.13741
20127,1,서현동-344,37.374232,127.137057
20128,1,서현동-345,37.37428,127.137125
20129,1,서현동-346,37.374285,127.137184
20130,1,서현동-347,37.374444,127.136952
20131,1,서현동-348,37.374477,127.136923
20132,1,서현동-349,37.374625,127.137042
20133,1,서현동-350,37.37468,127.137048
20134,1,서현동-351,37.37464,127.137115
20135,1,서현동-352,37.374607,127.13716
20136,1,서현동-353,37.3746,127.137626
20137,1,서현동-354,37.374619,127.137595
20138,1,서현동-355,37.374164,127.13826
20139,1,서현동-356,37.374192,127.13831
20140,1,서현동-357,37.374396,127.13857
20141,1,서현동-358,37.374421,127.13862
20142,1,서현동-359,37.374816,127.137926
20143,1,서현동-360,37.374843,127.137901
20144,1,서현동-361,37.374841,127.137512
20145,1,서현동-362,37.374893,127.137515
20146,1,서현동-363,37.375004,127.137736
20147,1,서현동-364,37.375048,127.137724
20148,1,서현동-365,37.375079,127.138281
20149,1,서현동-366,37.375098,127.138266
20150,1,서현동-367,37.374645,127.138868
20151,1,서현동-368,37.37465,127.138891
20152,1,서현동-369,37.374946,127.139126
20153,1,서현동-370,37.375004,127.139192
20154,1,서현동-371,37.375202,127.138003
20155,1,서현동-372,37.375214,127.137996
20156,1,서현동-373,37.375438,127.138286
20157,1,서현동-374,37.375418,127.138311
20158,1,서현동-375,37.375237,127.138454
20159,1,서현동-376,37.375253,127.138537
20160,1,서현동-377,37.375397,127.138728
20161,1,서현동-378,37.375409,127.138715
20162,1,서현동-379,37.375578,127.138538
20163,1,서현동-380,37.37561,127.138518
20164,1,서현동-381,37.375653,127.139069
20165,1,서현동-382,37.375673,127.139102
20166,1,서현동-383,37.375215,127.139381
20167,1,서현동-384,37.375234,127.139385
20168,1,서현동-385,37.3758,127.139302
20169,1,서현동-386,37.375959,127.139065
20170,1,서현동-387,37.375973,127.13905
20171,1,서현동-388,37.375786,127.138827
20172,1,서현동-389,37.37584,127.138817
20173,1,서현동-390,37.376139,127.139297
20174,1,서현동-391,37.376149,127.139282
20175,1,서현동-392,37.376275,127.139315
20176,1,서현동-393,37.376271,127.139246
20177,1,서현동-394,37.374274,127.135984
20178,1,서현동-395,37.374463,127.135763
20179,1,서현동-396,37.37437,127.135871
20180,1,서현동-397,37.374251,127.136291
20181,1,서현동-398,37.374344,127.136156
20182,1,서현동-399,37.374841,127.136789
20183,1,서현동-400,37.374892,127.136797
20184,1,서현동-401,37.374536,127.135574
20185,1,서현동-402,37.374689,127.135534
20186,1,서현동-403,37.37474,127.135354
20187,1,서현동-404,37.374901,127.135297
20188,1,서현동-405,37.37492,127.135173
20189,1,서현동-406,37.375096,127.135057
20190,1,서현동-407,37.375121,127.134941
20191,1,서현동-408,37.375271,127.13478
20192,1,서현동-409,37.375288,127.134803
20193,1,서현동-410,37.37537,127.134659
20194,1,서현동-411,37.375505,127.134506
20195,1,서현동-412,37.375502,127.134599
20196,1,서현동-413,37.375045,127.136574
20197,1,서현동-414,37.375152,127.13658
20198,1,서현동-415,37.37524,127.136351
20199,1,서현동-416,37.375296,127.136388
20200,1,서현동-417,37.375437,127.136128
20201,1,서현동-418,37.375454,127.136178
20202,1,서현동-419,37.376404,127.139094
20203,1,서현동-420,37.376429,127.139136
20204,1,서현동-421,37.37661,127.139407
20205,1,서현동-422,37.376632,127.139402
20206,1,서현동-423,37.376782,127.139229
20207,1,서현동-424,37.376827,127.139187
20208,1,서현동-425,37.376584,127.138888
20209,1,서현동-426,37.376598,127.138955
20210,1,서현동-427,37.376779,127.138695
20211,1,서현동-428,37.376779,127.138744
20212,1,서현동-429,37.376994,127.139009
20213,1,서현동-430,37.37711,127.138882
20214,1,서현동-431,37.37718,127.138792
20215,1,서현동-432,37.37733,127.138619
20216,1,서현동-433,37.377367,127.13856
20217,1,서현동-434,37.376991,127.138529
20218,1,서현동-435,37.376983,127.138472
20219,1,서현동-436,37.377206,127.138317
20220,1,서현동-437,37.377178,127.138207
20221,1,서현동-438,37.3776,127.138316
20222,1,서현동-439,37.377495,127.138203
20223,1,서현동-440,37.377509,127.138163
20224,1,서현동-441,37.377704,127.137961
20225,1,서현동-442,37.377692,127.137979
20226,1,서현동-443,37.377898,127.137745
20227,1,서현동-444,37.377884,127.137759
20228,1,서현동-445,37.37808,127.137539
20229,1,서현동-446,37.378257,127.137307
20230,1,서현동-447,37.378272,127.137313
20231,1,서현동-448,37.378526,127.137246
20232,1,서현동-449,37.378552,127.137282
20233,1,서현동-450,37.378358,127.13702
20234,1,서현동-451,37.378333,127.136886
20235,1,서현동-452,37.378549,127.136794
20236,1,서현동-453,37.378519,127.13669
20237,1,서현동-454,37.37872,127.137041
20238,1,서현동-455,37.378912,127.13681
20239,1,서현동-456,37.379128,127.13663
20240,1,서현동-457,37.379117,127.136595
20241,1,서현동-458,37.378747,127.136585
20242,1,서현동-459,37.378748,127.136454
20243,1,서현동-460,37.378901,127.136277
20244,1,서현동-461,37.378946,127.136361
20245,1,서현동-462,37.379094,127.13618
20246,1,서현동-463,37.379045,127.136091
20247,1,서현동-464,37.379255,127.136409
20248,1,서현동-465,37.379316,127.136431
20249,1,서현동-466,37.379429,127.13645
20250,1,서현동-467,37.379433,127.136407
20251,1,서현동-468,37.37961,127.136665
20252,1,서현동-469,37.379607,127.136692
20253,1,서현동-470,37.379624,127.136967
20254,1,서현동-471,37.379778,127.136973
20255,1,서현동-472,37.379796,127.136914
20256,1,서현동-473,37.379921,127.137085
20257,1,서현동-474,37.379919,127.137121
20258,1,서현동-475,37.380012,127.136761
20259,1,서현동-476,37.380042,127.13674
20260,1,서현동-477,37.379849,127.136544
20261,1,서현동-478,37.379885,127.136517
20262,1,서현동-479,37.379693,127.13634
20263,1,서현동-480,37.379724,127.136303
20264,1,서현동-481,37.379648,127.136162
20265,1,서현동-482,37.379582,127.136118
20266,1,서현동-483,37.379624,127.136111
20267,1,서현동-484,37.379764,127.135846
20268,1,서현동-485,37.379769,127.135836
20269,1,서현동-486,37.379969,127.135623
20270,1,서현동-487,37.379788,127.135349
20271,1,서현동-488,37.379577,127.135476
20272,1,서현동-489,37.37905,127.135374
20273,1,서현동-490,37.37907,127.135374
20274,1,서현동-491,37.379236,127.135644
20275,1,서현동-492,37.379252,127.135628
20276,1,서현동-493,37.379324,127.13571
20277,1,서현동-494,37.379343,127.135685
20278,1,서현동-495,37.379365,127.135764
20279,1,서현동-496,37.37901,127.135876
20280,1,서현동-497,37.379,127.135864
20281,1,서현동-498,37.378854,127.135658
20282,1,서현동-499,37.378824,127.135614
20283,1,서현동-500,37.379984,127.135145
20284,1,서현동-501,37.379964,127.135037
20285,1,서현동-502,37.380351,127.134971
20286,1,서현동-503,37.379781,127.135248
20287,1,서현동-504,37.378703,127.135285
20288,1,서현동-505,37.378697,127.135279
20289,1,서현동-506,37.378808,127.135148
20290,1,서현동-507,37.378817,127.135152
20291,1,서현동-508,37.378639,127.134894
20292,1,서현동-509,37.378587,127.134849
20293,1,서현동-510,37.37849,127.134981
20294,1,서현동-511,37.378493,127.134997
20295,1,서현동-512,37.378282,127.134693
20296,1,서현동-513,37.378391,127.134563
20297,1,서현동-514,37.378413,127.134577
20298,1,서현동-515,37.378084,127.134435
20299,1,서현동-516,37.378053,127.134398
20300,1,서현동-517,37.378169,127.134254
20301,1,서현동-518,37.378192,127.134261
20302,1,서현동-519,37.377847,127.134099
20303,1,서현동-520,37.377871,127.134073
20304,1,서현동-521,37.377976,127.133981
20305,1,서현동-522,37.377769,127.133662
20306,1,서현동-523,37.377758,127.133674
20307,1,서현동-524,37.377651,127.133754
20308,1,서현동-525,37.377648,127.133805
20309,1,서현동-526,37.377457,127.13384
20310,1,서현동-527,37.377511,127.133895
20311,1,서현동-528,37.377469,127.133676
20312,1,서현동-529,37.377469,127.133604
20313,1,서현동-530,37.377665,127.133418
20314,1,서현동-531,37.377689,127.133343
20315,1,서현동-532,37.37746,127.133144
20316,1,서현동-533,37.37748,127.13311
20317,1,서현동-534,37.377863,127.133385
20318,1,서현동-535,37.377921,127.133418
20319,1,서현동-536,37.378062,127.133165
20320,1,서현동-537,37.378203,127.133109
20321,1,서현동-538,37.378279,127.132955
20322,1,서현동-539,37.378074,127.132948
20323,1,서현동-540,37.378118,127.132803
20324,1,서현동-541,37.378418,127.132765
20325,1,서현동-542,37.378442,127.132856
20326,1,서현동-543,37.378481,127.132693
20327,1,서현동-544,37.378598,127.132642
20328,1,서현동-545,37.378679,127.132463
20329,1,서현동-546,37.378793,127.132435
20330,1,서현동-547,37.378882,127.132237
20331,1,서현동-548,37.378908,127.132236
20332,1,서현동-549,37.379074,127.132014
20333,1,서현동-550,37.379111,127.132046
20334,1,서현동-551,37.379272,127.131774
20335,1,서현동-552,37.379296,127.131836
20336,1,서현동-553,37.37944,127.131507
20337,1,서현동-554,37.379511,127.131483
20338,1,서현동-555,37.379582,127.13122
20339,1,서현동-556,37.379623,127.131267
20340,1,서현동-557,37.379733,127.130932
20341,1,서현동-558,37.379738,127.131025
20342,1,서현동-559,37.379877,127.130662
20343,1,서현동-560,37.379933,127.130668
20344,1,서현동-561,37.380065,127.130399
20345,1,서현동-562,37.380091,127.130464
20346,1,서현동-563,37.38022,127.130333
20347,1,서현동-564,37.380264,127.130175
20348,1,서현동-565,37.380405,127.130124
20349,1,서현동-566,37.379768,127.129272
20350,1,서현동-567,37.379634,127.129269
20351,1,서현동-568,37.379495,127.129421
20352,1,서현동-569,37.379577,127.129501
20353,1,서현동-570,37.379391,127.129581
20354,1,서현동-571,37.379284,127.129701
20355,1,서현동-572,37.379387,127.129733
20356,1,서현동-573,37.379226,127.129972
20357,1,서현동-574,37.379121,127.130046
20358,1,서현동-575,37.379074,127.130243
20359,1,서현동-576,37.378961,127.130256
20360,1,서현동-577,37.378933,127.130524
20361,1,서현동-578,37.378854,127.13052
20362,1,서현동-579,37.378679,127.130808
20363,1,서현동-580,37.378789,127.130798
20364,1,서현동-581,37.378512,127.131075
20365,1,서현동-582,37.378623,127.131051
20366,1,서현동-583,37.378347,127.131293
20367,1,서현동-584,37.378381,127.131298
20368,1,서현동-585,37.378247,127.131502
20369,1,서현동-586,37.378118,127.131515
20370,1,서현동-587,37.377946,127.131731
20371,1,서현동-588,37.378043,127.131729
20372,1,서현동-589,37.377761,127.131902
20373,1,서현동-590,37.377824,127.131959
20374,1,서현동-591,37.377651,127.132111
20375,1,서현동-592,37.377767,127.132315
20376,1,서현동-593,37.377813,127.132228
20377,1,서현동-594,37.377622,127.132434
20378,1,서현동-595,37.37759,127.1324
20379,1,서현동-596,37.377484,127.132387
20380,1,서현동-597,37.377473,127.132246
20381,1,서현동-598,37.377299,127.132801
20382,1,서현동-599,37.377248,127.132846
20383,1,서현동-600,37.377087,127.132661
20384,1,서현동-601,37.377056,127.132678
20385,1,서현동-602,37.377156,127.132582
20386,1,서현동-603,37.376945,127.132815
20387,1,서현동-604,37.376964,127.132791
20388,1,서현동-605,37.377042,127.13309
20389,1,서현동-606,37.37706,127.133125
20390,1,서현동-607,37.377248,127.133353
20391,1,서현동-608,37.377262,127.133351
20392,1,서현동-609,37.37683,127.133018
20393,1,서현동-610,37.376884,127.133062
20394,1,서현동-611,37.376656,127.133294
20395,1,서현동-612,37.376549,127.133303
20396,1,서현동-613,37.376398,127.133443
20397,1,서현동-614,37.376428,127.133561
20398,1,서현동-615,37.376548,127.133623
20399,1,서현동-616,37.376542,127.133676
20400,1,서현동-617,37.376237,127.133761
20401,1,서현동-618,37.376056,127.133846
20402,1,서현동-619,37.376063,127.133981
20403,1,서현동-620,37.37584,127.13411
20404,1,서현동-621,37.375867,127.134181
20405,1,서현동-622,37.375646,127.134327
20406,1,서현동-623,37.375694,127.1344
20407,1,서현동-624,37.377272,127.134036
20408,1,서현동-625,37.377244,127.134159
20409,1,서현동-626,37.376996,127.134363
20410,1,서현동-627,37.377047,127.134342
20411,1,서현동-628,37.376813,127.134556
20412,1,서현동-629,37.376802,127.134632
20413,1,서현동-630,37.376632,127.134776
20414,1,서현동-631,37.376598,127.13489
20415,1,서현동-632,37.376434,127.134986
20416,1,서현동-633,37.376382,127.135153
20417,1,서현동-634,37.376266,127.135183
20418,1,서현동-635,37.376144,127.135361
20419,1,서현동-636,37.376066,127.135416
20420,1,서현동-637,37.375853,127.135645
20421,1,서현동-638,37.375901,127.135584
20422,1,서현동-639,37.375764,127.135789
20423,1,서현동-640,37.375624,127.135939
20424,1,서현동-641,37.375643,127.135888
20425,1,서현동-642,37.375238,127.130842
20426,1,서현동-643,37.375393,127.130763
20427,1,서현동-644,37.375427,127.130842
20428,1,서현동-645,37.375657,127.130589
20429,1,서현동-646,37.37567,127.130585
20430,1,서현동-647,37.375555,127.130366
20431,1,서현동-648,37.375615,127.13037
20432,1,서현동-649,37.375872,127.130896
20433,1,서현동-650,37.375879,127.130869
20434,1,서현동-651,37.375651,127.13113
20435,1,서현동-652,37.375651,127.131149
20436,1,서현동-653,37.375774,127.131338
20437,1,서현동-654,37.375903,127.131372
20438,1,서현동-655,37.375958,127.13142
20439,1,서현동-656,37.37602,127.131246
20440,1,서현동-657,37.37606,127.131253
20441,1,서현동-658,37.376106,127.131673
20442,1,서현동-659,37.376136,127.131686
20443,1,서현동-660,37.376236,127.131552
20444,1,서현동-661,37.376252,127.131542
20445,1,서현동-662,37.376437,127.13181
20446,1,서현동-663,37.376416,127.131823
20447,1,서현동-664,37.37631,127.131946
20448,1,서현동-665,37.376327,127.131947
20449,1,서현동-666,37.376516,127.132226
20450,1,서현동-667,37.376536,127.132251
20451,1,서현동-668,37.376633,127.132109
20452,1,서현동-669,37.37664,127.132094
20453,1,서현동-670,37.376721,127.132524
20454,1,서현동-671,37.376733,127.132524
20455,1,서현동-672,37.376844,127.132402
20456,1,서현동-673,37.376855,127.132389
20457,1,수내동-1373,37.375236,127.130063
20458,1,수내동-1374,37.375281,127.13002
20459,1,수내동-1375,37.375512,127.129861
20460,1,서현동-674,37.375736,127.130144
20461,1,서현동-675,37.375812,127.130166
20462,1,서현동-676,37.37594,127.129899
20463,1,서현동-677,37.376091,127.129868
20464,1,서현동-678,37.376142,127.129681
20465,1,수내동-1376,37.375757,127.129664
20466,1,수내동-1377,37.375795,127.129561
20467,1,서현동-679,37.375973,127.129434
20468,1,수내동-1378,37.376019,127.129287
20469,1,서현동-680,37.376345,127.129444
20470,1,서현동-681,37.376396,127.1295
20471,1,서현동-682,37.376239,127.129722
20472,1,서현동-683,37.383002,127.141979
20473,1,서현동-684,37.383068,127.141909
20474,1,서현동-685,37.38297,127.141618
20475,1,서현동-686,37.383042,127.141568
20476,1,서현동-687,37.382977,127.141341
20477,1,서현동-688,37.383036,127.141243
20478,1,서현동-689,37.383212,127.142025
20479,1,서현동-690,37.383208,127.141934
20480,1,서현동-691,37.383195,127.14175
20481,1,서현동-692,37.383201,127.141714
20482,1,서현동-693,37.383199,127.141536
20483,1,서현동-694,37.383195,127.141459
20484,1,서현동-695,37.383193,127.14132
20485,1,서현동-696,37.383176,127.14112
20486,1,서현동-697,37.383193,127.141112
20487,1,서현동-698,37.38318,127.140923
20488,1,서현동-699,37.383174,127.140851
20489,1,서현동-700,37.38304,127.140945
20490,1,서현동-701,37.382968,127.140964
20491,1,서현동-702,37.383036,127.140701
20492,1,서현동-703,37.382968,127.140582
20493,1,서현동-704,37.383176,127.14069
20494,1,서현동-705,37.383165,127.140531
20495,1,서현동-706,37.383176,127.140444
20496,1,서현동-707,37.383015,127.140363
20497,1,서현동-708,37.382983,127.140257
20498,1,서현동-709,37.383148,127.140306
20499,1,서현동-710,37.383159,127.140183
20500,1,서현동-711,37.383153,127.13995
20501,1,서현동-712,37.383144,127.139924
20502,1,서현동-713,37.383004,127.140035
20503,1,서현동-714,37.382962,127.139708
20504,1,서현동-715,37.382981,127.139685
20505,1,서현동-716,37.38314,127.139564
20506,1,서현동-717,37.383167,127.139543
20507,1,서현동-718,37.383184,127.139543
20508,1,서현동-719,37.382992,127.139344
20509,1,서현동-720,37.382941,127.139321
20510,1,서현동-721,37.383163,127.139218
20511,1,서현동-722,37.383206,127.139241
