보호구역 아이디,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,경도,위도,신호기설치방식,도로형태,주도로여부,관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관 전화번호,데이터기준일자
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.889301251,37.418168786,3,2,Y,0039-T-0025,1,4,4,녹색+녹색화살표+황색+적색,20+25+2+60,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.889234032,37.418188819,3,2,Y,0039-T-0026,1,4,4,녹색+녹색화살표+황색+적색,20+25+2+60,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.889040847,37.418198686,3,2,Y,0039-T-0027,1,4,4,녹색+녹색화살표+황색+적색,20+25+2+60,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.889087173,37.418108296,3,2,Y,0039-T-0028,1,4,4,녹색+녹색화살표+황색+적색,20+25+2+60,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.888969309,37.418299101,3,2,Y,0039-T-0029,1,4,3,적색/녹색화살표+황색+적색,25+2+50,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.88889792,37.418299034,3,2,Y,0039-T-0030,1,4,3,적색/녹색화살표+황색+적색,25+2+50,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.889183531,37.418262459,3,2,Y,0039-T-0031,1,4,3,적색/녹색화살표+황색+적색,25+2+50,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.889158211,37.41834617,3,2,Y,0039-T-0032,1,4,3,적색/녹색화살표+황색+적색,25+2+50,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.887603752,37.418810269,2,2,Y,0039-T-0033,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.88744433,37.418706286,2,2,Y,0039-T-0034,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-11-26
49,광명시,시도,,성채로,양방향,경기도 광명시 성채로78번길 5,경기도 광명시 소하동 1385,126.877581192,37.43171313,3,2,Y,0049-T-0001,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
49,광명시,시도,,성채로,양방향,경기도 광명시 성채로78번길 5,경기도 광명시 소하동 1385,126.877608128,37.431694086,3,2,Y,0049-T-0002,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
49,광명시,시도,,성채로,양방향,경기도 광명시 성채로78번길 5,경기도 광명시 소하동 1385,126.877605065,37.431739378,3,2,Y,0049-T-0003,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
49,광명시,시도,,성채로,양방향,경기도 광명시 성채로78번길 5,경기도 광명시 소하동 1385,126.877634952,37.431744177,3,2,Y,0049-T-0004,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
49,광명시,시도,,성채로,양방향,경기도 광명시 성채로78번길 5,경기도 광명시 소하동 1385,126.877679801,37.431739455,3,2,Y,0049-T-0005,1,4,4,적색+녹색+녹색화살표+황색,20+40+20+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
49,광명시,시도,,성채로,양방향,경기도 광명시 성채로78번길 5,경기도 광명시 소하동 1385,126.877685819,37.431715622,3,2,Y,0049-T-0006,1,4,4,적색+녹색+녹색화살표+황색,20+40+20+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
49,광명시,시도,,성채로,양방향,경기도 광명시 성채로78번길 5,경기도 광명시 소하동 1385,126.877661839,37.43175523,2,2,Y,0049-T-0007,2,2,2,녹색+적색,30+110,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
49,광명시,시도,,성채로,양방향,경기도 광명시 성채로78번길 5,경기도 광명시 소하동 1385,126.877559067,37.431761382,2,2,Y,0049-T-0008,2,2,2,녹색+적색,30+110,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
49,광명시,시도,,성채로,양방향,경기도 광명시 성채로78번길 5,경기도 광명시 소하동 1385,126.877674631,37.431701903,2,2,Y,0049-T-0009,2,2,2,녹색+적색,30+110,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
49,광명시,시도,,성채로,양방향,경기도 광명시 성채로78번길 5,경기도 광명시 소하동 1385,126.87774519,37.431742801,2,2,Y,0049-T-0010,2,2,2,녹색+적색,30+110,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.883669399,37.43181851,2,2,Y,0024-T-0001,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.883650537,37.432008263,2,2,Y,0024-T-0002,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.883679658,37.431950828,3,2,Y,0024-T-0003,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.883675282,37.431881094,3,2,Y,0024-T-0004,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.883861235,37.431807046,2,2,Y,0024-T-0005,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.883796459,37.431813271,3,2,Y,0024-T-0006,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.883782729,37.431992649,3,2,Y,0024-T-0007,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.883869504,37.431940287,3,2,Y,0024-T-0008,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.883857631,37.431885445,3,2,Y,0024-T-0009,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.883920189,37.431835994,2,2,Y,0024-T-0010,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.883947145,37.431995194,2,2,Y,0024-T-0011,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885358194,37.431977499,3,2,Y,0024-T-0012,1,4,4,적색+녹색화살표+녹색+황색,40+40+60+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885364271,37.431913139,3,2,Y,0024-T-0013,1,4,4,적색+녹색화살표+녹색+황색,40+40+60+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.88535799,37.432111,2,2,Y,0024-T-0014,2,2,2,녹색+적색,25+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.88543273,37.432108688,3,2,Y,0024-T-0015,1,4,4,적색+녹색화살표+녹색+황색,40+40+60+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885621189,37.432027817,2,2,Y,0024-T-0016,2,2,2,녹색+적색,25+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885642206,37.431968239,3,2,Y,0024-T-0017,1,4,4,적색+녹색화살표+녹색+황색,40+40+60+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885657236,37.431913423,3,2,Y,0024-T-0018,1,4,4,적색+녹색화살표+녹색+황색,40+40+60+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885651341,37.431858586,2,2,Y,0024-T-0019,2,2,2,녹색+적색,25+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885484924,37.433169591,2,2,Y,0024-T-0020,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885437099,37.433164777,3,2,Y,0024-T-0021,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885469828,37.433267318,3,2,Y,0024-T-0022,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885460616,37.433427033,2,2,Y,0024-T-0023,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885296175,37.433438793,2,2,Y,0024-T-0024,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885367923,37.433438863,3,2,Y,0024-T-0025,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885320287,37.433310084,3,2,Y,0024-T-0026,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26

