시군명,사고년도,사고유형구분,다발지식별자,다발지역그룹식별자,법정동코드,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,위도,경도,사고다발지역폴리곤정보
파주시,2020,보행노인사고다발지,6682558,2021024,4148010200,41480005,경기도 파주시5,경기도 파주시 아동동(풍원세차장 부근),2,2,1,1,0,0,37.762716268242,126.795151282107,"{""type"":""Polygon"",""coordinates"":[[[126.79694791,37.76271627],[126.79691339,37.76243917],[126.79681115,37.76217273],[126.79664513,37.76192717],[126.79642169,37.76171193],[126.79614944,37.7615353],[126.79583882,37.76140404],[126.79550179,37.76132321],[126.79515128,37.76129592],[126.79480078,37.76132321],[126.79446374,37.76140404],[126.79415313,37.7615353],[126.79388087,37.76171193],[126.79365744,37.76192717],[126.79349141,37.76217273],[126.79338917,37.76243917],[126.79335465,37.76271627],[126.79338917,37.76299336],[126.79349141,37.7632598],[126.79365744,37.76350536],[126.79388087,37.76372059],[126.79415313,37.76389722],[126.79446374,37.76402847],[126.79480078,37.7641093],[126.79515128,37.76413659],[126.79550179,37.7641093],[126.79583882,37.76402847],[126.79614944,37.76389722],[126.79642169,37.76372059],[126.79664513,37.76350536],[126.79681115,37.7632598],[126.79691339,37.76299336],[126.79694791,37.76271627]]]}"
파주시,2020,보행노인사고다발지,6678247,2021024,4148010700,41480004,경기도 파주시4,경기도 파주시 교하동(북진로삼거리 부근),2,2,1,1,0,0,37.753187229908,126.742877389581,"{""type"":""Polygon"",""coordinates"":[[[126.74467402,37.75318723],[126.7446395,37.7529101],[126.74453726,37.75264362],[126.74437123,37.75239803],[126.7441478,37.75218277],[126.74387554,37.7520061],[126.74356493,37.75187483],[126.74322789,37.751794],[126.74287739,37.7517667],[126.74252688,37.751794],[126.74218985,37.75187483],[126.74187924,37.7520061],[126.74160698,37.75218277],[126.74138355,37.75239803],[126.74121752,37.75264362],[126.74111528,37.7529101],[126.74108076,37.75318723],[126.74111528,37.75346436],[126.74121752,37.75373084],[126.74138355,37.75397642],[126.74160698,37.75419168],[126.74187924,37.75436834],[126.74218985,37.7544996],[126.74252688,37.75458044],[126.74287739,37.75460773],[126.74322789,37.75458044],[126.74356493,37.7544996],[126.74387554,37.75436834],[126.7441478,37.75419168],[126.74437123,37.75397642],[126.74453726,37.75373084],[126.7446395,37.75346436],[126.74467402,37.75318723]]]}"
파주시,2020,보행노인사고다발지,6678115,2021024,4148026200,41480003,경기도 파주시3,경기도 파주시 조리읍(바위재길앞 부근),2,2,2,0,0,0,37.728136926379,126.813035409857,"{""type"":""Polygon"",""coordinates"":[[[126.81483204,37.72813693],[126.81479752,37.7278597],[126.81469528,37.72759313],[126.81452925,37.72734746],[126.81430582,37.72713212],[126.81403356,37.7269554],[126.81372295,37.72682409],[126.81338592,37.72674322],[126.81303541,37.72671592],[126.8126849,37.72674322],[126.81234787,37.72682409],[126.81203726,37.7269554],[126.811765,37.72713212],[126.81154157,37.72734746],[126.81137554,37.72759313],[126.8112733,37.7278597],[126.81123878,37.72813693],[126.8112733,37.72841415],[126.81137554,37.72868072],[126.81154157,37.72892639],[126.811765,37.72914172],[126.81203726,37.72931843],[126.81234787,37.72944974],[126.8126849,37.72953061],[126.81303541,37.72955791],[126.81338592,37.72953061],[126.81372295,37.72944974],[126.81403356,37.72931843],[126.81430582,37.72914172],[126.81452925,37.72892639],[126.81469528,37.72868072],[126.81479752,37.72841415],[126.81483204,37.72813693]]]}"
파주시,2019,무단횡단사고다발지,6635662,2020055,4148025000,280641002,경기북부 파주2,경기도 파주시 문산읍(한평부동산앞 부근),5,6,1,2,1,2,37.855773799522,126.785997384273,"{""type"":""Polygon"",""coordinates"":[[[126.78869233,37.8557738],[126.78864055,37.85535868],[126.78848719,37.85495952],[126.78823815,37.85459164],[126.787903,37.85426919],[126.78749462,37.85400456],[126.7870287,37.85380793],[126.78652314,37.85368684],[126.78599738,37.85364595],[126.78547163,37.85368684],[126.78496607,37.85380793],[126.78450015,37.85400456],[126.78409177,37.85426919],[126.78375662,37.85459164],[126.78350758,37.85495952],[126.78335422,37.85535868],[126.78330244,37.8557738],[126.78335422,37.85618891],[126.78350758,37.85658807],[126.78375662,37.85695594],[126.78409177,37.85727838],[126.78450015,37.85754299],[126.78496607,37.85773962],[126.78547163,37.8578607],[126.78599738,37.85790158],[126.78652314,37.8578607],[126.7870287,37.85773962],[126.78749462,37.85754299],[126.787903,37.85727838],[126.78823815,37.85695594],[126.78848719,37.85658807],[126.78864055,37.85618891],[126.78869233,37.8557738]]]}"
파주시,2019,무단횡단사고다발지,6635661,2020055,4148010100,280641001,경기북부 파주1,경기도 파주시 금촌동(금촌사거리 부근),6,7,0,3,3,1,37.76388385086,126.774622475748,"{""type"":""Polygon"",""coordinates"":[[[126.77731742,37.76388385],[126.77726564,37.76346822],[126.77711228,37.76306855],[126.77686324,37.76270022],[126.77652809,37.76237737],[126.77611971,37.76211241],[126.77565379,37.76191553],[126.77514823,37.76179429],[126.77462248,37.76175335],[126.77409672,37.76179429],[126.77359116,37.76191553],[126.77312524,37.76211241],[126.77271686,37.76237737],[126.77238171,37.76270022],[126.77213267,37.76306855],[126.77197931,37.76346822],[126.77192753,37.76388385],[126.77197931,37.76429948],[126.77213267,37.76469914],[126.77238171,37.76506746],[126.77271686,37.7653903],[126.77312524,37.76565525],[126.77359116,37.76585212],[126.77409672,37.76597335],[126.77462248,37.76601429],[126.77514823,37.76597335],[126.77565379,37.76585212],[126.77611971,37.76565525],[126.77652809,37.7653903],[126.77686324,37.76506746],[126.77711228,37.76469914],[126.77726564,37.76429948],[126.77731742,37.76388385]]]}"
파주시,2019,무단횡단사고다발지,6635660,2020055,4148010100,280641003,경기북부 파주3,경기도 파주시 금촌동(시청사거리 부근),5,5,0,3,2,0,37.759682468272,126.777454488535,"{""type"":""Polygon"",""coordinates"":[[[126.78014943,37.75968247],[126.78009765,37.75926681],[126.77994429,37.75886712],[126.77969525,37.75849877],[126.7793601,37.7581759],[126.77895172,37.75791093],[126.7784858,37.75771404],[126.77798025,37.75759279],[126.77745449,37.75755185],[126.77692873,37.75759279],[126.77642318,37.75771404],[126.77595726,37.75791093],[126.77554887,37.7581759],[126.77521372,37.75849877],[126.77496468,37.75886712],[126.77481133,37.75926681],[126.77475954,37.75968247],[126.77481133,37.76009812],[126.77496468,37.7604978],[126.77521372,37.76086615],[126.77554887,37.76118901],[126.77595726,37.76145397],[126.77642318,37.76165085],[126.77692873,37.76177209],[126.77745449,37.76181302],[126.77798025,37.76177209],[126.7784858,37.76165085],[126.77895172,37.76145397],[126.7793601,37.76118901],[126.77969525,37.76086615],[126.77994429,37.7604978],[126.78009765,37.76009812],[126.78014943,37.75968247]]]}"
파주시,2019,보행노인사고다발지,6614405,2020027,4148025000,41480001,경기도 파주시1,경기도 파주시 문산읍(문산역입구 부근),7,7,1,3,3,0,37.854833200393,126.785801252027,"{""type"":""Polygon"",""coordinates"":[[[126.78759788,37.8548332],[126.78756336,37.85455645],[126.78746112,37.85429034],[126.7872951,37.85404509],[126.78707166,37.85383012],[126.78679941,37.8536537],[126.78648879,37.85352261],[126.78615176,37.85344188],[126.78580125,37.85341462],[126.78545075,37.85344188],[126.78511371,37.85352261],[126.7848031,37.8536537],[126.78453084,37.85383012],[126.78430741,37.85404509],[126.78414138,37.85429034],[126.78403914,37.85455645],[126.78400462,37.8548332],[126.78403914,37.85510995],[126.78414138,37.85537606],[126.78430741,37.85562131],[126.78453084,37.85583627],[126.7848031,37.85601268],[126.78511371,37.85614377],[126.78545075,37.85622449],[126.78580125,37.85625175],[126.78615176,37.85622449],[126.78648879,37.85614377],[126.78679941,37.85601268],[126.78707166,37.85583627],[126.7872951,37.85562131],[126.78746112,37.85537606],[126.78756336,37.85510995],[126.78759788,37.8548332]]]}"
파주시,2019,보행노인사고다발지,6614408,2020027,4148025000,41480005,경기도 파주시5,경기도 파주시 문산읍(문산시외버스터미널 부근),3,4,0,1,1,2,37.858333486802,126.785673694886,"{""type"":""Polygon"",""coordinates"":[[[126.78747033,37.85833349],[126.7874358,37.85805675],[126.78733357,37.85779065],[126.78716754,37.85754541],[126.7869441,37.85733045],[126.78667185,37.85715404],[126.78636124,37.85702296],[126.7860242,37.85694223],[126.78567369,37.85691498],[126.78532319,37.85694223],[126.78498615,37.85702296],[126.78467554,37.85715404],[126.78440329,37.85733045],[126.78417985,37.85754541],[126.78401382,37.85779065],[126.78391159,37.85805675],[126.78387706,37.85833349],[126.78391159,37.85861022],[126.78401382,37.85887632],[126.78417985,37.85912156],[126.78440329,37.85933651],[126.78467554,37.85951291],[126.78498615,37.85964399],[126.78532319,37.85972471],[126.78567369,37.85975197],[126.7860242,37.85972471],[126.78636124,37.85964399],[126.78667185,37.85951291],[126.7869441,37.85933651],[126.78716754,37.85912156],[126.78733357,37.85887632],[126.7874358,37.85861022],[126.78747033,37.85833349]]]}"
파주시,2019,보행노인사고다발지,6608020,2020027,4148035000,41480004,경기도 파주시4,경기도 파주시 광탄면(신산2교앞 부근),3,3,0,3,0,0,37.78092249268,126.848795420373,"{""type"":""Polygon"",""coordinates"":[[[126.85059205,37.78092249],[126.85055753,37.78064547],[126.85045529,37.78037909],[126.85028926,37.78013359],[126.85006583,37.77991841],[126.84979357,37.77974181],[126.84948296,37.77961059],[126.84914593,37.77952978],[126.84879542,37.7795025],[126.84844492,37.77952978],[126.84810788,37.77961059],[126.84779727,37.77974181],[126.84752501,37.77991841],[126.84730158,37.78013359],[126.84713555,37.78037909],[126.84703331,37.78064547],[126.84699879,37.78092249],[126.84703331,37.78119952],[126.84713555,37.78146589],[126.84730158,37.78171139],[126.84752501,37.78192657],[126.84779727,37.78210316],[126.84810788,37.78223437],[126.84844492,37.78231518],[126.84879542,37.78234246],[126.84914593,37.78231518],[126.84948296,37.78223437],[126.84979357,37.78210316],[126.85006583,37.78192657],[126.85028926,37.78171139],[126.85045529,37.78146589],[126.85055753,37.78119952],[126.85059205,37.78092249]]]}"
파주시,2019,보행노인사고다발지,6614407,2020027,4148025000,41480003,경기도 파주시3,경기도 파주시 문산읍(산호빌라입구 부근),4,4,0,4,0,0,37.863857792804,126.783978664385,"{""type"":""Polygon"",""coordinates"":[[[126.78577529,37.86385779],[126.78574077,37.86358108],[126.78563853,37.863315],[126.78547251,37.86306977],[126.78524907,37.86285483],[126.78497682,37.86267844],[126.78466621,37.86254736],[126.78432917,37.86246665],[126.78397866,37.86243939],[126.78362816,37.86246665],[126.78329112,37.86254736],[126.78298051,37.86267844],[126.78270825,37.86285483],[126.78248482,37.86306977],[126.78231879,37.863315],[126.78221656,37.86358108],[126.78218203,37.86385779],[126.78221656,37.86413451],[126.78231879,37.86440058],[126.78248482,37.8646458],[126.78270825,37.86486074],[126.78298051,37.86503713],[126.78329112,37.8651682],[126.78362816,37.86524891],[126.78397866,37.86527617],[126.78432917,37.86524891],[126.78466621,37.8651682],[126.78497682,37.86503713],[126.78524907,37.86486074],[126.78547251,37.8646458],[126.78563853,37.86440058],[126.78574077,37.86413451],[126.78577529,37.86385779]]]}"
파주시,2019,보행노인사고다발지,6614406,2020027,4148010100,41480002,경기도 파주시2,경기도 파주시 금촌동(비키앞 부근),6,7,0,3,3,1,37.76284489018,126.775672497189,"{""type"":""Polygon"",""coordinates"":[[[126.77746913,37.76284489],[126.77743461,37.7625678],[126.77733237,37.76230135],[126.77716634,37.76205579],[126.77694291,37.76184056],[126.77667065,37.76166392],[126.77636004,37.76153266],[126.776023,37.76145184],[126.7756725,37.76142455],[126.77532199,37.76145184],[126.77498496,37.76153266],[126.77467434,37.76166392],[126.77440209,37.76184056],[126.77417865,37.76205579],[126.77401263,37.76230135],[126.77391039,37.7625678],[126.77387587,37.76284489],[126.77391039,37.76312198],[126.77401263,37.76338843],[126.77417865,37.76363398],[126.77440209,37.76384921],[126.77467434,37.76402584],[126.77498496,37.76415709],[126.77532199,37.76423792],[126.7756725,37.76426521],[126.776023,37.76423792],[126.77636004,37.76415709],[126.77667065,37.76402584],[126.77694291,37.76384921],[126.77716634,37.76363398],[126.77733237,37.76338843],[126.77743461,37.76312198],[126.77746913,37.76284489]]]}"
파주시,2018,무단횡단사고다발지,6545788,2019066,4148010100,280641002,경기 파주2,경기도 파주시 금촌동(우리은행 파주금융센터 부근),5,7,0,2,5,0,37.757021830294,126.773591618859,"{""type"":""Polygon"",""coordinates"":[[[126.77628656,37.75702183],[126.77623478,37.75660616],[126.77608142,37.75620646],[126.77583238,37.75583809],[126.77549723,37.75551521],[126.77508885,37.75525023],[126.77462293,37.75505333],[126.77411738,37.75493208],[126.77359162,37.75489114],[126.77306586,37.75493208],[126.77256031,37.75505333],[126.77209439,37.75525023],[126.771686,37.75551521],[126.77135085,37.75583809],[126.77110181,37.75620646],[126.77094846,37.75660616],[126.77089667,37.75702183],[126.77094846,37.7574375],[126.77110181,37.7578372],[126.77135085,37.75820555],[126.771686,37.75852842],[126.77209439,37.75879339],[126.77256031,37.75899028],[126.77306586,37.75911152],[126.77359162,37.75915246],[126.77411738,37.75911152],[126.77462293,37.75899028],[126.77508885,37.75879339],[126.77549723,37.75852842],[126.77583238,37.75820555],[126.77608142,37.7578372],[126.77623478,37.7574375],[126.77628656,37.75702183]]]}"
파주시,2018,무단횡단사고다발지,6545724,2019066,4148026221,280641003,경기 파주3,경기도 파주시 조리읍(봉일천우체국 부근),5,5,0,2,3,0,37.743755487427,126.806671122675,"{""type"":""Polygon"",""coordinates"":[[[126.80936607,37.74375549],[126.80931429,37.74333974],[126.80916093,37.74293997],[126.80891189,37.74257153],[126.80857674,37.7422486],[126.80816835,37.74198357],[126.80770243,37.74178663],[126.80719688,37.74166536],[126.80667112,37.74162441],[126.80614536,37.74166536],[126.80563981,37.74178663],[126.80517389,37.74198357],[126.80476551,37.7422486],[126.80443036,37.74257153],[126.80418132,37.74293997],[126.80402796,37.74333974],[126.80397618,37.74375549],[126.80402796,37.74417123],[126.80418132,37.744571],[126.80443036,37.74493942],[126.80476551,37.74526235],[126.80517389,37.74552737],[126.80563981,37.74572429],[126.80614536,37.74584556],[126.80667112,37.7458865],[126.80719688,37.74584556],[126.80770243,37.74572429],[126.80816835,37.74552737],[126.80857674,37.74526235],[126.80891189,37.74493942],[126.80916093,37.744571],[126.80931429,37.74417123],[126.80936607,37.74375549]]]}"
파주시,2018,무단횡단사고다발지,6545716,2019066,4148010100,280641004,경기 파주4,경기도 파주시 금촌동(금촌사거리 부근),4,4,0,2,2,0,37.763185989543,126.773463214557,"{""type"":""Polygon"",""coordinates"":[[[126.77615816,37.76318599],[126.77610638,37.76277035],[126.77595302,37.76237068],[126.77570398,37.76200235],[126.77536883,37.76167949],[126.77496045,37.76141453],[126.77449453,37.76121765],[126.77398897,37.76109641],[126.77346321,37.76105547],[126.77293746,37.76109641],[126.7724319,37.76121765],[126.77196598,37.76141453],[126.7715576,37.76167949],[126.77122245,37.76200235],[126.77097341,37.76237068],[126.77082005,37.76277035],[126.77076827,37.76318599],[126.77082005,37.76360163],[126.77097341,37.76400129],[126.77122245,37.76436961],[126.7715576,37.76469246],[126.77196598,37.7649574],[126.7724319,37.76515428],[126.77293746,37.76527551],[126.77346321,37.76531644],[126.77398897,37.76527551],[126.77449453,37.76515428],[126.77496045,37.7649574],[126.77536883,37.76469246],[126.77570398,37.76436961],[126.77595302,37.76400129],[126.77610638,37.76360163],[126.77615816,37.76318599]]]}"
파주시,2018,무단횡단사고다발지,6545812,2019066,4148025021,280641001,경기 파주1,경기도 파주시 문산읍(문산우체국 부근),5,5,0,3,2,0,37.855886711204,126.785558648214,"{""type"":""Polygon"",""coordinates"":[[[126.78825359,37.85588671],[126.78820181,37.85547159],[126.78804845,37.85507243],[126.78779941,37.85470455],[126.78746426,37.8543821],[126.78705588,37.85411748],[126.78658996,37.85392084],[126.78608441,37.85379975],[126.78555865,37.85375887],[126.78503289,37.85379975],[126.78452734,37.85392084],[126.78406142,37.85411748],[126.78365303,37.8543821],[126.78331788,37.85470455],[126.78306884,37.85507243],[126.78291548,37.85547159],[126.7828637,37.85588671],[126.78291548,37.85630183],[126.78306884,37.85670099],[126.78331788,37.85706885],[126.78365303,37.85739129],[126.78406142,37.8576559],[126.78452734,37.85785253],[126.78503289,37.85797361],[126.78555865,37.85801449],[126.78608441,37.85797361],[126.78658996,37.85785253],[126.78705588,37.8576559],[126.78746426,37.85739129],[126.78779941,37.85706885],[126.78804845,37.85670099],[126.78820181,37.85630183],[126.78825359,37.85588671]]]}"
파주시,2018,보행노인사고다발지,6512638,2019036,4148010100,41480002,경기도 파주시2,경기도 파주시 금촌동(금촌사거리 부근),4,4,0,3,1,0,37.76352663115,126.77517422691,"{""type"":""Polygon"",""coordinates"":[[[126.77697086,37.76352663],[126.77693634,37.76324954],[126.7768341,37.7629831],[126.77666807,37.76273754],[126.77644464,37.76252231],[126.77617238,37.76234567],[126.77586177,37.76221442],[126.77552473,37.76213359],[126.77517423,37.7621063],[126.77482372,37.76213359],[126.77448669,37.76221442],[126.77417607,37.76234567],[126.77390382,37.76252231],[126.77368038,37.76273754],[126.77351436,37.7629831],[126.77341212,37.76324954],[126.7733776,37.76352663],[126.77341212,37.76380372],[126.77351436,37.76407016],[126.77368038,37.76431571],[126.77390382,37.76453094],[126.77417607,37.76470757],[126.77448669,37.76483882],[126.77482372,37.76491964],[126.77517423,37.76494693],[126.77552473,37.76491964],[126.77586177,37.76483882],[126.77617238,37.76470757],[126.77644464,37.76453094],[126.77666807,37.76431571],[126.7768341,37.76407016],[126.77693634,37.76380372],[126.77697086,37.76352663]]]}"
파주시,2018,보행노인사고다발지,6512637,2019036,4148010100,41480001,경기도 파주시1,경기도 파주시 금촌동(메디인병원 부근),8,10,1,4,5,0,37.758696501943,126.775440365981,"{""type"":""Polygon"",""coordinates"":[[[126.777237,37.7586965],[126.77720247,37.75841939],[126.77710024,37.75815293],[126.77693421,37.75790736],[126.77671078,37.75769211],[126.77643852,37.75751546],[126.77612791,37.7573842],[126.77579087,37.75730337],[126.77544037,37.75727608],[126.77508986,37.75730337],[126.77475283,37.7573842],[126.77444221,37.75751546],[126.77416996,37.75769211],[126.77394652,37.75790736],[126.7737805,37.75815293],[126.77367826,37.75841939],[126.77364374,37.7586965],[126.77367826,37.75897361],[126.7737805,37.75924007],[126.77394652,37.75948564],[126.77416996,37.75970088],[126.77444221,37.75987752],[126.77475283,37.76000878],[126.77508986,37.76008961],[126.77544037,37.7601169],[126.77579087,37.76008961],[126.77612791,37.76000878],[126.77643852,37.75987752],[126.77671078,37.75970088],[126.77693421,37.75948564],[126.77710024,37.75924007],[126.77720247,37.75897361],[126.777237,37.7586965]]]}"
파주시,2018,보행노인사고다발지,6506304,2019036,4148025625,41480003,경기도 파주시3,경기도 파주시 법원읍(법원사거리 부근),3,3,0,2,1,0,37.849354214826,126.872916105495,"{""type"":""Polygon"",""coordinates"":[[[126.87471274,37.84935421],[126.87467821,37.84907745],[126.87457598,37.84881131],[126.87440995,37.84856604],[126.87418652,37.84835106],[126.87391426,37.84817463],[126.87360365,37.84804353],[126.87326661,37.84796279],[126.87291611,37.84793553],[126.8725656,37.84796279],[126.87222856,37.84804353],[126.87191795,37.84817463],[126.8716457,37.84835106],[126.87142226,37.84856604],[126.87125624,37.84881131],[126.871154,37.84907745],[126.87111947,37.84935421],[126.871154,37.84963098],[126.87125624,37.84989711],[126.87142226,37.85014238],[126.8716457,37.85035736],[126.87191795,37.85053378],[126.87222856,37.85066488],[126.8725656,37.85074561],[126.87291611,37.85077287],[126.87326661,37.85074561],[126.87360365,37.85066488],[126.87391426,37.85053378],[126.87418652,37.85035736],[126.87440995,37.85014238],[126.87457598,37.84989711],[126.87467821,37.84963098],[126.87471274,37.84935421]]]}"
파주시,2018,보행어린이사고다발지,6504334,2019035,4148010800,41480001,경기도 파주시1,경기도 파주시 야당동(한빛휴먼시아6단지아파트정문 부근),4,6,0,4,2,0,37.710664554127,126.751030301508,"{""type"":""Polygon"",""coordinates"":[[[126.75282693,37.71066455],[126.75279241,37.71038727],[126.75269017,37.71012063],[126.75252415,37.7098749],[126.75230071,37.70965951],[126.75202846,37.70948275],[126.75171784,37.7093514],[126.75138081,37.70927052],[126.7510303,37.70924321],[126.7506798,37.70927052],[126.75034276,37.7093514],[126.75003215,37.70948275],[126.74975989,37.70965951],[126.74953646,37.7098749],[126.74937043,37.71012063],[126.74926819,37.71038727],[126.74923367,37.71066455],[126.74926819,37.71094184],[126.74937043,37.71120847],[126.74953646,37.7114542],[126.74975989,37.71166958],[126.75003215,37.71184634],[126.75034276,37.71197768],[126.7506798,37.71205856],[126.7510303,37.71208587],[126.75138081,37.71205856],[126.75171784,37.71197768],[126.75202846,37.71184634],[126.75230071,37.71166958],[126.75252415,37.7114542],[126.75269017,37.71120847],[126.75279241,37.71094184],[126.75282693,37.71066455]]]}"
파주시,2018,자전거사고다발지,6516358,2019038,4148010800,41480002,경기도 파주시2,경기도 파주시 야당동(야당과선교 부근),4,4,0,1,2,1,37.710091137397,126.759210578906,"{""type"":""Polygon"",""coordinates"":[[[126.76100721,37.71009114],[126.76097269,37.70981385],[126.76087045,37.70954721],[126.76070442,37.70930148],[126.76048099,37.70908609],[126.76020873,37.70890932],[126.75989812,37.70877798],[126.75956108,37.70869709],[126.75921058,37.70866978],[126.75886007,37.70869709],[126.75852304,37.70877798],[126.75821242,37.70890932],[126.75794017,37.70908609],[126.75771674,37.70930148],[126.75755071,37.70954721],[126.75744847,37.70981385],[126.75741395,37.71009114],[126.75744847,37.71036843],[126.75755071,37.71063506],[126.75771674,37.71088079],[126.75794017,37.71109617],[126.75821242,37.71127293],[126.75852304,37.71140428],[126.75886007,37.71148516],[126.75921058,37.71151247],[126.75956108,37.71148516],[126.75989812,37.71140428],[126.76020873,37.71127293],[126.76048099,37.71109617],[126.76070442,37.71088079],[126.76087045,37.71063506],[126.76097269,37.71036843],[126.76100721,37.71009114]]]}"
파주시,2018,자전거사고다발지,6515574,2019038,4148012200,41480001,경기도 파주시1,경기도 파주시 와동(메디컬프라자 부근),4,4,0,1,3,0,37.731093947629,126.751000827128,"{""type"":""Polygon"",""coordinates"":[[[126.75279746,37.73109395],[126.75276294,37.73081674],[126.7526607,37.73055018],[126.75249467,37.73030451],[126.75227124,37.73008918],[126.75199898,37.72991247],[126.75168837,37.72978116],[126.75135133,37.7297003],[126.75100083,37.72967299],[126.75065032,37.7297003],[126.75031329,37.72978116],[126.75000267,37.72991247],[126.74973042,37.73008918],[126.74950698,37.73030451],[126.74934096,37.73055018],[126.74923872,37.73081674],[126.7492042,37.73109395],[126.74923872,37.73137116],[126.74934096,37.73163772],[126.74950698,37.73188338],[126.74973042,37.7320987],[126.75000267,37.73227541],[126.75031329,37.73240671],[126.75065032,37.73248757],[126.75100083,37.73251487],[126.75135133,37.73248757],[126.75168837,37.73240671],[126.75199898,37.73227541],[126.75227124,37.7320987],[126.75249467,37.73188338],[126.7526607,37.73163772],[126.75276294,37.73137116],[126.75279746,37.73109395]]]}"
파주시,2017,무단횡단사고다발지,6430736,2018045,4148025021,280641002,경기 파주2,경기도 파주시 문산읍(문산우체국 부근),5,5,0,2,1,2,37.856345585781,126.785429176416,"{""type"":""Polygon"",""coordinates"":[[[126.78812412,37.85634559],[126.78807234,37.85593047],[126.78791898,37.85553131],[126.78766994,37.85516343],[126.78733479,37.85484099],[126.78692641,37.85457636],[126.78646049,37.85437973],[126.78595493,37.85425864],[126.78542918,37.85421776],[126.78490342,37.85425864],[126.78439787,37.85437973],[126.78393194,37.85457636],[126.78352356,37.85484099],[126.78318841,37.85516343],[126.78293937,37.85553131],[126.78278601,37.85593047],[126.78273423,37.85634559],[126.78278601,37.8567607],[126.78293937,37.85715985],[126.78318841,37.85752772],[126.78352356,37.85785015],[126.78393194,37.85811477],[126.78439787,37.85831139],[126.78490342,37.85843247],[126.78542918,37.85847335],[126.78595493,37.85843247],[126.78646049,37.85831139],[126.78692641,37.85811477],[126.78733479,37.85785015],[126.78766994,37.85752772],[126.78791898,37.85715985],[126.78807234,37.8567607],[126.78812412,37.85634559]]]}"
파주시,2017,무단횡단사고다발지,6430448,2018045,4148010100,280641001,경기 파주1,경기도 파주시 금촌동(명동공원 부근),5,5,0,2,2,1,37.759562046352,126.774815571882,"{""type"":""Polygon"",""coordinates"":[[[126.77751052,37.75956205],[126.77745874,37.75914639],[126.77730538,37.7587467],[126.77705634,37.75837834],[126.77672119,37.75805548],[126.7763128,37.7577905],[126.77584688,37.75759361],[126.77534133,37.75747237],[126.77481557,37.75743143],[126.77428981,37.75747237],[126.77378426,37.75759361],[126.77331834,37.7577905],[126.77290996,37.75805548],[126.77257481,37.75837834],[126.77232577,37.7587467],[126.77217241,37.75914639],[126.77212063,37.75956205],[126.77217241,37.7599777],[126.77232577,37.76037738],[126.77257481,37.76074573],[126.77290996,37.76106859],[126.77331834,37.76133355],[126.77378426,37.76153043],[126.77428981,37.76165167],[126.77481557,37.76169261],[126.77534133,37.76165167],[126.77584688,37.76153043],[126.7763128,37.76133355],[126.77672119,37.76106859],[126.77705634,37.76074573],[126.77730538,37.76037738],[126.77745874,37.7599777],[126.77751052,37.75956205]]]}"
파주시,2017,보행노인사고다발지,6398110,2018029,4148026221,41480001,경기도 파주시1,경기도 파주시 조리읍(파주약국 부근),6,6,0,4,2,0,37.743694334427,126.80700085101,"{""type"":""Polygon"",""coordinates"":[[[126.80879748,37.74369433],[126.80876296,37.74341717],[126.80866072,37.74315065],[126.80849469,37.74290503],[126.80827126,37.74268974],[126.80799901,37.74251306],[126.80768839,37.74238177],[126.80735136,37.74230092],[126.80700085,37.74227362],[126.80665035,37.74230092],[126.80631331,37.74238177],[126.8060027,37.74251306],[126.80573044,37.74268974],[126.80550701,37.74290503],[126.80534098,37.74315065],[126.80523874,37.74341717],[126.80520422,37.74369433],[126.80523874,37.7439715],[126.80534098,37.74423801],[126.80550701,37.74448363],[126.80573044,37.74469891],[126.8060027,37.74487559],[126.80631331,37.74500688],[126.80665035,37.74508772],[126.80700085,37.74511502],[126.80735136,37.74508772],[126.80768839,37.74500688],[126.80799901,37.74487559],[126.80827126,37.74469891],[126.80849469,37.74448363],[126.80866072,37.74423801],[126.80876296,37.7439715],[126.80879748,37.74369433]]]}"
파주시,2017,보행노인사고다발지,6402553,2018029,4148012200,41480004,경기도 파주시4,경기도 파주시 와동(운정1동행정복지센터앞교차로 부근),3,4,2,0,2,0,37.723156038421,126.750074069464,"{""type"":""Polygon"",""coordinates"":[[[126.7518707,37.72315604],[126.75183618,37.7228788],[126.75173394,37.72261221],[126.75156791,37.72236652],[126.75134448,37.72215117],[126.75107222,37.72197443],[126.75076161,37.72184311],[126.75042457,37.72176224],[126.75007407,37.72173493],[126.74972356,37.72176224],[126.74938653,37.72184311],[126.74907592,37.72197443],[126.74880366,37.72215117],[126.74858023,37.72236652],[126.7484142,37.72261221],[126.74831196,37.7228788],[126.74827744,37.72315604],[126.74831196,37.72343328],[126.7484142,37.72369986],[126.74858023,37.72394555],[126.74880366,37.7241609],[126.74907592,37.72433762],[126.74938653,37.72446894],[126.74972356,37.72454981],[126.75007407,37.72457712],[126.75042457,37.72454981],[126.75076161,37.72446894],[126.75107222,37.72433762],[126.75134448,37.7241609],[126.75156791,37.72394555],[126.75173394,37.72369986],[126.75183618,37.72343328],[126.7518707,37.72315604]]]}"
