시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,교통섬유무,점자블록유무,집중조명시설유무
성남시 수정구,성남대로,경기도 성남시 수정구 성남대로 1197 (수진동),경기도 성남시 수정구 수진동 4587,수정-1,1,N,37.43669,127.127883,5,8.0,50.0,Y,N,Y,
성남시 수정구,성남대로,경기도 성남시 수정구 성남대로 1227 (수진동),경기도 성남시 수정구 수진동 4538,수정-2,1,N,37.439368,127.127408,5,8.0,50.0,Y,N,Y,
성남시 수정구,성남대로,경기도 성남시 수정구 성남대로 1259 (태평동),경기도 성남시 수정구 태평동 6812,수정-3,1,N,37.442287,127.126662,5,8.0,50.0,Y,N,Y,
성남시 수정구,성남대로,경기도 성남시 수정구 성남대로 1275-1 (태평동),경기도 성남시 수정구 태평동 6795,수정-4,1,N,37.443795,127.126664,5,8.0,50.0,Y,N,Y,
성남시 수정구,성남대로,,경기도 성남시 수정구 태평동 7138,수정-5,1,N,37.44787,127.126743,5,8.0,50.0,Y,N,Y,
성남시 수정구,성남대로,,경기도 성남시 수정구 복정동 624-4,수정-6,1,N,37.450519,127.126646,5,8.0,50.0,Y,N,Y,
성남시 수정구,성남대로,,경기도 성남시 수정구 복정동 662,수정-7,1,N,37.462699,127.126446,5,8.0,50.0,Y,N,Y,
성남시 수정구,성남대로,경기도 성남시 수정구 성남대로 1414 (복정동),경기도 성남시 수정구 복정동 693,수정-8,1,N,37.456115,127.126816,5,8.0,50.0,Y,N,Y,
성남시 수정구,성남대로,,경기도 성남시 수정구 복정동 683,수정-9,1,N,37.459789,127.126443,5,8.0,50.0,Y,N,Y,
성남시 수정구,성남대로,,경기도 성남시 수정구 복정동 277,수정-10,1,N,37.465464,127.126347,5,8.0,50.0,Y,N,Y,
성남시 수정구,제일로,,경기도 성남시 수정구 수진동 4510-3,수정-11,1,N,37.435348,127.134084,2,6.0,20.0,Y,Y,Y,
성남시 수정구,제일로,경기도 성남시 수정구 제일로 111 (수진동),경기도 성남시 수정구 수진동 4417,수정-12,1,N,37.436645,127.133511,2,6.0,20.0,Y,N,Y,
성남시 수정구,제일로,경기도 성남시 수정구 제일로 124 (수진동),경기도 성남시 수정구 수진동 1289,수정-13,1,N,37.437627,127.133505,2,6.0,20.0,Y,N,Y,
성남시 수정구,제일로,경기도 성남시 수정구 제일로137번길 1 (수진동),경기도 성남시 수정구 수진동 3402,수정-14,1,N,37.438715,127.132523,2,6.0,20.0,Y,N,Y,
성남시 수정구,제일로,,경기도 성남시 수정구 태평동 3740-31,수정-15,1,N,37.443201,127.130923,2,6.0,20.0,Y,N,Y,
성남시 수정구,제일로,경기도 성남시 수정구 제일로 183 (태평동),경기도 성남시 수정구 태평동 6410,수정-16,1,N,37.442588,127.13084,4,6.0,12.0,Y,N,Y,
성남시 수정구,제일로,경기도 성남시 수정구 제일로 195 (태평동),경기도 성남시 수정구 태평동 5610,수정-17,1,N,37.443683,127.130315,2,6.0,20.0,Y,N,Y,
성남시 수정구,제일로,경기도 성남시 수정구 남문로 29 (태평동),경기도 성남시 수정구 태평동 4304,수정-18,1,N,37.445038,127.130088,2,6.0,20.0,Y,N,Y,
성남시 수정구,제일로,,경기도 성남시 수정구 테평동 5585,수정-19,1,N,37.446099,127.129347,2,6.0,20.0,Y,N,Y,
성남시 수정구,제일로,,경기도 성남시 수정구 태평동 4320,수정-20,1,N,37.446954,127.129458,2,6.0,20.0,Y,N,Y,
성남시 수정구,사송로,,경기도 성남시 수정구 둔전동 223-2,수정-21,1,N,37.427587,127.116256,2,6.0,25.0,Y,N,Y,
성남시 수정구,사송로,,경기도 성남시 수정구 사송동 620-2,수정-22,1,N,37.42013,127.117243,2,6.0,25.0,Y,N,Y,
성남시 수정구,사송로,경기도 성남시 수정구 사송로80번길 27 (사송동),경기도 성남시 수정구 사송동 521,수정-23,1,N,37.416453,127.109107,2,6.0,25.0,Y,N,Y,
성남시 수정구,사송로,,경기도 성남시 수정구 사송동 576-2,수정-24,1,N,37.415541,127.115009,2,6.0,25.0,Y,N,Y,
성남시 수정구,사송로,경기도 성남시 수정구 동판교로 364 (사송동),경기도 성남시 수정구 사송동 564,수정-25,1,N,37.414337,127.113661,2,6.0,25.0,Y,Y,Y,
성남시 수정구,사송로,,경기도 성남시 수정구 사송동331,수정-26,1,N,37.411134,127.114024,2,6.0,25.0,Y,N,Y,
성남시 수정구,수정로,,경기도 성남시 수정구 태평동7285-9,수정-27,1,N,37.440254,127.120564,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,,경기도 성남시 수정구 태평동7285,수정-28,1,N,37.440337,127.121596,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,,경기도 성남시 수정구 수진동 4661-4,수정-29,1,N,37.439377,127.125752,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,경기도 성남시 수정구 제일로 165 (태평동),경기도 성남시 수정구 태평동6425,수정-30,1,N,37.441035,127.131487,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,,경기도 성남시 수정구 태평1동 6449,수정-31,1,N,37.440438,127.130223,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,경기도 성남시 수정구 수정로 141-1 (태평동),경기도 성남시 수정구 태평동3499,수정-32,1,N,37.442356,127.135852,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,경기도 성남시 수정구 수정로 115-1 (태평동),경기도 성남시 수정구 태평동 3678,수정-33,1,N,37.441634,127.133244,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,경기도 성남시 수정구 수정로 172 (신흥동),경기도 성남시 수정구 신흥동 5524,수정-34,1,N,37.442862,127.139103,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,"경기도 성남시 수정구 수정로 201 (태평동, 신세계쉐덴)",경기도 성남시 수정구 태평동7336,수정-35,1,N,37.444286,127.141411,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,"경기도 성남시 수정구 수정로 201 (태평동, 신세계쉐덴)",경기도 성남시 수정구 태평동7336,수정-36,1,N,37.444286,127.141411,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,경기도 성남시 수정구 수정로 220 (신흥동),경기도 성남시 수정구 신흥동3422,수정-37,1,N,37.444756,127.144207,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,경기도 성남시 수정구 공원로 391 (신흥동),경기도 성남시 수정구 신흥동3405,수정-38,1,N,37.445899,127.145647,3,8.0,32.0,Y,Y,Y,
성남시 수정구,수정로,경기도 성남시 수정구 수정로257번길 6 (신흥동),경기도 성남시 수정구 신흥동 74,수정-39,1,N,37.448035,127.144982,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,,경기도 성남시 수정구 신흥동 1741-2,수정-40,1,N,37.448642,127.145871,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,,경기도 성남시 수정구 신흥동10,수정-41,1,N,37.449919,127.146466,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,경기도 성남시 수정구 수정남로 261 (산성동),경기도 성남시 수정구 산성동2136,수정-42,1,N,37.452213,127.150072,3,8.0,32.0,Y,Y,Y,
성남시 수정구,수정로,경기도 성남시 수정구 수정로 283 (신흥동),경기도 성남시 수정구 신흥동30,수정-43,1,N,37.450764,127.145928,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,경기도 성남시 수정구 수정로366번길 7 (산성동),경기도 성남시 수정구 산성동6,수정-44,1,N,37.456663,127.150721,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,경기도 성남시 수정구 수정로 지하365 (신흥동),경기도 성남시 수정구 산성동2217,수정-45,1,N,37.456525,127.149944,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,경기도 성남시 수정구 수정로 398 (산성동),경기도 성남시 수정구 산성동4,수정-46,1,N,37.458878,127.153991,3,8.0,32.0,Y,N,Y,
성남시 수정구,수정로,경기도 성남시 수정구 수정로456번길 8 (산성동),경기도 성남시 수정구 산성동 2,수정-47,1,N,37.461437,127.154199,3,8.0,32.0,Y,Y,Y,
성남시 수정구,여수대로,,경기도 성남시 수정구 시흥동87,수정-48,1,N,37.422343,127.105362,4,8.0,35.0,Y,N,Y,
성남시 수정구,여수대로,,경기도 성남시 수정구 시흥동83-6,수정-49,1,N,37.420905,127.104023,4,8.0,35.0,Y,N,Y,
성남시 수정구,여수대로,,경기도 성남시 수정구 사송동650-10,수정-50,1,N,37.421712,127.116845,4,8.0,35.0,Y,N,Y,
성남시 수정구,탄리로,경기도 성남시 수정구 탄리로 19 (수진동),경기도 성남시 수정구 수진동1967,수정-51,1,N,37.438571,127.139028,2,6.0,16.0,Y,N,Y,
성남시 수정구,탄리로,경기도 성남시 수정구 탄리로 39 (수진동),경기도 성남시 수정구 수진동664,수정-52,1,N,37.439655,127.137201,2,6.0,16.0,Y,N,Y,
성남시 수정구,탄리로,경기도 성남시 수정구 남문로 128 (태평동),경기도 성남시 수정구 태평동7290,수정-53,1,N,37.447863,127.140886,2,6.0,16.0,Y,N,Y,
성남시 수정구,탄리로,경기도 성남시 수정구 남문로 65 (태평동),경기도 성남시 수정구 태평동3799,수정-54,1,N,37.446172,127.134059,2,6.0,16.0,Y,N,Y,
성남시 수정구,공원로,,경기도 성남시 수정구 신흥동2550,수정-55,1,N,37.442996,127.150875,4,8.0,37.0,Y,N,Y,
성남시 수정구,공원로,,경기도 성남시 수정구 신흥동2840,수정-56,1,N,37.444042,127.149669,4,8.0,37.0,Y,N,Y,
성남시 수정구,공원로,,경기도 성남시 수정구 신흥동2859,수정-57,1,N,37.444842,127.148081,4,8.0,37.0,Y,N,Y,
성남시 수정구,공원로,,경기도 성남시 수정구 신흥동1822-1,수정-58,1,N,37.445609,127.146589,4,8.0,37.0,Y,N,Y,
성남시 수정구,공원로,,경기도 성남시 수정구 신흥동119,수정-59,1,N,37.447138,127.144454,4,8.0,37.0,Y,N,Y,
성남시 수정구,공원로,,경기도 성남시 수정구 신흥동93,수정-60,1,N,37.448688,127.143081,4,8.0,37.0,Y,N,Y,
성남시 수정구,공원로,경기도 성남시 수정구 수정로271번길 13 (신흥동),경기도 성남시 수정구 신흥동47,수정-61,1,N,37.449637,127.144271,4,8.0,37.0,Y,N,Y,
성남시 수정구,공원로,경기도 성남시 수정구 공원로 432 (신흥동),경기도 성남시 수정구 신흥동89,수정-62,1,N,37.449078,127.143242,4,8.0,37.0,Y,N,Y,
성남시 수정구,공원로,,경기도 성남시 수정구 신흥동2463-1,수정-63,1,N,37.444546,127.153098,4,8.0,37.0,Y,N,Y,
성남시 수정구,산성대로,,경기도 성남시 수정구 신흥동2458,수정-64,1,N,37.445173,127.15564,5,8.0,56.0,Y,Y,Y,
성남시 수정구,산성대로,,경기도 성남시 수정구 단대동161,수정-65,1,N,37.44811,127.158287,5,8.0,56.0,Y,N,Y,
성남시 수정구,산성대로,,경기도 성남시 수정구 단대동 96,수정-66,1,N,37.445143,127.156688,5,8.0,56.0,Y,N,Y,
성남시 수정구,산성대로,경기도 성남시 수정구 산성대로 451 (단대동),경기도 성남시 수정구 단대동75,수정-67,1,N,37.453351,127.159145,5,8.0,56.0,Y,N,Y,
성남시 수정구,산성대로,,경기도 성남시 수정구 단대동 69-1,수정-68,1,N,37.454132,127.160507,5,8.0,56.0,Y,N,Y,
성남시 수정구,산성대로,,경기도 성남시 중원구 은행동 531,수정-69,1,N,37.458387,127.16466,5,8.0,56.0,Y,N,Y,
성남시 수정구,산성대로,경기도 성남시 수정구 산성대로 527 (양지동),경기도 성남시 수정구 양지동528,수정-70,1,N,37.45808,127.163837,5,8.0,56.0,Y,N,Y,
성남시 수정구,산성대로,경기도 성남시 수정구 산성대로 527 (양지동),경기도 성남시 수정구 양지동528,수정-71,1,N,37.45808,127.163837,5,8.0,56.0,Y,N,Y,
성남시 수정구,산성대로,경기도 성남시 수정구 산성대로 553 (양지동),경기도 성남시 수정구 양지동212,수정-72,1,N,37.460979,127.165147,5,8.0,56.0,Y,N,Y,
성남시 수정구,산성대로,경기도 성남시 수정구 산성대로 597 (양지동),경기도 성남시 수정구 양지동24,수정-73,1,N,37.463075,127.168952,5,8.0,56.0,Y,Y,Y,
성남시 수정구,산성대로,경기도 성남시 수정구 산성대로 597 (양지동),경기도 성남시 수정구 양지동24,수정-74,1,N,37.463075,127.168952,5,8.0,56.0,Y,N,Y,
성남시 수정구,산성대로,경기도 성남시 중원구 순환로 467 (은행동),경기도 성남시 중원구 은행동 590,수정-75,1,N,37.463172,127.170447,5,8.0,56.0,Y,N,Y,
성남시 수정구,희망로,경기도 성남시 수정구 희망로534번길 3 (산성동),경기도 성남시 수정구 산성동2137,수정-76,1,N,37.4515,127.151473,2,6.0,20.0,Y,N,Y,
성남시 수정구,희망로,경기도 성남시 수정구 희망로518번길 8 (단대동),경기도 성남시 수정구 단대동192,수정-77,1,N,37.450395,127.153923,2,6.0,20.0,Y,N,Y,
성남시 수정구,희망로,,경기도 성남시 수정구 단대동190,수정-78,1,N,37.449415,127.153209,2,6.0,20.0,Y,N,Y,
성남시 수정구,희망로,,경기도 성남시 수정구 단대동 190-11,수정-79,1,N,37.449612,127.153631,4,6.0,13.0,Y,N,Y,
성남시 수정구,희망로,경기도 성남시 수정구 희망로 496 (단대동),경기도 성남시 수정구 단대동189,수정-80,1,N,37.449115,127.154111,2,6.0,20.0,Y,N,Y,
성남시 수정구,희망로,경기도 성남시 수정구 희망로 480 (단대동),경기도 성남시 수정구 단대동183,수정-81,1,N,37.447295,127.155263,2,6.0,20.0,Y,N,Y,
성남시 수정구,희망로,경기도 성남시 수정구 희망로 477 (신흥동),경기도 성남시 수정구 신흥동2457,수정-82,1,N,37.446396,127.155393,2,6.0,20.0,Y,N,Y,
성남시 수정구,남문로,,경기도 성남시 수정구 태평동6989,수정-83,1,N,37.4405,127.129995,2,4.0,15.0,Y,N,Y,
성남시 수정구,남문로,,경기도 성남시 수정구 태평동 3752-1,수정-84,1,N,37.445341,127.133073,2,6.0,9.0,Y,N,Y,
성남시 수정구,남문로,,경기도 성남시 수정구 태평동3786-1,수정-85,1,N,37.445768,127.13356,2,4.0,15.0,Y,N,Y,
성남시 수정구,남문로,,경기도 성남시 수정구 태평동3307-73,수정-86,1,N,37.446891,127.137413,2,4.0,15.0,Y,N,Y,
성남시 수정구,남문로,경기도 성남시 수정구 남문로 112 (태평동),경기도 성남시 수정구 태평동7289,수정-87,1,N,37.447346,127.140555,2,4.0,15.0,Y,N,Y,
성남시 수정구,남문로,경기도 성남시 수정구 시민로 227 (태평동),경기도 성남시 수정구 태평동2370,수정-88,1,N,37.448079,127.14053,2,4.0,15.0,Y,N,Y,
성남시 수정구,논골로,,경기도 성남시 수정구 양지동1021,수정-89,1,N,37.456612,127.160264,2,4.0,16.0,Y,N,Y,
성남시 수정구,논골로,,경기도 성남시 수정구 양지동743-1,수정-90,1,N,37.4572,127.159671,2,4.0,16.0,Y,N,Y,
성남시 수정구,논골로,,경기도 성남시 수정구 양지동산74,수정-91,1,N,37.458569,127.158501,2,4.0,16.0,Y,N,Y,
성남시 수정구,논골로,경기도 성남시 수정구 논골로 79 (단대동),경기도 성남시 수정구 단대동10,수정-92,1,N,37.460917,127.157406,2,4.0,16.0,Y,N,Y,
성남시 수정구,논골로,,경기도 성남시 수정구 단대동4,수정-93,1,N,37.461224,127.15797,2,4.0,16.0,Y,N,Y,
성남시 수정구,탄천로,,경기도 성남시 수정구 복정동363-1,수정-94,1,N,37.466739,127.12464,2,8.0,26.0,Y,N,Y,
성남시 수정구,탄천로,,경기도 성남시 수정구 태평동6996,수정-95,1,N,37.451613,127.12148,2,8.0,26.0,Y,N,Y,
성남시 수정구,탄천로,,경기도 성남시 수정구 태평동7042,수정-96,1,N,37.447191,127.119595,2,8.0,26.0,Y,N,Y,
성남시 수정구,탄천로,,경기도 성남시 수정구 태평동7071,수정-97,1,N,37.44475,127.119413,2,8.0,26.0,Y,N,Y,
성남시 수정구,탄천로,,경기도 성남시 수정구 태평동7003-2,수정-98,1,N,37.454001,127.11881,2,8.0,26.0,Y,N,Y,
성남시 수정구,탄천로,,경기도 성남시 수정구 수진2동,수정-99,1,N,37.435935,127.119699,2,8.0,26.0,Y,N,Y,
성남시 수정구,태평로,,경기도 성남시 수정구 태평동5090,수정-100,1,N,37.448322,127.129569,2,6.0,18.0,Y,N,Y,
성남시 수정구,태평로,,경기도 성남시 수정구 태평동5090,수정-101,1,N,37.448002,127.128514,2,6.0,18.0,Y,N,Y,
성남시 수정구,태평로,경기도 성남시 수정구 태평로 10 (태평동),경기도 성남시 수정구 태평동 5104,수정-102,1,N,37.447866,127.128016,2,6.0,18.0,Y,N,Y,
성남시 수정구,달래내로,경기도 성남시 수정구 달래내로27번길 14 (금토동),경기도 성남시 수정구 금토동288-1,수정-103,1,N,37.407957,127.097869,2,4.0,20.0,Y,N,Y,
성남시 수정구,달래내로,,경기도 성남시 수정구 금토동287-5,수정-104,1,N,37.408684,127.096133,2,4.0,20.0,Y,N,Y,
성남시 수정구,달래내로,,경기도 성남시 수정구 금토동286,수정-105,1,N,37.408821,127.097219,2,4.0,20.0,Y,N,Y,
성남시 수정구,달래내로,경기도 성남시 수정구 달래내로27번길 14 (금토동),경기도 성남시 수정구 금토동288-7,수정-106,1,N,37.408518,127.094483,2,4.0,20.0,Y,N,Y,
성남시 수정구,달래내로,,경기도 성남시 수정구 금토동57,수정-107,1,N,37.417472,127.081451,2,4.0,20.0,Y,N,Y,
성남시 수정구,청계산로,,경기도 성남시 수정구 고등동 497-17,수정-108,1,N,37.428462,127.093606,2,4.0,21.0,Y,N,Y,
성남시 수정구,청계산로,,경기도 성남시 수정구 고등동산34-9,수정-109,1,N,37.42904,127.091527,2,4.0,21.0,Y,N,Y,
성남시 수정구,청계산로,,경기도 성남시 수정구 상적동95-2,수정-110,1,N,37.43374,127.084473,2,4.0,21.0,Y,N,Y,
성남시 수정구,청계산로,,경기도 성남시 수정구 상적동 산14-1,수정-111,1,N,37.432637,127.081578,2,4.0,21.0,Y,N,Y,
성남시 수정구,청계산로,,경기도 성남시 수정구 상적동 173-4,수정-112,1,N,37.430539,127.073164,2,4.0,21.0,Y,N,Y,
성남시 수정구,청계산로,,경기도 성남시 수정구 상적동 173-5,수정-113,1,N,37.430511,127.071672,2,4.0,21.0,Y,N,Y,
성남시 수정구,시민로,경기도 성남시 수정구 시민로 141 (신흥동),경기도 성남시 수정구 신흥동4510,수정-114,1,N,37.440848,127.143765,2,4.0,20.0,Y,N,Y,
성남시 수정구,시민로,경기도 성남시 수정구 시민로 155 (신흥동),경기도 성남시 수정구 신흥동4517,수정-115,1,N,37.441881,127.143272,2,4.0,20.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 신촌동 119-4,수정-116,1,N,37.459904,127.107417,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 신촌동 109-5,수정-117,1,N,37.457934,127.107575,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 오야동 227-1,수정-118,1,N,37.455376,127.106956,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 심곡동 260-17,수정-119,1,N,37.449567,127.10522,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 심곡동 220-13,수정-120,1,N,37.448233,127.104853,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 심곡동 211-7,수정-121,1,N,37.446105,127.10372,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 심곡동 209-7,수정-122,1,N,37.444886,127.103599,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 고등동 94-1,수정-123,1,N,37.438213,127.10407,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,경기도 성남시 수정구 대왕판교로 1210 (심곡동),경기도 성남시 수정구 고등동 1,수정-124,1,N,37.437519,127.10628,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 고등동 282-2,수정-125,1,N,37.432696,127.103341,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 고등동 319-7,수정-126,1,N,37.430745,127.102187,4,8.0,44.0,Y,Y,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 고등동 419,수정-127,1,N,37.42937,127.101966,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 고등동 429-1,수정-128,1,N,37.424982,127.102295,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,경기도 성남시 수정구 대왕판교로 942 (시흥동),경기도 성남시 수정구 시흥동 191,수정-129,1,N,37.424184,127.102765,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 시흥동 208-1,수정-130,1,N,37.422858,127.102427,4,8.0,44.0,Y,Y,Y,
성남시 수정구,대왕판교로,경기도 성남시 수정구 대왕판교로 897 (시흥동),경기도 성남시 수정구 시흥동 223,수정-131,1,N,37.420335,127.101799,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 시흥동 230,수정-132,1,N,37.416267,127.101543,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,경기도 성남시 수정구 달래내로 29 (금토동),경기도 성남시 수정구 금토동 293-1,수정-133,1,N,37.412276,127.099739,4,8.0,44.0,Y,N,Y,
성남시 수정구,대왕판교로,,경기도 성남시 수정구 금토동 273-35,수정-134,1,N,37.41022,127.098979,4,8.0,44.0,Y,Y,Y,
성남시 수정구,단대로,,경기도 성남시 수정구 단대동 108,수정-135,1,N,37.452502,127.158116,2,8.0,23.0,Y,N,Y,
성남시 수정구,산성대로437번길,,경기도 성남시 수정구 단대동 108,수정-136,1,N,37.450991,127.158794,2,8.0,23.0,Y,N,Y,
성남시 수정구,단대로23번길,,경기도 성남시 수정구 단대동 108,수정-137,1,N,37.451534,127.156804,2,8.0,23.0,Y,N,Y,
성남시 수정구,산성대로437번길,,경기도 성남시 수정구 단대동 108,수정-138,1,N,37.451335,127.157559,2,8.0,23.0,Y,N,Y,
성남시 중원구,둔촌대로,,경기도 성남시 중원구 상대원동 434,중원-1,1,N,37.43163,127.179041,6,3.0,18.0,Y,N,Y,
성남시 중원구,둔촌대로,,경기도 성남시 중원구 상대원동 500-2,중원-2,1,N,37.432056,127.173432,8,3.0,24.0,Y,N,Y,
성남시 중원구,둔촌대로,,경기도 성남시 중원구 상대원동 513-11,중원-3,1,N,37.431287,127.171782,8,3.0,24.0,Y,N,Y,
성남시 중원구,둔촌대로,경기도 성남시 중원구 둔촌대로 456 (상대원동),경기도 성남시 중원구 상대원동 546,중원-4,1,N,37.430585,127.167182,7,3.0,21.0,Y,Y,Y,
성남시 중원구,둔촌대로,,경기도 성남시 중원구 상대원동 517-13,중원-5,1,N,37.432874,127.167488,4,3.0,12.0,Y,Y,Y,
성남시 중원구,둔촌대로,경기도 성남시 중원구 둔촌대로 423 (상대원동),경기도 성남시 중원구 상대원동 1613,중원-6,1,N,37.43318,127.164079,1,5.8,5.8,N,N,Y,
성남시 중원구,둔촌대로,경기도 성남시 중원구 희망로 308 (상대원동),경기도 성남시 중원구 상대원동 1974,중원-7,1,N,37.433774,127.159894,11,3.0,33.0,Y,Y,Y,
성남시 중원구,둔촌대로,,경기도 성남시 중원구 하대원동 224-1,중원-8,1,N,37.432409,127.1573,11,3.0,33.0,Y,N,Y,
성남시 중원구,둔촌대로,경기도 성남시 중원구 둔촌대로 332 (하대원동),경기도 성남시 중원구 하대원동 240-4,중원-9,1,N,37.429927,127.154979,4,3.0,12.0,Y,Y,Y,
성남시 중원구,둔촌대로,"경기도 성남시 중원구 둔촌대로 300 (하대원동, 아튼빌아파트)",경기도 성남시 중원구 하대원동 249,중원-10,1,N,37.429078,127.149759,12,3.0,36.0,Y,N,Y,
성남시 중원구,둔촌대로,경기도 성남시 중원구 시민로11번길 27 (하대원동),경기도 성남시 중원구 하대원동 131,중원-11,1,N,37.430403,127.148446,9,3.0,27.0,Y,N,Y,
성남시 중원구,둔촌대로,경기도 성남시 중원구 둔촌대로 255 (하대원동),경기도 성남시 중원구 하대원동 128,중원-12,1,N,37.429212,127.146239,8,3.0,24.0,Y,N,Y,
성남시 중원구,둔촌대로,경기도 성남시 중원구 둔촌대로 240 (하대원동),경기도 성남시 중원구 하대원동 146,중원-13,1,N,37.428009,127.14493,2,3.0,6.0,N,N,Y,
성남시 중원구,둔촌대로,,경기도 성남시 중원구 하대원동 148,중원-14,1,N,37.427959,127.141697,10,3.0,30.0,Y,Y,Y,
성남시 중원구,둔촌대로,"경기도 성남시 중원구 둔촌대로 193 (성남동, 현대아파트)",경기도 성남시 중원구 성남동 3121,중원-15,1,N,37.429254,127.140983,8,3.0,24.0,Y,N,Y,
성남시 중원구,둔촌대로,경기도 성남시 중원구 둔촌대로 163 (성남동),경기도 성남시 중원구 성남동 3790,중원-16,1,N,37.429855,127.136793,8,3.0,24.0,Y,N,Y,
성남시 중원구,둔촌대로,경기도 성남시 중원구 둔촌대로 147 (성남동),경기도 성남시 중원구 성남동 3944,중원-17,1,N,37.429319,127.135191,6,3.0,18.0,Y,N,Y,
성남시 중원구,둔촌대로,경기도 성남시 중원구 둔촌대로 124 (하대원동),경기도 성남시 중원구 하대원동 103,중원-18,1,N,37.428609,127.132694,7,3.0,21.0,Y,N,Y,
성남시 중원구,둔촌대로,경기도 성남시 중원구 둔촌대로 118 (하대원동),경기도 성남시 중원구 하대원동 102,중원-19,1,N,37.428528,127.132382,7,3.0,21.0,Y,N,Y,
성남시 중원구,광명로,,경기도 성남시 중원구 금광동 2613,중원-20,1,N,37.447537,127.171375,4,3.0,12.0,Y,N,Y,
성남시 중원구,광명로,경기도 성남시 중원구 광명로 396 (금광동),경기도 성남시 중원구 금광동 2412,중원-21,2,N,37.446254,127.170236,5,3.0,15.0,Y,Y,Y,
성남시 중원구,광명로,경기도 성남시 중원구 금빛로 52 (금광동),경기도 성남시 중원구 금광동 2401,중원-22,1,N,37.446554,127.167657,6,3.0,18.0,Y,N,Y,
성남시 중원구,광명로,경기도 성남시 중원구 광명로 345 (금광동),경기도 성남시 중원구 금광동 3657,중원-23,1,N,37.446271,127.164017,5,3.0,15.0,Y,N,Y,
성남시 중원구,광명로,경기도 성남시 중원구 광명로323번길 3 (금광동),경기도 성남시 중원구 금광동 3703,중원-24,1,N,37.44544,127.161652,6,3.0,18.0,Y,N,Y,
성남시 중원구,광명로,경기도 성남시 중원구 광명로 304 (금광동),경기도 성남시 중원구 금광동 345,중원-25,1,N,37.444259,127.160009,2,3.0,6.0,Y,N,Y,
성남시 중원구,광명로,"경기도 성남시 중원구 광명로 287 (금광동, 청솔타운)",경기도 성남시 중원구 금광동 9,중원-26,1,N,37.444203,127.15801,5,3.0,15.0,Y,N,Y,
성남시 중원구,광명로,경기도 성남시 중원구 산성대로350번길 10-1 (중앙동),경기도 성남시 중원구 중앙동 180,중원-27,1,N,37.443135,127.155588,4,3.0,12.0,Y,N,Y,
성남시 중원구,광명로,경기도 성남시 중원구 광명로 236 (중앙동),경기도 성남시 중원구 중앙동 2375,중원-28,1,N,37.441741,127.153095,5,3.0,15.0,Y,N,Y,
성남시 중원구,광명로,,경기도 성남시 중원구 중앙동 2594,중원-29,1,N,37.440664,127.150432,2,3.0,6.0,Y,N,Y,
성남시 중원구,광명로,경기도 성남시 중원구 광명로 181-1 (중앙동),경기도 성남시 중원구 중앙동 1102,중원-30,1,N,37.439586,127.147585,2,3.0,6.0,Y,N,Y,
