연번,위도,경도,보호구역아이디,시군구명,대상시설명,관할경찰서명,데이터기준일자
834,37.465311,127.128046,성남-01-139,성남시 수정구,서울국제학교,성남수정경찰서,2022-08-25
835,37.465342,127.128091,성남-01-139,성남시 수정구,서울국제학교,성남수정경찰서,2022-08-25
836,37.390207,127.125394,성남-01-140,성남시 분당구,KDLP창의샘,분당경찰서,2022-08-11
837,37.389977,127.125301,성남-01-140,성남시 분당구,KDLP창의샘,분당경찰서,2022-08-11
838,37.389731,127.124721,성남-01-140,성남시 분당구,KDLP창의샘,분당경찰서,2022-08-11
839,37.389401,127.124487,성남-01-140,성남시 분당구,KDLP창의샘,분당경찰서,2022-08-11
840,37.367456,127.070542,성남-01-141,성남시 분당구,판교반디유치원,분당경찰서,2022-08-31
841,37.367501,127.070494,성남-01-141,성남시 분당구,판교반디유치원,분당경찰서,2022-08-31
842,37.451216,127.152785,성남-02-001,성남시 수정구,수정노인종합복지관,성남수정경찰서,2022-08-17
843,37.450995,127.153271,성남-02-001,성남시 수정구,수정노인종합복지관,성남수정경찰서,2022-08-17
844,37.461406,127.130213,성남-02-002,성남시 수정구,수정중앙노인종합복지관,성남수정경찰서,2022-08-25
845,37.439431,127.137506,성남-02-003,성남시 수정구,인보의집,성남수정경찰서,2022-08-26
846,37.440363,127.137025,성남-02-003,성남시 수정구,인보의집,성남수정경찰서,2022-08-26
847,37.443555,127.142617,성남-02-004,성남시 수정구,신흥3동제2경로당,성남수정경찰서,2022-08-17
848,37.443011,127.143049,성남-02-004,성남시 수정구,신흥3동제2경로당,성남수정경찰서,2022-08-17
849,37.442098,127.169471,성남-02-005,성남시 중원구,황송노인종합복지관,성남중원경찰서,2022-08-04
850,37.441845,127.170194,성남-02-005,성남시 중원구,황송노인종합복지관,성남중원경찰서,2022-08-04
851,37.442021,127.169409,성남-02-005,성남시 중원구,황송노인종합복지관,성남중원경찰서,2022-08-04
852,37.441537,127.170747,성남-02-005,성남시 중원구,황송노인종합복지관,성남중원경찰서,2022-08-04
853,37.444083,127.173874,성남-02-006,성남시 중원구,황송공원,성남중원경찰서,2022-08-04
854,37.443691,127.172435,성남-02-006,성남시 중원구,황송공원,성남중원경찰서,2022-08-04
855,37.443371,127.171446,성남-02-006,성남시 중원구,황송공원,성남중원경찰서,2022-08-04
856,37.443994,127.173168,성남-02-006,성남시 중원구,황송공원,성남중원경찰서,2022-08-04
857,37.439006,127.158734,성남-02-007,성남시 중원구,상대원2동제2복지회관,성남중원경찰서,2022-08-17
858,37.439326,127.158881,성남-02-007,성남시 중원구,상대원2동제2복지회관,성남중원경찰서,2022-08-17
859,37.438374,127.158368,성남-02-007,성남시 중원구,상대원2동제2복지회관,성남중원경찰서,2022-08-17
860,37.431928,127.131828,성남-02-008,성남시 중원구,중원노인종합복지관,성남중원경찰서,2022-08-11
861,37.431811,127.131647,성남-02-008,성남시 중원구,중원노인종합복지관,성남중원경찰서,2022-08-11
862,37.431692,127.131454,성남-02-008,성남시 중원구,중원노인종합복지관,성남중원경찰서,2022-08-11
863,37.431787,127.131257,성남-02-008,성남시 중원구,중원노인종합복지관,성남중원경찰서,2022-08-11
864,37.432055,127.131223,성남-02-008,성남시 중원구,중원노인종합복지관,성남중원경찰서,2022-08-11
865,37.432337,127.131184,성남-02-008,성남시 중원구,중원노인종합복지관,성남중원경찰서,2022-08-11
866,37.347642,127.123963,성남-02-009,성남시 분당구,서울시니어스타워,분당경찰서,2022-08-31
867,37.345915,127.124471,성남-02-009,성남시 분당구,서울시니어스타워,분당경찰서,2022-08-31
868,37.346712,127.124337,성남-02-009,성남시 분당구,서울시니어스타워,분당경찰서,2022-08-31
869,37.348119,127.124053,성남-02-009,성남시 분당구,서울시니어스타워,분당경찰서,2022-08-31
870,37.390322,127.109232,성남-02-010,성남시 분당구,판교노인종합복지관,분당경찰서,2022-08-11
871,37.383092,127.150917,성남-02-011,성남시 분당구,율동경로당,분당경찰서,2022-08-31
872,37.382876,127.151061,성남-02-011,성남시 분당구,율동경로당,분당경찰서,2022-08-31
873,37.452459,127.168566,성남-02-012,성남시 중원구,은행1동공원경로당,성남중원경찰서,2022-09-02
874,37.448086,127.155488,성남-02-015,성남시 수정구,대한노인회 성남시수정구지회,성남수정경찰서,2022-08-17
875,37.440102,127.166161,성남-02-016,성남시 중원구,상대원3경로당,성남중원경찰서,2022-08-11
876,37.439904,127.166058,성남-02-016,성남시 중원구,상대원3경로당,성남중원경찰서,2022-08-11
877,37.439972,127.165787,성남-02-016,성남시 중원구,상대원3경로당,성남중원경찰서,2022-08-11
878,37.407765,127.144033,성남-03-001,성남시 분당구,성남시한마음복지관,분당경찰서,2022-09-01
